 R   <X|C|X>   <X|C|A>   <A|C|X>   <A|C|A> 
10.00421 0.0005509272571561383 0.9999784974364538 -0.9999784974364706 0.0005509272571776776
10.01139 0.0005509272571561383 0.9999784974364538 -0.9999784974364706 0.0005509272571776776
10.01857 0.0005509272571561383 0.9999784974364538 -0.9999784974364706 0.0005509272571776776
10.02575 0.0005509272571561383 0.9999784974364538 -0.9999784974364706 0.0005509272571776776
10.03293 0.0005509272571561383 0.9999784974364538 -0.9999784974364706 0.0005509272571776776
10.04011 0.0005509272571561383 0.9999784974364538 -0.9999784974364706 0.0005509272571776776
10.0473 0.0005509272571561383 0.9999784974364538 -0.9999784974364706 0.0005509272571776776
10.05448 0.0005509272571561383 0.9999784974364538 -0.9999784974364706 0.0005509272571776776
10.06166 0.0005509272571561383 0.9999784974364538 -0.9999784974364706 0.0005509272571776776
10.06884 0.0005509272571561383 0.9999784974364538 -0.9999784974364706 0.0005509272571776776
10.07602 0.0005509272571561383 0.9999784974364538 -0.9999784974364706 0.0005509272571776776
10.0832 0.0005509272571561383 0.9999784974364538 -0.9999784974364706 0.0005509272571776776
10.09038 0.0005509272571561383 0.9999784974364538 -0.9999784974364706 0.0005509272571776776
10.09756 0.0005509272571561383 0.9999784974364538 -0.9999784974364706 0.0005509272571776776
10.10474 0.0005509272571561383 0.9999784974364538 -0.9999784974364706 0.0005509272571776776
10.11192 0.0005509272571561383 0.9999784974364538 -0.9999784974364706 0.0005509272571776776
10.11911 0.0005509272571561383 0.9999784974364538 -0.9999784974364706 0.0005509272571776776
10.12629 0.0005509272571561383 0.9999784974364538 -0.9999784974364706 0.0005509272571776776
10.13347 0.0005509272571561383 0.9999784974364538 -0.9999784974364706 0.0005509272571776776
10.14065 0.0005509272571561383 0.9999784974364538 -0.9999784974364706 0.0005509272571776776
10.14783 0.0005509272571561383 0.9999784974364538 -0.9999784974364706 0.0005509272571776776
10.15501 0.0005509272571561383 0.9999784974364538 -0.9999784974364706 0.0005509272571776776
10.16219 0.0005509272571561383 0.9999784974364538 -0.9999784974364706 0.0005509272571776776
10.16937 0.0005509272571561383 0.9999784974364538 -0.9999784974364706 0.0005509272571776776
10.17655 0.0005509272571561383 0.9999784974364538 -0.9999784974364706 0.0005509272571776776
10.18373 0.0005509272571561383 0.9999784974364538 -0.9999784974364706 0.0005509272571776776
10.19092 0.0005509272571561383 0.9999784974364538 -0.9999784974364706 0.0005509272571776776
10.1981 0.0005509272571561383 0.9999784974364538 -0.9999784974364706 0.0005509272571776776
10.20528 0.0005509272571561383 0.9999784974364538 -0.9999784974364706 0.0005509272571776776
10.21246 0.0005509272571561383 0.9999784974364538 -0.9999784974364706 0.0005509272571776776
10.21964 0.0005509272571561383 0.9999784974364538 -0.9999784974364706 0.0005509272571776776
10.22682 0.0005509272571561383 0.9999784974364538 -0.9999784974364706 0.0005509272571776776
10.234 0.0005509272571561383 0.9999784974364538 -0.9999784974364706 0.0005509272571776776
10.24118 0.0005509272571561383 0.9999784974364538 -0.9999784974364706 0.0005509272571776776
10.24836 0.0005509272571561383 0.9999784974364538 -0.9999784974364706 0.0005509272571776776
