 R   <X|H|A> 
26.85074 -1.9857035303484073e-6
26.85792 -1.9800518460806023e-6
26.8651 -1.974405747483086e-6
26.87228 -1.9687651581696486e-6
26.87946 -1.9631244923521554e-6
26.88665 -1.957476049388532e-6
26.89383 -1.9518408927888136e-6
26.90101 -1.9462058135444994e-6
26.90819 -1.94057624427656e-6
26.91537 -1.9349521032753057e-6
26.92255 -1.9293280401412304e-6
26.92973 -1.923709407062789e-6
26.93691 -1.918090851997361e-6
26.94409 -1.9124777243122633e-6
26.95127 -1.906870188143625e-6
26.95846 -1.9012493284459939e-6
26.96564 -1.8956472261661136e-6
26.97282 -1.8900451957591957e-6
26.98 -1.8844430878407995e-6
26.98718 -1.8788410596451857e-6
26.99436 -1.8732500477386029e-6
27.00154 -1.867658956851121e-6
27.00872 -1.8620734521760498e-6
27.0159 -1.8564878690363115e-6
27.02308 -1.8509078720141604e-6
27.03026 -1.8453278742621085e-6
27.03745 -1.839745543171837e-6
27.04463 -1.8341710575108423e-6
27.05181 -1.828602000417274e-6
27.05899 -1.8230275131521291e-6
27.06617 -1.8174640437511222e-6
27.07335 -1.811900495309149e-6
27.08053 -1.8063425319901754e-6
27.08771 -1.8007900000714999e-6
27.09489 -1.7952375465061162e-6
27.10207 -1.7896850911691694e-6
27.10926 -1.7841303433903624e-6
27.11644 -1.778588905410647e-6
27.12362 -1.7730418816458681e-6
27.1308 -1.7675004468650726e-6
27.13798 -1.7619644420668654e-6
27.14516 -1.7564340218913856e-6
27.15234 -1.7509036010403296e-6
27.15952 -1.7453786116153697e-6
27.1667 -1.7398536985388443e-6
27.17388 -1.7343342162771361e-6
27.18106 -1.728814813520107e-6
27.18825 -1.7232877233054046e-6
27.19543 -1.7177737549513166e-6
27.20261 -1.712265368797473e-6
27.20979 -1.7067569057628738e-6
27.21697 -1.7012540277961317e-6
27.22415 -1.6957511491151339e-6
27.23133 -1.6902537011456463e-6
27.23851 -1.6847618401469672e-6
27.24569 -1.6792643937541643e-6
27.25287 -1.6737725281281885e-6
27.26006 -1.6682785340737906e-6
27.26724 -1.6627976146855798e-6
27.27442 -1.6573167689178325e-6
27.2816 -1.6518358487073543e-6
27.28878 -1.646360512744218e-6
27.29596 -1.640885176071271e-6
27.30314 -1.6354152715589234e-6
27.31032 -1.6299454428861332e-6
27.3175 -1.6244810442545098e-6
27.32468 -1.6190222323983173e-6
27.33186 -1.6135633421157122e-6
27.33905 -1.6081024407427497e-6
27.34623 -1.602643629987594e-6
27.35341 -1.5971957629794426e-6
27.36059 -1.5917479672560189e-6
27.36777 -1.5863000973888796e-6
27.37495 -1.580863319994361e-6
27.38213 -1.5754210323910226e-6
27.38931 -1.5699896884486084e-6
27.39649 -1.564547400119553e-6
27.40367 -1.5591215600836628e-6
27.41086 -1.5536827317632391e-6
27.41804 -1.5482624811293515e-6
27.42522 -1.5428366454902825e-6
27.4324 -1.5374219015272575e-6
27.43958 -1.5319960643125948e-6
27.44676 -1.5265868292371526e-6
27.45394 -1.5211775936768404e-6
27.46112 -1.5157682812244997e-6
27.4683 -1.5103645524927266e-6
27.47548 -1.504960750453143e-6
27.48267 -1.4995494977656393e-6
27.48985 -1.4941512828642278e-6
27.49703 -1.4887584980337236e-6
27.50421 -1.4833657876687303e-6
27.51139 -1.4779785119827064e-6
27.51857 -1.4725968180972176e-6
27.52575 -1.4672096155183687e-6
27.53293 -1.4618278450052571e-6
27.54011 -1.4564516590661878e-6
27.54729 -1.4510753971692393e-6
27.55447 -1.445704717613035e-6
27.56166 -1.4403264851840514e-6
27.56884 -1.4349558116709584e-6
27.57602 -1.4295961541729265e-6
27.5832 -1.4242364186326828e-6
27.59038 -1.4188767580272106e-6
27.59756 -1.4135170226581463e-6
27.60474 -1.4081683792212707e-6
27.61192 -1.4028142263431297e-6
27.6191 -1.3974710129868936e-6
27.62628 -1.3921278816274524e-6
27.63347 -1.3867717172328157e-6
27.64065 -1.3814340981097666e-6
27.64783 -1.376101977858696e-6
27.65501 -1.370764277563106e-6
27.66219 -1.3654376686383483e-6
27.66937 -1.3601054753562597e-6
27.67655 -1.3547788648024567e-6
27.68373 -1.349457761543122e-6
27.69091 -1.3441420948064874e-6
27.69809 -1.3388209936174549e-6
27.70527 -1.333505321182494e-6
27.71246 -1.3281878393084425e-6
27.71964 -1.3228777555365568e-6
27.72682 -1.3175731067680884e-6
27.734 -1.3122685294850216e-6
27.74118 -1.3069638796186435e-6
27.74836 -1.3016703199745302e-6
27.75554 -1.2963766865932768e-6
27.76272 -1.291083126842926e-6
27.7699 -1.2857895659055822e-6
27.77708 -1.2805014370383309e-6
27.78427 -1.275211535973658e-6
27.79145 -1.2699289176967548e-6
27.79863 -1.264646378169475e-6
27.80581 -1.2593748528630508e-6
27.81299 -1.2540977444879285e-6
27.82017 -1.2488317272862885e-6
27.82735 -1.2435656368661743e-6
27.83453 -1.2382941091623754e-6
27.84171 -1.2330335977163285e-6
27.84889 -1.2277730132607178e-6
27.85608 -1.2225106896056714e-6
27.86326 -1.2172501081483572e-6
27.87044 -1.2120006192825912e-6
27.87762 -1.2067511272284243e-6
27.8848 -1.2015070698808941e-6
27.89198 -1.196257576935188e-6
27.89916 -1.1910190281152967e-6
27.90634 -1.185780551480589e-6
27.91352 -1.1805475841827319e-6
27.9207 -1.175309036436471e-6
27.92788 -1.1700760616007616e-6
27.93507 -1.1648467618884878e-6
27.94225 -1.1596192987879848e-6
27.94943 -1.1543918427944237e-6
27.95661 -1.1491753299340663e-6
27.96379 -1.1439588870646426e-6
27.97097 -1.1387423719701819e-6
27.97815 -1.1335314378581236e-6
27.98533 -1.128320430398122e-6
27.99251 -1.1231150038922476e-6
27.99969 -1.1179095766798173e-6
28.00688 -1.1127023431099943e-6
28.01406 -1.1075024273613434e-6
28.02124 -1.1023079476279506e-6
28.02842 -1.097113539579867e-6
28.0356 -1.0919246398028646e-6
28.04278 -1.0867356671399519e-6
28.04996 -1.0815522754627946e-6
28.05714 -1.0763633022138363e-6
28.06432 -1.0711854139412704e-6
28.0715 -1.066013043221727e-6
28.07868 -1.0608295754103135e-6
28.08587 -1.0556555053464426e-6
28.09305 -1.0504830589300287e-6
28.10023 -1.0453217006472388e-6
28.10741 -1.040149325081025e-6
28.11459 -1.0349934048770023e-6
28.12177 -1.0298320459075841e-6
28.12895 -1.0246761235298058e-6
28.13613 -1.0195202730094773e-6
28.14331 -1.0143699276828922e-6
28.15049 -1.009225024419452e-6
28.15768 -1.0040675133997363e-6
28.16486 -9.989281226564612e-7
28.17204 -9.937887944685821e-7
28.17922 -9.886438900425582e-7
28.1864 -9.835100759866543e-7
28.19358 -9.78381767829078e-7
28.20076 -9.732478795854529e-7
28.20794 -9.681195697428935e-7
28.21512 -9.62996697802073e-7
28.2223 -9.578738985513225e-7
28.22948 -9.527510969695738e-7
28.23667 -9.476266066657839e-7
28.24385 -9.425148253480076e-7
28.25103 -9.374029699340862e-7
28.25821 -9.322911889006706e-7
28.26539 -9.271904230407993e-7
28.27257 -9.220785683047783e-7
28.27975 -9.169778002984371e-7
28.28693 -9.118824711170189e-7
28.29411 -9.067872136949351e-7
28.30129 -9.016919537911657e-7
28.30848 -8.965950434737728e-7
28.31566 -8.915052924532254e-7
28.32284 -8.864154748219906e-7
28.33002 -8.813367448824345e-7
28.3372 -8.762580110643114e-7
28.34438 -8.71173698906787e-7
28.35156 -8.661004740879628e-7
28.35874 -8.610271796373991e-7
28.36592 -8.559539542302229e-7
28.3731 -8.508861635519937e-7
28.38029 -8.458169024598093e-7
28.38747 -8.407491877122879e-7
28.39465 -8.35692422525416e-7
28.40183 -8.306357221358035e-7
28.40901 -8.255789533980227e-7
28.41619 -8.205277629989826e-7
28.42337 -8.154765718819893e-7
28.43055 -8.104308189459048e-7
28.43773 -8.053851351179255e-7
28.44491 -8.003448917736234e-7
28.45209 -7.952992081862319e-7
28.45928 -7.902575289689831e-7
28.46646 -7.852283003431899e-7
28.47364 -7.801936337654753e-7
28.48082 -7.751644091370351e-7
28.488 -7.701407601221478e-7
28.49518 -7.651116024658332e-7
28.50236 -7.600933912181181e-7
28.50954 -7.55075252654871e-7
28.51672 -7.500515324280202e-7
28.5239 -7.450388940415003e-7
28.53109 -7.400247944645918e-7
28.53827 -7.350120915051121e-7
28.54545 -7.300049717429315e-7
28.55263 -7.250032873321087e-7
28.55981 -7.200016724536863e-7
28.56699 -7.150055659168e-7
28.57417 -7.100093894810563e-7
28.58135 -7.050132819958324e-7
28.58853 -7.000226111553292e-7
28.59571 -6.950375225810604e-7
28.60289 -6.900468525231086e-7
28.61008 -6.850603322907803e-7
28.61726 -6.800807488044647e-7
28.62444 -6.751010991309297e-7
28.63162 -6.701270269144578e-7
28.6388 -6.651528838512153e-7
28.64598 -6.601788100857814e-7
28.65316 -6.552157545327986e-7
28.66034 -6.502416108412947e-7
28.66752 -6.452840573042881e-7
28.6747 -6.403264448216847e-7
28.68189 -6.353564794168243e-7
28.68907 -6.304044444527419e-7
28.69625 -6.254523342757283e-7
28.70343 -6.205002955696296e-7
28.71061 -6.1555369605886e-7
28.71779 -6.106071644880755e-7
28.72497 -6.056606320257189e-7
28.73215 -6.007250484132056e-7
28.73933 -5.957840259973297e-7
28.74651 -5.908484386222499e-7
28.75369 -5.859184309121066e-7
28.76088 -5.80981558325641e-7
28.76806 -5.760514847199836e-7
28.77524 -5.711269893012052e-7
28.78242 -5.662079322702953e-7
28.7896 -5.612889422921657e-7
28.79678 -5.563643754293332e-7
28.80396 -5.514508924262497e-7
28.81114 -5.465429212325143e-7
28.81832 -5.416293694444789e-7
28.8255 -5.367269033645486e-7
28.83269 -5.318120294210962e-7
28.83987 -5.269095708324528e-7
28.84705 -5.220126135899973e-7
28.85423 -5.17110081811061e-7
28.86141 -5.122186352232417e-7
28.86859 -5.073216106392384e-7
28.87577 -5.024356708979215e-7
28.88295 -4.975497325230816e-7
28.89013 -4.926637231080627e-7
28.89731 -4.877832934819206e-7
28.9045 -4.828904850413975e-7
28.91168 -4.780155708513437e-7
28.91886 -4.731461554647444e-7
28.92604 -4.6827116481463387e-7
28.93322 -4.6340175186245756e-7
28.9404 -4.5853226996976833e-7
28.94758 -4.5366836389784556e-7
28.95476 -4.488099675574e-7
28.96194 -4.439459924462682e-7
28.96912 -4.390931024988391e-7
28.9763 -4.342346382098019e-7
28.98349 -4.2937498789206876e-7
28.99067 -4.2452203401223794e-7
28.99785 -4.1968016588232365e-7
29.00503 -4.1483829176066785e-7
29.01221 -4.099908441492507e-7
29.01939 -4.05154480996149e-7
29.02657 -4.0031254085610035e-7
29.03375 -3.9548168361947417e-7
29.04093 -3.906508296805296e-7
29.04811 -3.8581990401779496e-7
29.0553 -3.809878332645537e-7
29.06248 -3.76156911787368e-7
29.06966 -3.713370775342449e-7
29.07684 -3.6651723793191524e-7
29.08402 -3.616973328216403e-7
29.0912 -3.568830031212189e-7
29.09838 -3.5207411426413367e-7
29.10556 -3.4726529288699097e-7
29.11274 -3.4245646922289366e-7
29.11992 -3.376530901684644e-7
29.1271 -3.328442662418697e-7
29.13429 -3.2803970859840714e-7
29.14147 -3.232419040573779e-7
29.14865 -3.1844960925512797e-7
29.15583 -3.1365724535211533e-7
29.16301 -3.088649491019992e-7
29.17019 -3.040780943456708e-7
29.17737 -2.992913055154283e-7
29.18455 -2.9451002512519024e-7
29.19173 -2.897286773386551e-7
29.19891 -2.8495290475897516e-7
29.2061 -2.8017041750250556e-7
29.21328 -2.7540015386950485e-7
29.22046 -2.7062431657086014e-7
29.22764 -2.658595649341262e-7
29.23482 -2.610948096063979e-7
29.242 -2.563299886593709e-7
29.24918 -2.515707423448198e-7
29.25636 -2.4681142895830763e-7
29.26354 -2.4205769038539287e-7
29.27072 -2.3730395034300935e-7
29.2779 -2.3255565605702187e-7
29.28509 -2.277953014321844e-7
29.29227 -2.2305251806836618e-7
29.29945 -2.1830979768777377e-7
29.30663 -2.1357258501957316e-7
29.31381 -2.0882979762886469e-7
29.32099 -2.040980932403816e-7
29.32817 -1.9936632461944083e-7
29.33535 -1.946291082721487e-7
29.34253 -1.899084206591179e-7
29.34971 -1.8517665062231653e-7
29.3569 -1.8044938277599448e-7
29.36408 -1.7572312097590001e-7
29.37126 -1.7100794595814647e-7
29.37844 -1.662927657395154e-7
29.38562 -1.615775214049875e-7
29.3928 -1.5686785080890732e-7
29.39998 -1.5215811476885717e-7
29.40716 -1.4744844163829734e-7
29.41434 -1.4274972168117095e-7
29.42152 -1.3804555964640454e-7
29.42871 -1.3334035956309578e-7
29.43589 -1.2864164142617255e-7
29.44307 -1.2394849734714904e-7
29.45025 -1.1925528712255688e-7
29.45743 -1.1456765067089827e-7
29.46461 -1.0988001343674716e-7
29.47179 -1.0519781940996888e-7
29.47897 -1.0051568958224537e-7
29.48615 -9.583900478441476e-8
29.49333 -9.115687433991196e-8
29.50051 -8.64857576385427e-8
29.5077 -8.180807519811608e-8
29.51488 -7.713696531671559e-8
29.52206 -7.247129775257388e-8
29.52924 -6.780569458816924e-8
29.53642 -6.314559992763143e-8
29.5436 -5.848543966526368e-8
29.55078 -5.3825343954960027e-8
29.55796 -4.917068994932689e-8
29.56514 -4.452161294000489e-8
29.57232 -3.986702323459325e-8
29.57951 -3.521691599469177e-8
29.58669 -3.0567838415458054e-8
29.59387 -2.5929714313550252e-8
29.60105 -2.128614322338864e-8
29.60823 -2.1841323306802415e-8
29.61182 -2.2116196101822175e-8
29.61541 -2.239286534089236e-8
29.617803333333335 -2.2582570467438394e-8
29.620196666666665 -2.2775318898768505e-8
29.62259 -2.296439443211744e-8
29.6234875 -2.3032636350453696e-8
29.624385 -2.3098618640302468e-8
29.6252825 -2.3163597787779474e-8
29.626179999999998 -2.3227412513913675e-8
29.6270775 -2.328990853343786e-8
29.627975 -2.3351688183778296e-8
29.6288725 -2.3412866729450424e-8
29.62977 -2.3477582435057694e-8
29.6299 -2.3487266803773912e-8
29.63003 -2.3496956514672632e-8
29.630055 -2.3498811060740918e-8
29.63008 -2.3500663203811597e-8
29.630105 -2.350251515448888e-8
29.63013 -2.3504370481009744e-8
29.630155000000002 -2.3506234933835455e-8
29.63018 -2.3508090684131677e-8
29.630205 -2.3509932492675696e-8
29.63023 -2.3511799397692323e-8
29.630255 -2.3513719249007776e-8
29.63028 -2.3515554064665023e-8
29.63031 -2.3517440531771896e-8
29.63034 -2.3519307219783423e-8
29.630364999999998 -2.3521123570877865e-8
29.63039 -2.3523035084232284e-8
29.630415 -2.3524891546036112e-8
29.63044 -2.3526714997844766e-8
29.630465 -2.352854670241348e-8
29.63049 -2.3530381722704848e-8
29.630515000000003 -2.3532206490041166e-8
29.63054 -2.3534020270686402e-8
29.630565 -2.3535826319524373e-8
29.63059 -2.3537624568992302e-8
29.630615 -2.353941420466542e-8
29.63064 -2.3541195416755756e-8
29.630670000000002 -2.3543347520827823e-8
29.6307 -2.354548304966057e-8
29.630724999999998 -2.3547241231371655e-8
29.63075 -2.3548985081463397e-8
29.630775 -2.3550719534644295e-8
29.6308 -2.3552452327388633e-8
29.630825 -2.3554186494589665e-8
29.63085 -2.3555962730074248e-8
29.630875 -2.355769928305282e-8
29.6309 -2.355945847700377e-8
29.630924999999998 -2.3561265850887933e-8
29.63095 -2.35629364200174e-8
29.630975 -2.3564308544360885e-8
29.631 -2.3565642955109212e-8
29.631025 -2.3567265061093962e-8
29.63105 -2.3569078828985156e-8
29.631079999999997 -2.357121060171553e-8
29.63111 -2.3573296460308217e-8
29.631135 -2.3575049143400663e-8
29.63116 -2.357680607727654e-8
29.631185000000002 -2.3578553848899046e-8
29.63121 -2.3580294470871705e-8
29.631235 -2.3582031034716885e-8
29.63126 -2.358376235583883e-8
29.631285 -2.358548679434026e-8
29.63131 -2.3587204211202004e-8
29.631335 -2.35889179773344e-8
29.63136 -2.3590620273054978e-8
29.631385 -2.359231282431326e-8
29.63141 -2.359399731231587e-8
29.631435 -2.359568267662374e-8
29.63146 -2.35973581944653e-8
29.63149 -2.359935002099278e-8
29.63152 -2.3601335709235783e-8
29.631545 -2.360299670326502e-8
29.63157 -2.360463821671717e-8
29.631595 -2.3606253579422543e-8
29.63162 -2.3607919369078407e-8
29.631645 -2.3609645044911725e-8
29.63167 -2.36111712455553e-8
29.631695 -2.3612299083084134e-8
29.63172 -2.3613399106706768e-8
29.631745000000002 -2.3614870632979425e-8
29.63177 -2.3616551931286998e-8
29.631795 -2.3618158735537392e-8
29.63182 -2.361968187087543e-8
29.631845 -2.3621199032909034e-8
29.63187 -2.3622713770051308e-8
29.6319 -2.3624524166670553e-8
29.63193 -2.3626265834532138e-8
29.631954999999998 -2.3627682568451367e-8
29.63198 -2.3629075989563714e-8
29.632005 -2.3630507334865966e-8
29.63203 -2.3631880113838724e-8
29.632055 -2.3633206705418948e-8
29.63208 -2.363451208782021e-8
29.632105 -2.3635843426387886e-8
29.63213 -2.363719386330757e-8
29.632155 -2.363848881318379e-8
29.63218 -2.3639766552116123e-8
29.632205 -2.3641049157895367e-8
29.63223 -2.3642359734608533e-8
29.632260000000002 -2.3643864481964714e-8
29.63229 -2.3645440797887155e-8
29.632315 -2.3646814019916e-8
29.63234 -2.3647841039923985e-8
29.632365 -2.364832187603901e-8
29.63239 -2.36488354513996e-8
29.632415 -2.3649868523871926e-8
29.63244 -2.3651118407056204e-8
29.632465 -2.365222530865557e-8
29.63249 -2.365321252182202e-8
29.632514999999998 -2.3654184715960932e-8
29.63254 -2.3655150812897265e-8
29.632565 -2.365605585647504e-8
29.63259 -2.3656922745995654e-8
29.632615 -2.36577488437048e-8
29.63264 -2.3658530231144276e-8
29.632669999999997 -2.365941567771364e-8
29.6327 -2.3660218634025706e-8
29.632725 -2.366082125127914e-8
29.63275 -2.3661340303664665e-8
29.6328 -2.3662124957044273e-8
29.632825 -2.366234201273806e-8
29.63285 -2.366250612379695e-8
29.6328625 -2.3662536155221523e-8
29.632875 -2.366252724385075e-8
29.6328875 -2.3662492990916795e-8
29.6329 -2.3662442759743428e-8
29.63291 -2.3662437770229943e-8
29.63292 -2.3662397088116217e-8
29.63293 -2.3662325986388904e-8
29.63294 -2.3662228821738046e-8
29.63295 -2.366210725497427e-8
29.632957142857144 -2.36620055478785e-8
29.632964285714287 -2.3661894323696787e-8
29.63297142857143 -2.366179548310042e-8
29.63297857142857 -2.366168771961973e-8
29.632985714285713 -2.366157697969556e-8
29.632992857142856 -2.366146944657781e-8
29.633 -2.366137095454901e-8
29.633005555555556 -2.366130406569268e-8
29.63301111111111 -2.36612440860722e-8
29.633016666666666 -2.366118330975104e-8
29.633022222222223 -2.366111336505706e-8
29.633027777777777 -2.3661025620230188e-8
29.633033333333334 -2.3660912299851696e-8
29.63303888888889 -2.3660762683880518e-8
29.633044444444444 -2.3660567344793807e-8
29.63305 -2.366031687763799e-8
29.633056 -2.3659973370516268e-8
29.633062 -2.365955020641979e-8
29.633068 -2.3659061239553315e-8
29.633074 -2.3658522003893016e-8
29.63308 -2.365794889946464e-8
29.633086 -2.3657358976417395e-8
29.633091999999998 -2.3656769709951604e-8
29.633098 -2.365619902345858e-8
29.633104 -2.365566745881571e-8
29.63311 -2.3655188960782857e-8
29.633114166666665 -2.3654888736180925e-8
29.633118333333332 -2.3654611087163476e-8
29.6331225 -2.3654352598232147e-8
29.633126666666666 -2.3654109761665353e-8
29.633130833333333 -2.365387897904727e-8
29.633135 -2.3653657374249624e-8
29.633139166666666 -2.3653442686393475e-8
29.633143333333333 -2.365322707022159e-8
29.6331475 -2.365300702887037e-8
29.633151666666667 -2.3652778905752112e-8
29.633155833333333 -2.3652538890367297e-8
29.63316 -2.3652283284591423e-8
29.63316357142857 -2.3652051073558636e-8
29.633167142857143 -2.3651807405917743e-8
29.633170714285715 -2.365155418424269e-8
29.633174285714286 -2.3651291999265866e-8
29.633177857142858 -2.3651018992266927e-8
29.63318142857143 -2.365073603397293e-8
29.633184999999997 -2.3650443948873527e-8
29.63318857142857 -2.3650143520339678e-8
29.63319214285714 -2.3649835495561377e-8
29.633195714285712 -2.364952059029956e-8
29.633199285714284 -2.3649199493455464e-8
29.633202857142855 -2.3648872871456746e-8
29.633206428571427 -2.3648542434115445e-8
29.63321 -2.364820811886452e-8
29.63321294117647 -2.3647929244065842e-8
29.63321588235294 -2.3647647098095856e-8
29.63321882352941 -2.3647361583775133e-8
29.63322176470588 -2.3647072585327636e-8
29.633224705882352 -2.3646779970077472e-8
29.633227647058824 -2.3646483590080742e-8
29.633230588235293 -2.3646183283683908e-8
29.633233529411765 -2.3645878877012202e-8
29.633236470588233 -2.3645570185391386e-8
29.633239411764706 -2.3645257014694225e-8
29.633242352941174 -2.364494082154785e-8
29.633245294117646 -2.3644619371712434e-8
29.63324823529412 -2.3644292262380298e-8
29.633251176470587 -2.364395938618766e-8
29.63325411764706 -2.3643620619085986e-8
29.633257058823528 -2.364327582202131e-8
29.63326 -2.3642924842532844e-8
29.633262631578948 -2.364260545290234e-8
29.633265263157895 -2.364228095845234e-8
29.633267894736843 -2.3641951323360256e-8
29.63327052631579 -2.3641616507916138e-8
29.633273157894738 -2.364127646923639e-8
29.633275789473686 -2.364093257590372e-8
29.633278421052633 -2.3640585778639798e-8
29.63328105263158 -2.364023233996988e-8
29.63328368421053 -2.3639872429776104e-8
29.633286315789473 -2.3639506196009883e-8
29.63328894736842 -2.3639133766248513e-8
29.633291578947368 -2.363875524919838e-8
29.633294210526316 -2.3638370736135842e-8
29.633296842105263 -2.3637980302292397e-8
29.63329947368421 -2.3637584008181772e-8
29.63330210526316 -2.363718190086877e-8
29.633304736842106 -2.3636774015180805e-8
29.633307368421054 -2.363636037486111e-8
29.63331 -2.363594099366435e-8
29.633312272727274 -2.3635580015016967e-8
29.633314545454546 -2.3635213675039603e-8
29.633316818181818 -2.3634841562483788e-8
29.633319090909094 -2.3634463912862995e-8
29.633321363636366 -2.3634080938397995e-8
29.633323636363638 -2.3633692829290882e-8
29.63332590909091 -2.363329975496999e-8
29.633328181818182 -2.363290186529541e-8
29.633330454545455 -2.363249929172919e-8
29.633332727272727 -2.3632092148469668e-8
29.633335000000002 -2.363168053354923e-8
29.633337272727275 -2.3631264529899126e-8
29.633339545454547 -2.363084420637231e-8
29.63334181818182 -2.3630419618736225e-8
29.63334409090909 -2.3629990810627045e-8
29.633346363636363 -2.362956131379744e-8
29.633348636363635 -2.3629130859802036e-8
29.633350909090908 -2.3628694288872243e-8
29.633353181818183 -2.3628251898014645e-8
29.633355454545455 -2.362780395110887e-8
29.633357727272728 -2.362735068076205e-8
29.63336 -2.362689229011835e-8
29.633364 -2.3626073598186158e-8
29.633366 -2.3625658679950503e-8
29.633368 -2.3625240045189775e-8
29.63337 -2.362481766883303e-8
29.633372 -2.3624391512520673e-8
29.633374 -2.3623961525372693e-8
29.633376000000002 -2.362352764472108e-8
29.633378 -2.3623089796829626e-8
29.63338 -2.3622647897578556e-8
29.633382 -2.3622208572660194e-8
29.633384 -2.3621765932936732e-8
29.633386 -2.3621316897663076e-8
29.633388 -2.3620861618336932e-8
29.633390000000002 -2.3620400218505163e-8
29.633392 -2.3619932795127417e-8
29.633394 -2.36194594198929e-8
29.633396 -2.3618980140510856e-8
29.633398 -2.3618494981967055e-8
29.6334 -2.361800394773703e-8
29.633402 -2.3617507020977848e-8
29.633404000000002 -2.3617004165671353e-8
29.633406 -2.3616495327747594e-8
29.633408000000003 -2.361598043615873e-8
29.63341 -2.3615459403933483e-8
29.633412142857143 -2.361489422485084e-8
29.633414285714288 -2.361432173786038e-8
29.63341642857143 -2.3613746422760967e-8
29.63341857142857 -2.3613172308501155e-8
29.633420714285716 -2.361258791071574e-8
29.633422857142858 -2.3611993959259546e-8
29.633425000000003 -2.3611391139179902e-8
29.633427142857144 -2.361078009353795e-8
29.633429285714286 -2.3610161426143757e-8
29.63343142857143 -2.360953570422918e-8
29.633433571428572 -2.3608903461049406e-8
29.633435714285714 -2.360826519840327e-8
29.63343785714286 -2.3607621389091133e-8
29.63344 -2.360697247930128e-8
29.63344214285714 -2.3606318890915205e-8
29.633444285714287 -2.3605661023750653e-8
29.63344642857143 -2.3604999257733175e-8
29.63344857142857 -2.3604333954986894e-8
29.633450714285715 -2.360366546186272e-8
29.633452857142856 -2.3603000383254102e-8
29.633455 -2.3602331970670335e-8
29.633457142857143 -2.3601659709762598e-8
29.633459285714284 -2.3600984137338407e-8
29.63346142857143 -2.360030576433636e-8
29.63346357142857 -2.359962507820212e-8
29.633465714285713 -2.3598942534207705e-8
29.633467857142858 -2.3598257908005042e-8
29.63347 -2.3597569920576353e-8
29.6334715625 -2.359706533779807e-8
29.633473125 -2.3596557659963594e-8
29.633474687499998 -2.3596046315991785e-8
29.63347625 -2.3595530723827013e-8
29.6334778125 -2.3595010290698244e-8
29.633479375 -2.3594484413352516e-8
29.6334809375 -2.35939524782858e-8
29.6334825 -2.3593413861954936e-8
29.6334840625 -2.359286793097558e-8
29.633485625 -2.3592314042307024e-8
29.6334871875 -2.3591746019682857e-8
29.633488749999998 -2.359116697393272e-8
29.6334903125 -2.3590579535818058e-8
29.633491875 -2.358998285877583e-8
29.6334934375 -2.3589376096854685e-8
29.633495 -2.3588758404583457e-8
29.6334965625 -2.358812893682057e-8
29.633498125 -2.3587486848593143e-8
29.6334996875 -2.358683129492375e-8
29.633501250000002 -2.358616143064346e-8
29.6335028125 -2.358547641020096e-8
29.633504375 -2.358477538744326e-8
29.6335059375 -2.3584057515400175e-8
29.6335075 -2.358332194604871e-8
29.6335090625 -2.358256783006628e-8
29.633510625 -2.3581794316571986e-8
29.6335121875 -2.3581000552855246e-8
29.63351375 -2.3580185684091905e-8
29.633515312500002 -2.357934885304591e-8
29.633516875 -2.357848922323429e-8
29.6335184375 -2.357760707036806e-8
29.63352 -2.357670426140653e-8
29.63352138888889 -2.3575886053087693e-8
29.633522777777777 -2.3575050754611045e-8
29.633524166666668 -2.357420453461126e-8
29.633525555555558 -2.357334877155392e-8
29.633526944444444 -2.3572484866815272e-8
29.633528333333334 -2.3571614245539522e-8
29.63352972222222 -2.3570738356822816e-8
29.63353111111111 -2.356985867385949e-8
29.6335325 -2.356897669411872e-8
29.633533888888888 -2.356809393949486e-8
29.633535277777778 -2.3567211956454688e-8
29.633536666666668 -2.3566332316201688e-8
29.633538055555555 -2.3565456614816323e-8
29.633539444444445 -2.3564586473393883e-8
29.633540833333335 -2.3563723538199242e-8
29.63354222222222 -2.356286948079832e-8
29.63354361111111 -2.356202634970201e-8
29.633544999999998 -2.356119549477348e-8
29.633546388888888 -2.3560378580709565e-8
29.63354777777778 -2.355957739784486e-8
29.633549166666665 -2.3558793761041643e-8
29.633550555555555 -2.355802950987044e-8
29.633551944444445 -2.3557286508804442e-8
29.63355333333333 -2.3556566647393758e-8
29.63355472222222 -2.3555871840437814e-8
29.633556111111112 -2.3555204028171125e-8
29.6335575 -2.3554565176430026e-8
29.63355888888889 -2.3553957276818523e-8
29.63356027777778 -2.355338234688586e-8
29.633561666666665 -2.3552842430287385e-8
29.633563055555555 -2.3552339596944667e-8
29.633564444444442 -2.355188166178871e-8
29.633565833333332 -2.3551466751156302e-8
29.633567222222222 -2.3551093009138774e-8
29.63356861111111 -2.3550762433753125e-8
29.63357 -2.3550472039385445e-8
29.63357046142857 -2.35503834637918e-8
29.633570922857142 -2.355029847040167e-8
29.633571384285712 -2.3550216842507222e-8
29.633571845714286 -2.3550138362170966e-8
29.633572307142856 -2.3550062810230672e-8
29.63357276857143 -2.3549989966294202e-8
29.63357323 -2.354991960874403e-8
29.6335740375 -2.3549801794923217e-8
29.633574845 -2.3549689709174794e-8
29.6335756525 -2.3549582136600237e-8
29.63357646 -2.3549477850766302e-8
29.6335772675 -2.3549375613692488e-8
29.633578075000003 -2.354927417583877e-8
