 R   <X|d/dR|A> 
12.87659 -0.0014702911957943186
12.88377 -0.0014673058569746886
12.89096 -0.0014651853284468374
12.89814 -0.0014630268405133396
12.90532 -0.0014604165118320377
12.9125 -0.0014589841761450113
12.91968 -0.0014587596690927144
12.92686 -0.001454752828188023
12.93404 -0.0014526534927906962
12.94122 -0.0014505015040822441
12.9484 -0.0014483367050411899
12.95558 -0.0014461989404187276
12.96277 -0.0014440146131460556
12.96995 -0.0014417904817802083
12.97713 -0.0014396529292769879
12.98431 -0.0014374018072447203
12.99149 -0.001435176968948273
12.99867 -0.0014329382692869093
13.00585 -0.0014307155647724948
13.01303 -0.0014272287135080374
13.02021 -0.0014261975751665604
13.02739 -0.0014239020109703049
13.03458 -0.0014216286629967559
13.04176 -0.001419343858069291
13.04894 -0.0014170442198599008
13.05612 -0.001414719615588061
13.0633 -0.0014124099139231402
13.07048 -0.001410084984965443
13.07766 -0.0014077447002275398
13.08484 -0.0014053889326158856
13.09202 -0.0014030275564127091
13.0992 -0.0014006704472581824
13.10638 -0.0013982974821328603
13.11357 -0.0013959055421785614
13.12075 -0.0013935405206072758
13.12793 -0.001391149281712451
13.13511 -0.00138871170766751
13.14229 -0.00138631768190229
13.14947 -0.0013839070890870064
13.15665 -0.001385519815116445
13.16383 -0.001380275747094391
13.17101 -0.0013766047733182914
13.17819 -0.0013741467832641425
13.18538 -0.001371708856003649
13.19256 -0.0013692165241665738
13.19974 -0.0013667568512545712
13.20692 -0.001364289731312654
13.2141 -0.0013617950594920674
13.22128 -0.0013593127320364576
13.22846 -0.001356802646268245
13.23564 -0.00135432470057519
13.24282 -0.0013518087943971582
13.25 -0.0013492848282130733
13.25718 -0.0013467727035280622
13.26437 -0.0013442196981633032
13.27155 -0.0013416909811888298
13.27873 -0.0013391238161279018
13.28591 -0.001336568108466895
13.29309 -0.001334023764656806
13.30027 -0.0013314206921014602
13.30745 -0.0013288687991458894
13.31463 -0.0013262979950648774
13.32181 -0.0013236881900516606
13.32899 -0.001321109295206798
13.33618 -0.0013185087536090362
13.34336 -0.0013159014308680786
13.35054 -0.0013132947568125536
13.35772 -0.0013106486460652534
13.3649 -0.001308023014102908
13.37208 -0.0013054077772459585
13.37926 -0.0013027828526484696
13.38644 -0.0013001681582881842
13.39362 -0.0012974936129567154
13.4008 -0.0012948391362498759
13.40798 -0.00129222464855814
13.41517 -0.0012895677595786313
13.42235 -0.0012868730278599908
13.42953 -0.0012842580508953248
13.43671 -0.0012815527521620274
13.44389 -0.0012788970558863869
13.45107 -0.0012762308870348093
13.45825 -0.001273554171305159
13.46543 -0.0012708668351182214
13.47261 -0.001268198805609275
13.47979 -0.0012655000106197851
13.48698 -0.0012628181989291535
13.49416 -0.0012601476719011598
13.50134 -0.0012574561669755685
13.50852 -0.0012547536147386488
13.5157 -0.001252029946442951
13.52288 -0.0012493750939996456
13.53006 -0.0012466589899709668
13.53724 -0.0012439715675627565
13.54442 -0.0012412627606171061
13.5516 -0.0012385325036050991
13.55879 -0.001235828673757405
13.56597 -0.0012331253341896745
13.57315 -0.0012304103515833583
13.58033 -0.001227703662855656
13.58751 -0.0012249952055178712
13.59469 -0.0012222949176687137
13.60187 -0.0012195527379876806
13.60905 -0.0012168186057285343
13.61623 -0.0012140924607128578
13.62341 -0.0012114242433236984
13.63059 -0.0012086938944992943
13.63778 -0.001205979421677137
13.64496 -0.0012032546457434305
13.65214 -0.0012005175643791876
13.65932 -0.0011977881206830122
13.6665 -0.0011950962582785187
13.67368 -0.00119236192130853
13.68086 -0.0011895950544293498
13.68804 -0.0011869156028051085
13.69522 -0.0011841935121021836
13.7024 -0.0011814587284836855
13.70959 -0.0011787093686379275
13.71677 -0.0011760290496298743
13.72395 -0.0011733058790493272
13.73113 -0.0011705598049932902
13.73831 -0.0011678607760289826
13.74549 -0.0011651587411887333
13.75267 -0.0011624436499649456
13.75985 -0.0011596854523051212
13.76703 -0.0011570040986069478
13.77421 -0.00115427953971345
13.78139 -0.0011515517269082
13.78858 -0.0011488288879865647
13.79576 -0.0011461344321757375
13.80294 -0.0011433765788344042
13.81012 -0.001140665280962203
13.8173 -0.0011379804919762493
13.82448 -0.0011352521657066938
13.83166 -0.0011325402563923351
13.83884 -0.0011298147186762876
13.84602 -0.0011271255076017023
13.8532 -0.0011244325786075396
13.86039 -0.001121694253008462
13.86757 -0.0011190137646510138
13.87475 -0.0011163094269640646
13.88193 -0.001113571196929105
13.88911 -0.0011109090319030655
13.89629 -0.001108202889614388
13.90347 -0.001105472728159152
13.91065 -0.001102808505997241
13.91783 -0.0011000901819485625
13.92501 -0.0010973777151893056
13.93219 -0.0010947210652482535
13.93938 -0.001092018648835737
13.94656 -0.0010893335204721698
13.95374 -0.0010866540895377555
13.96092 -0.001083990316936067
13.9681 -0.0010812621639054582
13.97528 -0.0010785795920156282
13.98246 -0.00107593256316423
13.98964 -0.0010732310395735161
13.99682 -0.0010705749837870266
14.004 -0.0010678743586663149
14.01119 -0.001066857661450636
14.01837 -0.0010625477949382106
14.02555 -0.0010587232495019474
14.03273 -0.0010572139892439164
14.03991 -0.0010514199785684008
14.04709 -0.0010505911821788523
14.05427 -0.0010481575650748785
14.06145 -0.001046579092549264
14.06863 -0.0010447957301850308
14.07581 -0.0010436474438525274
14.083 -0.001038632805931106
14.09018 -0.0010359345773606164
14.09736 -0.0010333113240821447
14.10454 -0.001030603013087333
14.11172 -0.0010279896116411114
14.1189 -0.0010254010872789848
14.12608 -0.001022747407804355
14.13326 -0.0010200985412858728
14.14044 -0.0010174944560548181
14.14762 -0.0010148251207025144
14.1548 -0.0010122105040777686
14.16199 -0.0010095892555185085
14.16917 -0.001006953990377704
14.17635 -0.0010043333519884838
14.18353 -0.0010017273102049336
14.19071 -0.0009990858351262635
14.19789 -0.0009964888970944163
14.20507 -0.0009938764666917095
14.21225 -0.0009912485147384996
14.21943 -0.0009886350122908759
14.22661 -0.0009860559306383765
14.2338 -0.000983449984338539
14.24098 -0.000980839665125946
14.24816 -0.0009782536819164937
14.25534 -0.0009756420069115263
14.26252 -0.0009730846125348093
14.2697 -0.0009704914714303939
14.27688 -0.0009678825564605094
14.28406 -0.0009653078407034794
14.29124 -0.0009627072974516594
14.29842 -0.0009601409002093973
14.3056 -0.00095757862269102
14.31279 -0.0009549692464193144
14.31997 -0.000952435135969125
14.32715 -0.0009498450675902283
14.33433 -0.0009473090158174213
14.34151 -0.0009447269553857262
14.34869 -0.0009421688612285019
14.35587 -0.00093961470847558
14.36305 -0.0009370344724514195
14.37023 -0.0009344981286732808
14.37741 -0.0009319456528494227
14.3846 -0.0009293958833907232
14.39178 -0.0009268510766589392
14.39896 -0.0009243300661015201
14.40614 -0.0009217828281733074
14.41332 -0.0009174393395114078
14.4205 -0.0009167195769334952
14.42768 -0.0009141835174361422
14.43486 -0.0009116611381931668
14.44204 -0.0009091324165539938
14.44922 -0.0009049373300420363
14.4564 -0.0009040458563530971
14.46359 -0.0009015668924450004
14.47077 -0.0008970325831262814
14.47795 -0.0008935718207063142
14.48513 -0.0008940245835550094
14.49231 -0.0008915208502069099
14.49949 -0.0008890805993596893
14.50667 -0.000886533809872666
14.51385 -0.0008840004607653366
14.52103 -0.0008815005312159173
14.52821 -0.0008790240005599083
14.5354 -0.0008765198156040761
14.54258 -0.000874050026026218
14.54976 -0.0008715535742497796
14.55694 -0.0008690904402255164
14.56412 -0.0008666206040544976
14.5713 -0.0008641340459867527
14.57848 -0.0008616807464199365
14.58566 -0.0008592006858980074
14.59284 -0.0008567338451099186
14.60002 -0.000854250204888323
14.60721 -0.000851798758921366
14.61439 -0.0008493514672908366
14.62157 -0.0008469073195482052
14.62875 -0.0008444162970884369
14.63593 -0.0008419883814439213
14.64311 -0.0008395435542832541
14.65029 -0.0008371117974100345
14.65747 -0.0008346730927616749
14.66465 -0.0008322274224082195
14.67183 -0.000829774768551179
14.67901 -0.000827315113522376
14.6862 -0.0008249174994111493
14.69338 -0.0008225037936657078
14.70056 -0.000820063034490478
14.70774 -0.0008176552047273833
14.71492 -0.0008152502873430582
14.7221 -0.0008128282654277592
14.72928 -0.0008104091221942908
14.73646 -0.0008080028409769408
14.74364 -0.0008055594052304274
14.75082 -0.0008032087985288559
14.75801 -0.000800770104298594
14.76519 -0.0007983651107652973
14.77237 -0.0007959828976830057
14.77955 -0.0007936034490933142
14.78673 -0.0007912167491521457
14.79391 -0.0007888027821287689
14.80109 -0.0007864515324048261
14.80827 -0.0007840529844733735
14.81545 -0.0007816871229379258
14.82263 -0.000779273932511515
14.82981 -0.0007769433980157574
14.837 -0.0007745546456384609
14.84418 -0.0007721893815454319
14.85136 -0.0007698167284695898
14.85854 -0.0007674566716578791
14.86572 -0.000765109196461298
14.8729 -0.0007627542883340157
14.88008 -0.0007604319328325036
14.88726 -0.0007580321156146739
14.89444 -0.0007556948224390232
14.90162 -0.00075335003916379
14.90881 -0.0007510369285672613
14.91599 -0.0007486771265093849
14.92317 -0.0007463397924975344
14.93035 -0.0007440149127807546
14.93753 -0.0007417024737037249
14.94471 -0.0007393624617059635
14.95189 -0.0007370548633210371
14.95907 -0.0007347096651757794
14.96625 -0.0007324068539895175
14.97343 -0.0007300864165733036
14.98061 -0.0007277983398291592
14.9878 -0.0007254818244569309
14.99498 -0.0007231684333658713
15.00216 -0.0007208573641734565
15.00934 -0.0007185686041382509
15.01652 -0.0007162821406060979
15.0237 -0.0007139679610094036
15.03088 -0.0007116760528664248
15.03806 -0.00070939640378057
15.04524 -0.0007071290014397001
15.05242 -0.00070484383361544
15.05961 -0.000702560133515204
15.06679 -0.0007002894014407375
15.07397 -0.0006980108676769143
15.08115 -0.000695734520323763
15.08833 -0.0006934703475617255
15.09551 -0.0006912183376510054
15.10269 -0.000688948478930923
15.10987 -0.0006866807598192757
15.11705 -0.0006844351688117052
15.12423 -0.0006821916944810716
15.13142 -0.0006799396007990492
15.1386 -0.0006777503287553187
15.14578 -0.0006755231395486824
15.15296 -0.0006733480220548209
15.16014 -0.0006711549652235835
15.16732 -0.0006689739580783968
15.1745 -0.0006668549897156748
15.18168 -0.0006646880493042405
15.18886 -0.0006626231260847471
15.19604 -0.0006605002093691085
15.20322 -0.0006583792885399337
15.21041 -0.0006562996595333315
15.21759 -0.0006542527016481216
15.22477 -0.0006521577082013429
15.23195 -0.0006501046688529263
15.23913 -0.000648083573330745
15.24631 -0.0006460644114300811
15.25349 -0.0006440571730130948
15.26067 -0.0006403818480082992
15.26785 -0.0006400784264100394
15.27503 -0.0006381068982779781
15.28222 -0.0006361765870169212
15.2894 -0.0006342288188578679
15.29658 -0.0006322729147172818
15.30376 -0.0006303688649111156
15.31094 -0.0006284266598181303
15.31812 -0.0006265062898794052
15.3253 -0.0006246377455978549
15.33248 -0.0006227610175377502
15.33966 -0.0006208760963242422
15.34684 -0.0006190329726428923
15.35402 -0.0006172016372392054
15.36121 -0.0006153614421039652
15.36839 -0.0006135136581883487
15.37557 -0.0006117376351293663
15.38275 -0.0006091933639077957
15.38993 -0.0006081408355620865
15.39711 -0.0006063500411879195
15.40429 -0.0006045909719377671
15.41147 -0.0006028136190204608
15.41865 -0.0006010679737007591
15.42583 -0.0005993140272989226
15.43302 -0.0005976011564094388
15.4402 -0.0005959005843602938
15.44738 -0.0005941616855067754
15.45456 -0.0005924644513870357
15.46174 -0.000592428873592653
15.46892 -0.000589094943768225
15.4761 -0.0005874426536109702
15.48328 -0.00058577199487033
15.49046 -0.0005841229593475748
15.49764 -0.0005824655388954138
15.50483 -0.0005808491334794981
15.51201 -0.0005792049211518123
15.51919 -0.000577592299746531
15.52637 -0.000576001261318355
15.53355 -0.0005743917979715227
15.54073 -0.0005728039018594402
15.54791 -0.0005712275651843147
15.55509 -0.0005696627801967911
15.56227 -0.0005681195391955905
15.56945 -0.0005683378345271525
15.57663 -0.0005650076585852823
15.58382 -0.0005634784357110148
15.591 -0.0005619312966943376
15.59818 -0.000559825663855967
15.60536 -0.0005588915297757475
15.61254 -0.000557258887079162
15.61972 -0.000555907728436994
15.6269 -0.0005537180465649954
15.63408 -0.0005529498342235547
15.64126 -0.0005523230842173705
15.64844 -0.000549967789395125
15.65563 -0.0005485433951226131
15.66281 -0.0005471109913906957
15.66999 -0.000545080021639712
15.67717 -0.0005442304788911461
15.68435 -0.0005428023562088812
15.69153 -0.0005444056466988927
15.69871 -0.0005399903435089392
15.70589 -0.0005385664398282628
15.71307 -0.000537183928887284
15.72025 -0.0005367328039573064
15.72743 -0.0005314030583502197
15.73462 -0.0005338541593905611
15.7418 -0.0005335571544238156
15.74898 -0.0005314215089471037
15.75616 -0.0005262672164318046
15.76334 -0.0005275842703884406
15.77052 -0.0005249526643663954
15.7777 -0.0005240023919536356
15.78488 -0.0005223034467764349
15.79206 -0.0005202758224990977
15.79924 -0.0005220195128236898
15.80643 -0.0005186940040408331
15.81361 -0.0005189103066343844
15.82079 -0.0005170379051513438
15.82797 -0.0005184067934421921
15.83515 -0.0005148769653938433
15.84233 -0.0005159484149293867
15.84951 -0.0005119511360078284
15.85669 -0.0005117851226238393
15.86387 -0.0005094303688075002
15.87105 -0.0005081668686240532
15.87823 -0.0005068546161736535
15.88542 -0.0005051031175817428
15.8926 -0.0005004633447537734
15.89978 -0.0005032248021582901
15.90696 -0.000501647484032704
15.91414 -0.0005008513846481276
15.92132 -0.0004995864983091382
15.9285 -0.0004983828193535449
15.93568 -0.0004971803421521548
15.94286 -0.0004959990611085429
15.95004 -0.000494778970658824
15.95723 -0.0004936095940821909
15.96441 -0.000492431869896653
15.97159 -0.0004930053197987371
15.97877 -0.0004901099383525108
15.98595 -0.0004890757201534636
15.99313 -0.00048674265982829245
16.00031 -0.0004866307520346833
16.00749 -0.00048744999146109745
16.01467 -0.00048621037282656004
16.02185 -0.0004816918908804477
16.02904 -0.0004804740852690047
16.03622 -0.0004797378626332652
16.0434 -0.0004798227611069462
16.05058 -0.00047870877555880056
16.05776 -0.0004779459008869045
16.06494 -0.000476764132018456
16.07212 -0.0004780434639095768
16.0793 -0.0004745238915451138
16.08648 -0.00047323540993844286
16.09366 -0.0004751580141312752
16.10084 -0.00047126169919346306
16.10803 -0.00046931602191937203
16.11521 -0.00046888185552982687
16.12239 -0.0004696387553794081
16.12957 -0.0004664167166486736
16.13675 -0.00046422573454538163
16.14393 -0.0004646358043043045
16.15111 -0.0004635869211870486
16.15829 -0.00046253908048187093
16.16547 -0.00046149227750350155
16.17265 -0.00046139650759296287
16.17984 -0.00045836134240140254
16.18702 -0.00045973762617663094
16.1942 -0.00045840492919239754
16.20138 -0.00045807324689318084
16.20856 -0.00045470257474888257
16.21574 -0.00045548290825465616
16.22292 -0.00045329424293074033
16.2301 -0.00045198657432228974
16.23728 -0.0004481698979992098
16.24446 -0.0004505042095559913
16.25164 -0.00044967950461154745
16.25883 -0.00044736537040097456
16.26601 -0.00044732262076236
16.27319 -0.0004449808416181914
16.28037 -0.00044437002868349224
16.28755 -0.0004430901776969105
16.29473 -0.0004434112844205597
16.30191 -0.0004424433446398661
16.30909 -0.0004383063541634138
16.31627 -0.00043897030882279303
16.32345 -0.0004377152044724474
16.33064 -0.00043940064186450073
16.33782 -0.00043911740844497624
16.345 -0.000439455103709026
16.35218 -0.0004317837236010515
16.35936 -0.0004317532640875697
16.36654 -0.0004338837211570666
16.37372 -0.00043551509081985563
16.3809 -0.0004353073691079335
16.38808 -0.0004310905520748406
