 R   <X|H|X>   <A|H|A> 
10.52842 -0.005624692061880594 -0.010045839645653382
10.5356 -0.005592067540433814 -0.010046749482039036
10.54278 -0.005559603424280403 -0.010047659307344647
10.54996 -0.00552728925877005 -0.0100485691280544
10.55714 -0.005495134596153135 -0.010049488964945655
10.56433 -0.0054630858698567625 -0.010050400061897122
10.57151 -0.005431241330931227 -0.010051319901675263
10.57869 -0.005399547183334694 -0.010052239727083282
10.58587 -0.005368002987600796 -0.010053169548168003
10.59305 -0.005336608309044601 -0.010054089382938764
10.60023 -0.005305374018620768 -0.010055019205005011
10.60741 -0.005274289247658077 -0.010055949038416846
10.61459 -0.0052433448631285014 -0.010056888858477988
10.62177 -0.005212559999388472 -0.010057818692672419
10.62895 -0.005181925519789735 -0.01005875850843327
10.63613 -0.005151440991742056 -0.01005969833042985
10.64332 -0.005121063850090777 -0.010060639474708545
10.6505 -0.005090879431940072 -0.010061589292245052
10.65768 -0.005060834554190349 -0.010062529122793918
10.66486 -0.005030950047723202 -0.010063478945539666
10.67204 -0.0050012054904283645 -0.01006443876142502
10.67922 -0.004971600477786014 -0.010065388592003037
10.6864 -0.004942155828984155 -0.010066348407525072
10.69358 -0.004912850730015295 -0.010067308237367524
10.70076 -0.0048836859916567875 -0.010068268054059774
10.70794 -0.004854671202754223 -0.010069227866843706
10.71513 -0.004825765866382611 -0.010070199043515589
10.72231 -0.004797041186855557 -0.010071168856816463
10.72949 -0.00476845606994369 -0.010072138685318935
10.73667 -0.004740021304838087 -0.010073108499273759
10.74385 -0.00471172649179527 -0.010074078315081511
10.75103 -0.004683571242982332 -0.010075058142192478
10.75821 -0.004655556341480065 -0.010076037954289935
10.76539 -0.004627691007715156 -0.010077027779954851
10.77257 -0.004599956018721793 -0.01007800759292187
10.77975 -0.004572370980056041 -0.010078997400592352
10.78693 -0.004544925517972829 -0.010079987226600006
10.79412 -0.004517582459168683 -0.01008097841564467
10.8013 -0.004490407110057156 -0.01008196824384332
10.80848 -0.004463382094547333 -0.010082968056171636
10.81566 -0.004436486658348553 -0.010083967879259864
10.82284 -0.004409731555720471 -0.01008496768879403
10.83002 -0.004383116407570665 -0.010085967498198577
10.8372 -0.004356640847789362 -0.010086977319562878
10.84438 -0.004330295615034761 -0.010087987127688833
10.85156 -0.004304089970643404 -0.010088996950519357
10.85874 -0.0042780246508581175 -0.010090006753859772
10.86593 -0.004252053260545019 -0.01009102797540209
10.87311 -0.004226247686438394 -0.010092037794764344
10.88029 -0.004200582427411766 -0.010093057608880336
10.88747 -0.00417504677060495 -0.010094087426881941
10.89465 -0.004149651427283405 -0.010095107232510442
10.90183 -0.004124386040207752 -0.010096137037916139
10.90901 -0.0040992502616658336 -0.010097166856944522
10.91619 -0.00407425479017884 -0.010098196661958133
10.92337 -0.004049388933074934 -0.010099226478674126
10.93055 -0.0040246533804982445 -0.010100266278922935
10.93773 -0.004000047786676291 -0.010101306082582683
10.94492 -0.003975537812419749 -0.010102347347565585
10.9521 -0.003951192318642521 -0.010103387153571673
10.95928 -0.003926976442933529 -0.010104436972155201
10.96646 -0.0039028808676748196 -0.010105486772947824
10.97364 -0.003878925250612142 -0.010106536574411016
10.98082 -0.003855099259873056 -0.010107586390524064
10.988 -0.00383139356219957 -0.010108636190762167
10.99518 -0.0038078174944316478 -0.010109696003399319
11.00236 -0.003784371713662945 -0.01011075580477952
11.00954 -0.003761055571963588 -0.01011181561403559
11.01673 -0.0037378274991667197 -0.010112886896700134
11.02391 -0.0037147617755504676 -0.010113946695321629
11.03109 -0.0036918156936211087 -0.010115016511350335
11.03827 -0.003668999891702932 -0.010116086310883392
11.04545 -0.0036463037344883504 -0.010117166122553216
11.05263 -0.0036237378539046975 -0.010118235920027417
11.05981 -0.003601291934544061 -0.010119315715832446
11.06699 -0.0035789656643246837 -0.010120395528100906
11.07417 -0.0035567696653602677 -0.010121475322079156
11.08135 -0.0035346933236026896 -0.01012256512759878
11.08854 -0.0035127067540558585 -0.010123656436124947
11.09572 -0.0034908708148207314 -0.01012473623745384
11.1029 -0.0034691645283885745 -0.01012583604956571
11.11008 -0.0034475685084238697 -0.010126925842322925
11.11726 -0.003426102150998087 -0.01012802565302181
11.12444 -0.0034047460552977305 -0.01012912544575698
11.13162 -0.003383519920359899 -0.01013022523901439
11.1388 -0.0033624034567213456 -0.010131325045714788
11.14598 -0.0033414072434855874 -0.010132434837909822
11.15316 -0.0033205407090233234 -0.010133534647724943
11.16034 -0.0032997744287863832 -0.01013464442942736
11.16753 -0.0032791094418752405 -0.0101357657743028
11.17471 -0.0032585829585301236 -0.010136875580149777
11.18189 -0.0032381767306399528 -0.010137995373594952
11.18907 -0.0032178901787333247 -0.010139115178303586
11.19625 -0.0031977138744276835 -0.010140234967974638
11.20343 -0.0031776575327459094 -0.010141354757586062
11.21061 -0.0031577108773615803 -0.010142484560788489
11.21779 -0.003137884463337837 -0.010143614349215565
11.22497 -0.0031181677390141544 -0.010144744152672238
11.23215 -0.00309857125171558 -0.010145873941752094
11.23934 -0.0030790573988448674 -0.0101470053217119
11.24652 -0.003059680998218147 -0.010148145112526675
11.2537 -0.0030404145652362315 -0.010149284897059388
11.26088 -0.0030212678290860748 -0.010150424702109393
11.26806 -0.0030022313221102913 -0.01015157448693405
11.27524 -0.002983304517455755 -0.010152714288640821
11.28242 -0.0029644879419176992 -0.010153864073161456
11.2896 -0.002945781328984911 -0.010155013858636899
11.29678 -0.0029271944230482086 -0.010156163656939176
11.30396 -0.0029087077461637466 -0.010157323437302726
11.31114 -0.0028903307740929625 -0.010158483237454947
11.31833 -0.002872038660091565 -0.010159644635774406
11.32551 -0.002853882029433243 -0.010160804417958576
11.33269 -0.00283583510881707 -0.01016196421951365
11.33987 -0.002817888409495464 -0.010163134002762732
11.34705 -0.002800061426712849 -0.01016430380010744
11.35423 -0.002782334658482064 -0.01016547358148783
11.36141 -0.0027647078552528034 -0.010166643363214557
11.36859 -0.002747200776148456 -0.01016781315898697
11.37577 -0.0027297839080363882 -0.01016899293638872
11.38295 -0.0027124867635587194 -0.010170172733094512
11.39014 -0.0026952559433524263 -0.01017135415514719
11.39732 -0.0026781591289384227 -0.01017253393828078
11.4045 -0.0026611720330717765 -0.010173723735938585
11.41168 -0.002644275144706135 -0.010174913513264477
11.41886 -0.0026274879919791156 -0.010176103308050813
11.42604 -0.002610801039558205 -0.010177293086053873
11.43322 -0.002594213825102155 -0.01017848287974095
11.4404 -0.0025777268079057026 -0.010179682657007614
11.44758 -0.0025613497596189993 -0.010180872434925442
11.45476 -0.002545062456436648 -0.010182072225385365
11.46194 -0.002528875350558477 -0.010183271997530196
11.46913 -0.0025127556421003054 -0.010184483468460823
11.47631 -0.0024967686099576017 -0.01018568324335108
11.48349 -0.0024808715419908367 -0.010186893021565068
11.49067 -0.0024650742273476193 -0.010188102812423184
11.49785 -0.002449377099744558 -0.010189312587254177
11.50503 -0.0024337697256291884 -0.010190522378930448
11.51221 -0.002418262536587324 -0.01019173215246836
11.51939 -0.002402855320637772 -0.010192951923827989
11.52657 -0.002387527864081895 -0.010194171714524317
11.53375 -0.0023723005819737755 -0.010195391487066524
11.54094 -0.0023571520595866754 -0.010196612975436241
11.54812 -0.002342114851938529 -0.010197832751612566
11.5553 -0.002327167615851454 -0.010199062526678597
11.56248 -0.0023123101447187597 -0.010200292312584203
11.56966 -0.0022975428517577196 -0.01020151208506557
11.57684 -0.0022828653263492977 -0.01020274187411458
11.58402 -0.002268287976022252 -0.010203981644262781
11.5912 -0.002253790597201335 -0.010205211417625875
11.59838 -0.002239392988066431 -0.010206441202958653
11.60556 -0.0022250755571446273 -0.010207680970027312
11.61275 -0.00221082814212443 -0.010208922484430488
11.61993 -0.0021966907767136832 -0.010210162253047479
11.62711 -0.002182643378746275 -0.010211402026609183
11.63429 -0.0021686757602828815 -0.010212651811691464
11.64147 -0.0021547983106654277 -0.010213891580926504
11.64865 -0.0021410106406402527 -0.010215141366958036
11.65583 -0.0021273131354317236 -0.010216381136246176
11.66301 -0.002113685414067842 -0.01021763092098918
11.67019 -0.0021001578554391644 -0.010218880686691858
11.67737 -0.002086700270407548 -0.010220140454313222
11.68455 -0.002073342469968777 -0.010221390239093688
11.69174 -0.0020600363910193405 -0.01022265175397832
11.69892 -0.002046838663013985 -0.01022390153768383
11.7061 -0.0020337210860894863 -0.010225161308245823
11.71328 -0.002020683487574701 -0.010226421073361141
11.72046 -0.0020077356797232205 -0.010227680858398315
11.72764 -0.0019948580280241264 -0.010228950623584893
11.73482 -0.0019820701724259757 -0.010230210406950031
11.742 -0.001969352471093717 -0.01023148017218479
11.74918 -0.001956724738553978 -0.01023273993897233
11.75636 -0.0019441768140653277 -0.010234009717272214
11.76355 -0.001931681714821746 -0.010235281251499525
11.77073 -0.0019192838561590353 -0.010236551033035897
11.77791 -0.00190697613933511 -0.01023782080149064
11.78509 -0.0018947383917702063 -0.010239100564350798
11.79227 -0.0018825704571601772 -0.010240370346366436
11.79945 -0.00187049266545213 -0.010241650110110355
11.80663 -0.001858484683318606 -0.010242919892301666
11.81381 -0.001846546844955133 -0.010244199653922408
11.82099 -0.001834688979228525 -0.010245479418506167
11.82817 -0.0018229109286953885 -0.010246759195220884
11.83535 -0.0018112030181356856 -0.010248048956887365
11.84254 -0.0017995587763053693 -0.010249330523004222
11.84972 -0.0017880009187879581 -0.010250610290240814
11.8569 -0.0017765128834976627 -0.010251900072895804
11.86408 -0.0017651049840164484 -0.010253189832009428
11.87126 -0.001753767059461641 -0.010254469594890955
11.87844 -0.0017424989561025672 -0.010255759374646255
11.88562 -0.001731310987024483 -0.010257049134937909
11.8928 -0.001720182841838679 -0.010258348912863908
11.89998 -0.0017091348249838327 -0.010259638678399137
11.90716 -0.001698156788534461 -0.010260928433892985
11.91435 -0.0016872334312827185 -0.010262230016915012
11.92153 -0.0016763854491497591 -0.010263519777047347
11.92871 -0.00166561729902045 -0.01026481955907906
11.93589 -0.0016549192688584177 -0.010266119318074399
11.94307 -0.0016442812209454577 -0.010267419078057312
11.95025 -0.0016337230029200337 -0.010268718856006094
11.95743 -0.0016232249115755814 -0.010270018615809411
11.96461 -0.0016127966517386987 -0.010271318394388763
11.97179 -0.0016024385184749102 -0.010272618151018598
11.97897 -0.0015921403650903394 -0.010273927910548987
11.98615 -0.0015819120419506062 -0.010275227689064893
11.99334 -0.0015717397403261035 -0.010276539267696927
12.00052 -0.0015616414739079583 -0.01027784904382692
12.0077 -0.0015516133270832158 -0.010279158799768788
12.01488 -0.0015416451596101776 -0.010280458558836473
12.02206 -0.0015317468335465584 -0.010281768337005743
12.02924 -0.0015219086250333974 -0.01028308809393551
12.03642 -0.001512140261594544 -0.01028439787126266
12.0436 -0.0015024220131029907 -0.010285707629806497
12.05078 -0.0014927836086754966 -0.010287017402680825
12.05796 -0.0014831953249396373 -0.010288337160554061
12.06515 -0.0014736638003787772 -0.010289648748107076
12.07233 -0.0014642054259104058 -0.010290968529273942
12.07951 -0.0014548071648135307 -0.010292288281615724
12.08669 -0.0014454687575950155 -0.010293598058027816
12.09387 -0.001436200457775758 -0.010294917816246729
12.10105 -0.0014269821395833594 -0.010296237572721549
12.10823 -0.0014178336745794802 -0.01029755734800615
12.11541 -0.0014087353186172202 -0.010298877102517536
12.12259 -0.0013997068174791663 -0.010300206876085637
12.12977 -0.001390728424060476 -0.010301526637761628
12.13696 -0.0013818076392158446 -0.010302848235543179
12.14414 -0.001372949162204198 -0.010304178007713216
12.15132 -0.001364150797923111 -0.010305497764110591
12.1585 -0.0013554122879164366 -0.010306827538319423
12.16568 -0.0013467238852742972 -0.010308147293996749
12.17286 -0.0013381054625088483 -0.010309477050052326
12.18004 -0.0013295369032309133 -0.01031080682360052
12.18722 -0.0013210184461475757 -0.010312136578527241
12.1944 -0.0013125598516618025 -0.010313466352122894
12.20158 -0.0013041613557259535 -0.010314796107170728
12.20876 -0.0012958228440315004 -0.010316125862206899
12.21595 -0.0012875226950678342 -0.010317457487793929
12.22313 -0.0012792842265867954 -0.010318787243204808
12.23031 -0.0012711056306623115 -0.010320117015975884
12.23749 -0.0012629871239656153 -0.010321446773167403
12.24467 -0.0012549086040475003 -0.010322786526780653
12.25185 -0.0012468999539994791 -0.010324116299875837
12.25903 -0.001238931400568242 -0.010325456053815317
12.26621 -0.001231022717442146 -0.010326785827751114
12.27339 -0.0012231641324674477 -0.010328125577191344
12.28057 -0.0012153554175961267 -0.010329465354865931
12.28776 -0.0012075960386665964 -0.010330796966541794
12.29494 -0.0011998974712503637 -0.010332136725019559
12.30212 -0.0011922487829462832 -0.010333476496072271
12.3093 -0.0011846501851628638 -0.010334816249755213
12.31648 -0.0011771014665626308 -0.01033615602186353
12.32366 -0.0011696028373741898 -0.010337495775369424
12.33084 -0.0011621541921319994 -0.010338835528901818
12.33802 -0.0011547554279149068 -0.010340175300958473
12.3452 -0.0011474067522129314 -0.01034151505529436
12.35238 -0.0011401079530255417 -0.01034285482355944
12.35956 -0.0011328692485174918 -0.010344204575434557
12.36675 -0.001125650528620817 -0.01034554619748616
12.37393 -0.0011185017652311816 -0.010346885975163507
12.38111 -0.0011114030757459772 -0.010348235726410962
12.38829 -0.0011043442758249366 -0.010349575498306243
12.39547 -0.0010973355603296992 -0.010350925250797494
12.40265 -0.001090376828427178 -0.010352265003779363
12.40983 -0.001083467985954697 -0.01035361477492209
12.41701 -0.0010765992252735758 -0.010354954528842445
12.42419 -0.0010697803566216137 -0.010356304295315762
12.43137 -0.0010630015628275637 -0.0103576540530762
12.43856 -0.0010562734223681803 -0.010358995677151166
12.44574 -0.0010495845743577004 -0.010360345452699444
12.45292 -0.0010429558042097517 -0.010361695203618659
12.4601 -0.0010363569285655075 -0.010363044974566367
12.46728 -0.0010298181305240304 -0.010364394726502302
12.47446 -0.001023309227885063 -0.010365744497283466
12.48164 -0.0010168504011489894 -0.010367094249280477
12.48882 -0.001010441560095904 -0.010368444001284505
12.496 -0.0010040726195654002 -0.010369793772110848
12.50318 -0.000997743750672424 -0.010371143524122273
12.51036 -0.0009914647798810181 -0.010372493295068152
12.51755 -0.0009852172269726152 -0.010373844927190972
12.52473 -0.0009790183765560241 -0.01037519467827592
12.53191 -0.0009728594314455514 -0.010376544451848251
12.53909 -0.0009667505550634548 -0.010377904202604512
12.54627 -0.0009606715824406651 -0.010379253972421546
12.55345 -0.0009546426809826723 -0.01038060372471745
12.56063 -0.0009486537650888875 -0.010381953475293408
12.56781 -0.0009427147535135373 -0.010383313244769456
12.57499 -0.0009368058179997637 -0.01038466300118984
12.58217 -0.0009309367780823258 -0.010386012765822916
12.58936 -0.0009251097306556304 -0.010387374404770139
12.59654 -0.0009193208027365192 -0.010388724156756565
12.60372 -0.0009135717921463776 -0.010390083926604406
12.6109 -0.0009078728434296011 -0.010391433678153818
12.61808 -0.0009022038031338892 -0.010392793448126993
12.62526 -0.0008965748309019386 -0.010394143199677392
12.63244 -0.0008909858456981353 -0.010395502950798562
12.63962 -0.0008854367706899256 -0.010396852721302936
12.6468 -0.000879927759600899 -0.010398212472126512
12.65398 -0.0008744586639158473 -0.010399562244199701
12.66117 -0.0008690120847632718 -0.01040092388680577
12.66835 -0.0008636130197533496 -0.010402283649686131
12.67553 -0.0008582540171829332 -0.01040363340279673
12.68271 -0.0008529349989822465 -0.01040499315388763
12.68989 -0.0008476458973326431 -0.010406342924072517
12.69707 -0.0008423968577475247 -0.010407702675651092
12.70425 -0.0008371777341124667 -0.010409062444986029
12.71143 -0.0008320086716352555 -0.01041042219720986
12.71861 -0.0008268595993075563 -0.010411771949342197
12.72579 -0.000821760438075813 -0.010413131714448166
12.73297 -0.0008166913480033167 -0.010414491471234317
12.74016 -0.0008116451790882632 -0.010415843126759096
12.74734 -0.0008066461137550103 -0.010417202882034226
12.75452 -0.0008016870325140863 -0.010418562631523107
12.7617 -0.0007967578701188189 -0.010419922401775823
12.76888 -0.0007918587685162977 -0.010421282151598193
12.77606 -0.0007869995875643462 -0.01042263192242075
12.78324 -0.0007821704631385235 -0.01042399167238105
12.79042 -0.0007773813302549908 -0.010425351423713286
12.7976 -0.0007726121182251233 -0.010426711192197105
12.80478 -0.0007678929602917138 -0.010428070947546136
12.81197 -0.0007631872140003047 -0.010429422603404367
12.81915 -0.000758528087793171 -0.010430782359211004
12.82633 -0.0007538989438685965 -0.01043214210893892
12.83351 -0.0007492997305102647 -0.01043350187865248
12.84069 -0.0007447405693050453 -0.010434861629697225
12.84787 -0.0007402113339738799 -0.010436221399183977
12.85505 -0.0007357121524448652 -0.010437571151270385
12.86223 -0.0007312429611535094 -0.01043893090064685
12.86941 -0.0007268036995801686 -0.01044029067124591
12.87659 -0.0007223944851088947 -0.010441650420684623
12.88377 -0.0007180252048590895 -0.010443010195663691
12.89096 -0.0007136699453552719 -0.010444361832754849
12.89814 -0.0007093606878380541 -0.010445721607072472
12.90532 -0.0007050714801457725 -0.01044708135676901
12.9125 -0.0007008222656481921 -0.010448441108237456
12.91968 -0.0006966029789013162 -0.010449800877342234
12.92686 -0.0006924037437517126 -0.010451150629515876
12.93404 -0.0006882444407208792 -0.010452510398410565
12.94122 -0.0006841051867497777 -0.010453870149990127
12.9484 -0.0006800059215752309 -0.010455229899661592
12.95558 -0.0006759265966219248 -0.010456589674306674
12.96277 -0.000671871694874136 -0.01045794131156106
12.96995 -0.0006678523901552055 -0.010459301086031002
12.97713 -0.0006638631277988056 -0.010460660836756496
12.98431 -0.0006598938608569571 -0.010462020585791156
12.99149 -0.0006559645288658612 -0.01046337035678019
12.99867 -0.0006520552424552836 -0.010464730108391166
13.00585 -0.000648175892938669 -0.010466089879424384
13.01303 -0.0006443265901227488 -0.010467439631557818
13.02021 -0.0006404972796706664 -0.01046879938023035
13.02739 -0.0006366979044075631 -0.01047015914989606
13.03458 -0.0006329233451664965 -0.010471520790815375
13.04176 -0.0006291839901187965 -0.010472870563146826
13.04894 -0.0006254646810033718 -0.010474230314878279
13.05612 -0.0006217753632130785 -0.01047558006614406
13.0633 -0.0006181059869531874 -0.010476939838839109
13.07048 -0.0006144666534397507 -0.010478299589052468
13.07766 -0.0006108472614651053 -0.010479649360084702
13.08484 -0.0006072679109050615 -0.010481009111925397
13.09202 -0.0006036985073562794 -0.010482358882915377
13.0992 -0.000600159137578633 -0.010483718634688145
13.10638 -0.0005966497652448525 -0.010485068386906474
13.11357 -0.0005931554957414821 -0.010486430044465946
13.12075 -0.0005896961420980684 -0.010487779796276847
13.12793 -0.0005862567285331605 -0.010489139568068611
13.13511 -0.0005828373599895529 -0.010490489317518255
13.14229 -0.0005794479823132063 -0.01049183907187033
13.14947 -0.0005760785502296789 -0.010493198842373513
13.15665 -0.0005727391565875479 -0.010494548594650464
13.16383 -0.0005694197118875869 -0.010495908364774143
13.17101 -0.0005661203031491957 -0.01049725812038619
13.17819 -0.0005628508875659761 -0.010498607873438053
13.18538 -0.0005595969144063439 -0.010499959528634657
13.19256 -0.0005563775137730944 -0.01050131928039236
13.19974 -0.000553168062680369 -0.01050266904802042
13.20692 -0.0005499886530894778 -0.01050401880179624
13.2141 -0.000546829232737682 -0.010505368554749626
13.22128 -0.0005436897635646624 -0.010506718326479883
13.22846 -0.0005405803295814042 -0.010508068078720787
13.23564 -0.0005374908466246277 -0.01050942784930552
13.24282 -0.0005344214000544683 -0.01051077760460396
13.25 -0.0005313719470184438 -0.010512127356642647
13.25718 -0.000528342446580172 -0.010513477129162742
13.26437 -0.0005253288054903935 -0.010514828762755573
13.27155 -0.000522349322950579 -0.010516178530556954
13.27873 -0.0005193898672328507 -0.010517518284938349
13.28591 -0.0005164403693288952 -0.010518868059258524
13.29309 -0.0005135209061353894 -0.010520217811954858
13.30027 -0.0005106214350004686 -0.010521567565078018
13.30745 -0.000507741917502073 -0.010522917336584189
13.31463 -0.0005048824339069975 -0.010524267092283442
13.32181 -0.000502042904427139 -0.010525606864485506
13.32899 -0.0004992234081982182 -0.010526956618169948
13.33618 -0.0004964200204560271 -0.010528298244213738
13.34336 -0.0004936405006647538 -0.010529648022377436
13.35054 -0.0004908810132953796 -0.010530997771940828
13.35772 -0.0004881414814565824 -0.010532337542797265
13.3649 -0.00048542198153027995 -0.010533677299439622
13.37208 -0.0004827224751314573 -0.0105350270530133
13.37926 -0.00048004292487178443 -0.010536366826050962
13.38644 -0.00047738340805809947 -0.010537716579348379
13.39362 -0.00047473384641000553 -0.010539056355605451
13.4008 -0.00047211431570657524 -0.01054039610959781
13.40798 -0.0004695047792252509 -0.010541735864924691
13.41517 -0.000466921614720326 -0.010543077504478018
13.42235 -0.0004643520887395553 -0.010544417259455692
13.42953 -0.00046180252780378536 -0.010545757033111077
13.43671 -0.0004592729923717663 -0.010547096788146897
13.44389 -0.0004567534539200116 -0.010548436543122042
13.45107 -0.0004542638735299846 -0.010549776316682457
13.45825 -0.00045178432391530945 -0.010551116073229325
13.46543 -0.00044932473159054945 -0.010552445848339273
13.47261 -0.0004468851714834416 -0.010553785599311695
13.47979 -0.0004444556067432132 -0.010555125360497256
13.48698 -0.00044204265616389646 -0.01055645699294586
13.49416 -0.0004396531046035999 -0.010557796749749996
13.50134 -0.00043728350911208236 -0.010559126520273226
13.50852 -0.000434923946308944 -0.0105604562800811
13.5157 -0.00043259434204694113 -0.01056179605414174
13.52288 -0.00043026476673956965 -0.010563125810388615
13.53006 -0.0004279651847277644 -0.010564455567168451
13.53724 -0.0004256755673335506 -0.010565785342700973
13.54442 -0.00042340597592826823 -0.010567115099579319
13.5516 -0.0004211463503437359 -0.010568444874948435
13.55879 -0.00041890364141723257 -0.010569776483652205
13.56597 -0.00041668405461961646 -0.010571106241836492
13.57315 -0.00041447443439885073 -0.010572436013648412
13.58033 -0.0004122848398477985 -0.010573755771765937
13.58751 -0.00041010520991018626 -0.010575085549660978
13.59469 -0.0004079456062897867 -0.01057641530597723
13.60187 -0.00040580599642615954 -0.01057773506493546
13.60905 -0.0004036763525268832 -0.010579054840190602
13.61623 -0.00040156673226908885 -0.010580384597767663
13.62341 -0.00039946708446376257 -0.010581704378123561
13.63059 -0.000397377450374952 -0.010583024135797172
13.63778 -0.0003953149492101446 -0.010584345732921836
13.64496 -0.00039325530376221657 -0.010585665510163314
13.65214 -0.00039122568244238834 -0.010586985269013567
13.65932 -0.00038919602521927244 -0.010588305046050673
13.6665 -0.00038718639595696093 -0.0105896248051217
13.67368 -0.0003851967593822891 -0.010590944564168042
13.68086 -0.0003832170922598182 -0.010592254342245963
13.68804 -0.000381247447151159 -0.010593574101834322
13.69522 -0.00037929777057626226 -0.01059488388037553
13.7024 -0.0003773581163180511 -0.010596203638304926
13.70959 -0.00037543576359987536 -0.010597515243238646
13.71677 -0.00037352612228182117 -0.010598825010099205
13.72395 -0.00037163647089134735 -0.010600144768892332
13.73113 -0.0003697467943084568 -0.010601454545495768
13.73831 -0.00036788713810635573 -0.01060276430533741
13.74549 -0.0003660274514805885 -0.010604064085427361
13.75267 -0.0003641877867622605 -0.010605373846047003
13.75985 -0.00036235811698125716 -0.010606683606537307
13.76703 -0.0003605484204934299 -0.010607993388393215
13.77421 -0.0003587387422158596 -0.010609293149605037
13.78139 -0.00035695903310121666 -0.010610602928120895
13.78858 -0.0003551768851310972 -0.010611904504407155
13.79576 -0.00035341721669342803 -0.01061320426726973
13.80294 -0.0003516675147421987 -0.01061450405033386
13.81012 -0.00034992783473819104 -0.010615813812094548
13.8173 -0.0003481981282314906 -0.010617113590601726
13.82448 -0.00034648844051194435 -0.010618403354544179
13.83166 -0.00034478874992915345 -0.010619703116463987
13.83884 -0.00034309902936986844 -0.010621002896892691
13.84602 -0.00034142933137861907 -0.010622302663026833
13.8532 -0.00033975960800228835 -0.010623592444018578
13.86039 -0.00033810760916466807 -0.010624894011666908
13.86757 -0.000336467911604832 -0.010626183770762113
13.87475 -0.0003348381948062899 -0.010627473554229406
13.88193 -0.000333228491639502 -0.010628763318414369
13.88911 -0.00033161876442792173 -0.010630053100808924
13.89629 -0.00033002905584966004 -0.01063134286521446
13.90347 -0.0003284393226917877 -0.01063263264765241
13.91065 -0.00032686960619706485 -0.010633922411507344
