 {R}   <|d/dR|>_50 
2.2214312 -0.010232638739999996
2.2214772 -0.010242740783
2.2215233 -0.010252857693
2.2215693 -0.01026294558
2.2216153 -0.010273026395
2.2216614 -0.010283122032000002
2.2217074 -0.010293188691
2.2217534 -0.010303248280000003
2.2217995 -0.010313322644
2.2218455 -0.010323368077000001
2.2218915 -0.010333406439999998
2.2219376 -0.010343459532000004
2.2219836 -0.010353483738999998
2.2220296 -0.010363500877
2.2220757 -0.010373532697000002
2.2221217 -0.01038353568
2.2221677 -0.010393531593
2.2222138 -0.010403542143
2.2222598 -0.010413523901000001
2.2223058 -0.010423498589999998
2.2223519 -0.010433487871000001
2.2223979 -0.010443448405000002
2.2224439 -0.010453401870999997
2.2224899 -0.010463348267999996
2.222536 -0.010473309194
2.222582 -0.010483241438000002
2.222628 -0.010493166612000001
2.2226741 -0.01050310627
2.2227201 -0.010513017292000002
2.2227661 -0.010522921244000002
2.2228122 -0.010532839635
2.2228582 -0.010542729435000002
2.2229042 -0.010552612166999998
2.2229503 -0.010562509291000001
2.2229963 -0.010572377871
2.2230423 -0.010582239382000001
2.2230884 -0.01059211524
2.2231344 -0.010601962600000002
2.2231804 -0.010611802891999998
2.2232265 -0.010621657485
2.2232725 -0.010631483625999999
2.2233185 -0.010641302699000002
2.2233645 -0.010651114703999999
2.2234106 -0.010660940949
2.2234566 -0.010670738803999998
2.2235026 -0.010680529592
2.2235487 -0.010690334573000004
2.2235947 -0.010700111209999998
2.2236407 -0.010709880781
2.2236868 -0.010719664499000003
2.2237328 -0.010729419919999997
2.2237788 -0.010739168273000001
2.2238249 -0.010748930729000001
2.2238709 -0.010758664934
2.2239169 -0.010768392072
2.223963 -0.010778133266000002
2.224009 -0.010787846255
2.224055 -0.010797552178
2.2241011 -0.010807272112000001
2.2241471 -0.010816963886
2.2241931 -0.010826648595
2.2242392 -0.010836347268
2.2242852 -0.010846017828000003
2.2243312 -0.010855681323
2.2243772 -0.010865337751999998
2.2244233 -0.010875008084
2.2244693 -0.010884650366
2.2245153 -0.010894285582000002
2.2245614 -0.010903934655
2.2246074 -0.010913555724
2.2246534 -0.010923169727999999
2.2246995 -0.010932797544000002
2.2247455 -0.010942397401999999
2.2247915 -0.010951990193999998
2.2248376 -0.010961596752
2.2248836 -0.010971175399
2.2249296 -0.010980746980999998
2.2249757 -0.010990332283000004
2.2250217 -0.010999889718999999
2.2250677 -0.011009440091000001
2.2251138 -0.011019004137000002
2.2251598 -0.011028540364
2.2252058 -0.011038069527
2.2252519 -0.011047612317
2.2252979 -0.011057127336000002
2.2253439 -0.011066635289999998
2.2253899 -0.011076136179
2.225436 -0.011085650636
2.225482 -0.011095137382000003
2.225528 -0.011104617064
2.2255741 -0.011114110266999997
2.2256201 -0.011123575805999998
2.2256661 -0.011133034280999998
2.2257122 -0.011142506231000002
2.2257582 -0.011151950564
2.2258042 -0.011161387833
2.2258503 -0.011170838531000003
2.2258963 -0.011180261657
2.2259423 -0.011189677721000001
2.2259884 -0.011199107167
2.2260344 -0.011208509088999999
2.2260804 -0.011217903947000004
2.2261265 -0.011227312143
2.2261725 -0.01123669286
2.2262185 -0.011246066515000002
2.2262646 -0.011255453461
2.2263106 -0.011264812974
2.2263566 -0.011274165424999996
2.2264026 -0.011283510812999997
2.2264487 -0.011292869432
2.2264947 -0.011302200679999999
2.2265407 -0.011311524864999999
2.2265868 -0.011320862236
2.2266328 -0.011330172281999997
2.2266788 -0.011339475265
2.2267249 -0.011348791388000002
2.2267709 -0.011358080233
2.2268169 -0.011367362015000002
2.226863 -0.011376656891000004
2.226909 -0.011385924535
2.226955 -0.011395185117000002
2.2270011 -0.011404458746000002
2.2270471 -0.011413705190000003
2.2270931 -0.011422944573
2.2271392 -0.011432196957
2.2271852 -0.011441422200999998
2.2272312 -0.011450640385000002
2.2272773 -0.011459871522999997
2.2273233 -0.011469075569000002
2.2273693 -0.011478272553999996
2.2274153 -0.011487462477999998
2.2274614 -0.011496665295999998
2.2275074 -0.011505841081999998
2.2275534 -0.011515009807000001
2.2275995 -0.011524191379999996
2.2276455 -0.011533345968
2.2276915 -0.011542493494000002
2.2277376 -0.011551653822000003
2.2277836 -0.011560787210999998
2.2278296 -0.011569913538999995
2.2278757 -0.011579052623
2.2279217 -0.011588164813000002
2.2279677 -0.011597269942
2.2280138 -0.011606387781
2.2280598 -0.011615478773000001
2.2281058 -0.011624562703999999
2.2281519 -0.011633659298
2.2281979 -0.011642729091
2.2282439 -0.011651791822999998
2.22829 -0.011660867172
2.228336 -0.011669915766000002
2.228382 -0.011678957298999999
2.228428 -0.011687991771999997
2.2284741 -0.011697038799999998
2.2285201 -0.011706059134
2.2285661 -0.011715072408
2.2286122 -0.011724098191
2.2286582 -0.011733097326999998
2.2287042 -0.011742089401
2.2287503 -0.01175109394
2.2287963 -0.011760071877
2.2288423 -0.011769042753000001
2.2288884 -0.011778026046999998
2.2289344 -0.011786982785000002
2.2289804 -0.011795932462
2.2290265 -0.011804894510999999
2.2290725 -0.011813830051
2.2291185 -0.011822758529000001
2.2291646 -0.011831699333
2.2292106 -0.011840613674
2.2292566 -0.011849520954000001
2.2293027 -0.011858440513000001
2.2293487 -0.011867333655
2.2293947 -0.011876219735999997
2.2294407 -0.011885098755999999
2.2294868 -0.011893989994000001
2.2295328 -0.011902854876
2.2295788 -0.011911712697
2.2296249 -0.01192058269
2.2296709 -0.011929426372999999
2.2297169 -0.011938262995999996
2.229763 -0.011947111744000002
2.229809 -0.011955934228000002
2.229855 -0.011964749652000001
2.2299011 -0.011973577155
2.2299471 -0.011982378440999999
2.2299931 -0.011991172665
2.2300392 -0.011999978923000003
2.2300852 -0.01200875901
2.2301312 -0.012017532036
2.2301773 -0.012026317049
2.2302233 -0.012035075938
2.2302693 -0.012043827763999999
2.2303154 -0.012052591533
2.2303614 -0.012061329222
2.2304074 -0.012070059849999999
2.2304534 -0.012078783416999996
2.2304995 -0.012087518864
2.2305455 -0.012096228292999998
2.2305915 -0.012104930660999998
2.2306376 -0.012113644863000001
2.2306836 -0.012122333094
2.2307296 -0.012131014263
2.2307757 -0.012139707220000002
2.2308217 -0.012148374251000002
2.2308677 -0.012157034221
2.2309138 -0.012165705933000004
2.2309598 -0.012174351765999996
2.2310058 -0.012182990537
2.2310519 -0.012191641004
