 R   <X|C|X>   <X|C|A>   <A|C|X>   <A|C|A> 
7.4047 -0.9996739294280476 0.02381086342505182 -0.0238108634250714 -0.9996739294280539
7.41188 -0.9996739294280468 0.02381086342505181 -0.023810863425071396 -0.9996739294280534
7.41906 -0.9996739294280472 0.02381086342505181 -0.0238108634250714 -0.9996739294280534
7.42625 -0.9996739294280472 0.023810863425051818 -0.0238108634250714 -0.9996739294280538
7.43343 -0.9996739294280473 0.023810863425051818 -0.023810863425071403 -0.9996739294280533
7.44061 -0.999673929428047 0.02381086342505181 -0.0238108634250714 -0.9996739294280536
7.44779 -0.9996739294280473 0.02381086342505182 -0.0238108634250714 -0.9996739294280536
7.45497 -0.9996739294280473 0.023810863425051825 -0.023810863425071407 -0.9996739294280537
7.46215 -0.9996739294280472 0.02381086342505182 -0.023810863425071403 -0.9996739294280538
7.46933 -0.9996739294280472 0.023810863425051818 -0.023810863425071396 -0.9996739294280534
7.47651 -0.9996739294280472 0.023810863425051818 -0.023810863425071393 -0.9996739294280537
7.48369 -0.9996739294280474 0.023810863425051818 -0.023810863425071407 -0.9996739294280537
7.49087 -0.9996739294280472 0.02381086342505183 -0.023810863425071403 -0.9996739294280537
7.49806 -0.999673929428047 0.023810863425051818 -0.023810863425071396 -0.9996739294280534
7.50524 -0.9996739294280473 0.023810863425051818 -0.0238108634250714 -0.9996739294280536
7.51242 -0.9996739294280473 0.023810863425051825 -0.0238108634250714 -0.9996739294280538
7.5196 -0.9996739294280473 0.023810863425051818 -0.02381086342507139 -0.9996739294280534
7.52678 -0.9996739294280472 0.023810863425051815 -0.023810863425071407 -0.9996739294280537
7.53396 -0.9996739294280472 0.023810863425051825 -0.0238108634250714 -0.9996739294280539
7.54114 -0.9996739294280473 0.023810863425051825 -0.023810863425071396 -0.9996739294280537
7.54832 -0.9996739294280472 0.023810863425051815 -0.023810863425071396 -0.9996739294280533
7.5555 -0.9996739294280473 0.02381086342505182 -0.023810863425071407 -0.9996739294280538
7.56268 -0.999673929428047 0.02381086342505181 -0.0238108634250714 -0.9996739294280533
7.56986 -0.999673929428047 0.02381086342505181 -0.02381086342507139 -0.9996739294280534
7.57705 -0.9996739294280473 0.023810863425051818 -0.023810863425071407 -0.9996739294280536
7.58423 -0.9996739294280471 0.023810863425051815 -0.0238108634250714 -0.9996739294280536
7.59141 -0.9996739294280472 0.02381086342505182 -0.023810863425071403 -0.9996739294280536
7.59859 -0.9996739294280471 0.023810863425051818 -0.0238108634250714 -0.9996739294280536
7.60577 -0.9996739294280473 0.023810863425051825 -0.0238108634250714 -0.9996739294280537
7.61295 -0.9996739294280471 0.023810863425051815 -0.023810863425071403 -0.9996739294280537
7.62013 -0.9996739294280473 0.02381086342505182 -0.023810863425071403 -0.9996739294280539
7.62731 -0.9996739294280471 0.023810863425051815 -0.023810863425071396 -0.9996739294280537
7.63449 -0.999673929428047 0.023810863425051815 -0.023810863425071396 -0.9996739294280534
7.64167 -0.9996739294280471 0.023810863425051815 -0.023810863425071396 -0.9996739294280534
7.64886 -0.9996739294280471 0.02381086342505182 -0.023810863425071396 -0.9996739294280534
7.65604 -0.9996739294280474 0.02381086342505182 -0.023810863425071407 -0.9996739294280537
7.66322 -0.9996739294280474 0.02381086342505182 -0.0238108634250714 -0.9996739294280539
7.6704 -0.9996739294280473 0.023810863425051815 -0.023810863425071393 -0.9996739294280537
7.67758 -0.9996739294280471 0.023810863425051818 -0.023810863425071396 -0.9996739294280536
7.68476 -0.9996739294280472 0.023810863425051818 -0.023810863425071403 -0.9996739294280537
7.69194 -0.9996739294280472 0.023810863425051818 -0.023810863425071393 -0.9996739294280533
7.69912 -0.9996739294280472 0.023810863425051815 -0.0238108634250714 -0.9996739294280538
7.7063 -0.9996739294280476 0.02381086342505182 -0.0238108634250714 -0.9996739294280539
7.71348 -0.999673929428047 0.02381086342505182 -0.023810863425071403 -0.9996739294280536
7.72067 -0.9996739294280472 0.02381086342505182 -0.023810863425071396 -0.9996739294280536
7.72785 -0.9996739294280471 0.023810863425051815 -0.02381086342507139 -0.9996739294280536
7.73503 -0.9996739294280473 0.02381086342505183 -0.023810863425071407 -0.9996739294280538
7.74221 -0.9996739294280473 0.023810863425051818 -0.0238108634250714 -0.9996739294280534
7.74939 -0.9996739294280471 0.023810863425051818 -0.023810863425071403 -0.9996739294280538
7.75657 -0.9996739294280473 0.023810863425051818 -0.023810863425071407 -0.9996739294280537
7.76375 -0.9996739294280471 0.023810863425051818 -0.023810863425071393 -0.9996739294280534
7.77093 -0.9996739294280473 0.023810863425051818 -0.0238108634250714 -0.9996739294280536
7.77811 -0.9996739294280476 0.02381086342505182 -0.023810863425071403 -0.9996739294280541
7.78529 -0.9996739294280469 0.02381086342505181 -0.02381086342507139 -0.9996739294280533
7.79247 -0.9996739294280474 0.023810863425051818 -0.023810863425071403 -0.9996739294280537
7.79966 -0.999673929428047 0.02381086342505181 -0.0238108634250714 -0.9996739294280534
7.80684 -0.9996739294280471 0.02381086342505182 -0.023810863425071403 -0.9996739294280536
7.81402 -0.9996739294280476 0.02381086342505183 -0.023810863425071407 -0.9996739294280539
7.8212 -0.9996739294280474 0.023810863425051818 -0.023810863425071393 -0.9996739294280537
7.82838 -0.9996739294280471 0.023810863425051818 -0.023810863425071396 -0.9996739294280536
7.83556 -0.9996739294280472 0.023810863425051818 -0.023810863425071403 -0.9996739294280537
7.84274 -0.9996739294280472 0.023810863425051818 -0.023810863425071393 -0.9996739294280533
7.84992 -0.9996739294280472 0.023810863425051815 -0.0238108634250714 -0.9996739294280538
7.8571 -0.9996739294280476 0.02381086342505182 -0.0238108634250714 -0.9996739294280539
7.86428 -0.999673929428047 0.02381086342505182 -0.023810863425071403 -0.9996739294280536
7.87147 -0.9996739294280472 0.02381086342505182 -0.023810863425071396 -0.9996739294280536
7.87865 -0.9996739294280471 0.023810863425051815 -0.02381086342507139 -0.9996739294280533
7.88583 -0.9996739294280473 0.02381086342505183 -0.023810863425071403 -0.9996739294280539
7.89301 -0.9996739294280473 0.023810863425051818 -0.023810863425071393 -0.9996739294280537
7.90019 -0.9996739294280473 0.023810863425051818 -0.023810863425071396 -0.9996739294280536
7.90737 -0.9996739294280471 0.023810863425051818 -0.023810863425071403 -0.9996739294280537
7.91455 -0.9996739294280473 0.023810863425051818 -0.023810863425071393 -0.9996739294280534
7.92173 -0.9996739294280471 0.023810863425051815 -0.023810863425071403 -0.9996739294280536
7.92891 -0.9996739294280473 0.02381086342505182 -0.0238108634250714 -0.9996739294280539
7.93609 -0.999673929428047 0.02381086342505181 -0.0238108634250714 -0.9996739294280533
7.94327 -0.999673929428047 0.02381086342505181 -0.02381086342507139 -0.9996739294280536
7.95046 -0.9996739294280473 0.023810863425051818 -0.0238108634250714 -0.9996739294280534
7.95764 -0.9996739294280471 0.023810863425051818 -0.0238108634250714 -0.9996739294280534
7.96482 -0.9996739294280472 0.023810863425051815 -0.023810863425071403 -0.9996739294280534
7.972 -0.9996739294280474 0.02381086342505182 -0.023810863425071403 -0.9996739294280538
7.97918 -0.9996739294280472 0.023810863425051818 -0.023810863425071396 -0.9996739294280534
7.98636 -0.999673929428047 0.023810863425051815 -0.023810863425071393 -0.9996739294280534
7.99354 -0.9996739294280471 0.02381086342505181 -0.023810863425071396 -0.9996739294280534
8.00072 -0.9996739294280472 0.023810863425051818 -0.023810863425071396 -0.9996739294280536
8.0079 -0.9996739294280472 0.023810863425051808 -0.023810863425071396 -0.9996739294280534
8.01508 -0.999673929428047 0.023810863425051815 -0.023810863425071396 -0.9996739294280534
8.02227 -0.9996739294280472 0.02381086342505182 -0.023810863425071403 -0.9996739294280538
8.02945 -0.9996739294280472 0.02381086342505181 -0.0238108634250714 -0.9996739294280533
8.03663 -0.9996739294280473 0.023810863425051825 -0.023810863425071403 -0.9996739294280538
8.04381 -0.9996739294280471 0.023810863425051815 -0.023810863425071393 -0.9996739294280534
8.05099 -0.9996739294280471 0.023810863425051818 -0.0238108634250714 -0.9996739294280536
8.05817 -0.9996739294280472 0.023810863425051818 -0.023810863425071403 -0.9996739294280537
8.06535 -0.9996739294280472 0.023810863425051818 -0.023810863425071396 -0.9996739294280534
8.07253 -0.9996739294280472 0.023810863425051818 -0.023810863425071393 -0.9996739294280537
8.07971 -0.9996739294280474 0.023810863425051818 -0.023810863425071407 -0.9996739294280537
8.08689 -0.9996739294280472 0.02381086342505183 -0.023810863425071403 -0.9996739294280537
8.09408 -0.999673929428047 0.023810863425051818 -0.023810863425071396 -0.9996739294280534
8.10126 -0.9996739294280474 0.023810863425051818 -0.0238108634250714 -0.9996739294280536
8.10844 -0.9996739294280474 0.023810863425051825 -0.023810863425071403 -0.9996739294280537
8.11562 -0.9996739294280473 0.023810863425051818 -0.0238108634250714 -0.9996739294280537
8.1228 -0.9996739294280471 0.023810863425051818 -0.023810863425071403 -0.9996739294280536
8.12998 -0.9996739294280472 0.023810863425051818 -0.023810863425071407 -0.9996739294280537
8.13716 -0.9996739294280472 0.023810863425051818 -0.023810863425071393 -0.9996739294280534
8.14434 -0.9996739294280473 0.023810863425051815 -0.0238108634250714 -0.9996739294280536
8.15152 -0.9996739294280474 0.02381086342505182 -0.023810863425071403 -0.9996739294280539
8.1587 -0.999673929428047 0.023810863425051818 -0.023810863425071396 -0.9996739294280534
8.16588 -0.999673929428047 0.023810863425051815 -0.02381086342507139 -0.9996739294280534
8.17307 -0.9996739294280469 0.02381086342505181 -0.023810863425071396 -0.9996739294280533
8.18025 -0.9996739294280472 0.02381086342505182 -0.0238108634250714 -0.9996739294280537
8.18743 -0.9996739294280472 0.02381086342505182 -0.0238108634250714 -0.9996739294280536
8.19461 -0.9996739294280471 0.023810863425051815 -0.023810863425071396 -0.9996739294280534
8.20179 -0.9996739294280471 0.023810863425051818 -0.023810863425071393 -0.9996739294280534
8.20897 -0.9996739294280472 0.023810863425051818 -0.0238108634250714 -0.9996739294280537
8.21615 -0.9996739294280472 0.023810863425051818 -0.023810863425071393 -0.9996739294280534
8.22333 -0.9996739294280472 0.023810863425051818 -0.0238108634250714 -0.9996739294280537
8.23051 -0.9996739294280474 0.023810863425051818 -0.023810863425071403 -0.9996739294280537
8.23769 -0.9996739294280472 0.02381086342505183 -0.0238108634250714 -0.9996739294280537
8.24488 -0.999673929428047 0.023810863425051818 -0.023810863425071396 -0.9996739294280534
8.25206 -0.9996739294280474 0.023810863425051818 -0.0238108634250714 -0.9996739294280536
8.25924 -0.9996739294280474 0.023810863425051825 -0.0238108634250714 -0.9996739294280537
8.26642 -0.9996739294280473 0.023810863425051818 -0.023810863425071393 -0.9996739294280537
8.2736 -0.9996739294280473 0.023810863425051818 -0.023810863425071396 -0.9996739294280536
8.28078 -0.9996739294280471 0.023810863425051818 -0.023810863425071403 -0.9996739294280537
8.28796 -0.9996739294280473 0.023810863425051818 -0.023810863425071393 -0.9996739294280534
8.29514 -0.9996739294280471 0.023810863425051815 -0.023810863425071403 -0.9996739294280536
8.30232 -0.9996739294280473 0.02381086342505182 -0.0238108634250714 -0.9996739294280539
8.3095 -0.999673929428047 0.02381086342505181 -0.0238108634250714 -0.9996739294280533
8.31668 -0.999673929428047 0.02381086342505181 -0.02381086342507139 -0.9996739294280534
