C1 C8 C9
8.6182850000e+00 1.4279202000e-01 1.4736581000e-01
8.6254660000e+00 1.4285712000e-01 1.4736653000e-01
8.6326469000e+00 1.4292221000e-01 1.4736724000e-01
8.6398279000e+00 1.4298729000e-01 1.4736796000e-01
8.6470088000e+00 1.4305236000e-01 1.4736868000e-01
8.6541898000e+00 1.4311742000e-01 1.4736941000e-01
8.6613708000e+00 1.4318247000e-01 1.4737015000e-01
8.6685517000e+00 1.4324750000e-01 1.4737090000e-01
8.6757327000e+00 1.4331251000e-01 1.4737167000e-01
8.6829136000e+00 1.4337750000e-01 1.4737245000e-01
8.6900946000e+00 1.4344247000e-01 1.4737326000e-01
8.6972756000e+00 1.4350741000e-01 1.4737410000e-01
8.7044565000e+00 1.4357232000e-01 1.4737497000e-01
8.7116375000e+00 1.4363719000e-01 1.4737587000e-01
8.7188184000e+00 1.4370203000e-01 1.4737681000e-01
8.7259994000e+00 1.4376683000e-01 1.4737779000e-01
8.7331804000e+00 1.4383159000e-01 1.4737882000e-01
8.7403613000e+00 1.4389629000e-01 1.4737990000e-01
8.7475423000e+00 1.4396095000e-01 1.4738104000e-01
8.7547232000e+00 1.4402554000e-01 1.4738225000e-01
8.7619042000e+00 1.4409007000e-01 1.4738353000e-01
8.7690851000e+00 1.4415453000e-01 1.4738488000e-01
8.7762661000e+00 1.4421892000e-01 1.4738631000e-01
8.7834471000e+00 1.4428322000e-01 1.4738784000e-01
8.7906280000e+00 1.4434743000e-01 1.4738947000e-01
8.7978090000e+00 1.4441155000e-01 1.4739120000e-01
8.8049899000e+00 1.4447555000e-01 1.4739305000e-01
8.8121709000e+00 1.4453945000e-01 1.4739503000e-01
8.8193519000e+00 1.4460321000e-01 1.4739715000e-01
8.8265328000e+00 1.4466684000e-01 1.4739942000e-01
8.8337138000e+00 1.4473032000e-01 1.4740185000e-01
8.8408947000e+00 1.4479363000e-01 1.4740446000e-01
8.8480757000e+00 1.4485677000e-01 1.4740726000e-01
8.8552567000e+00 1.4491972000e-01 1.4741027000e-01
8.8624376000e+00 1.4498246000e-01 1.4741350000e-01
8.8696186000e+00 1.4504497000e-01 1.4741698000e-01
8.8767995000e+00 1.4510723000e-01 1.4742072000e-01
8.8839805000e+00 1.4516922000e-01 1.4742476000e-01
8.8911615000e+00 1.4523092000e-01 1.4742911000e-01
8.8983424000e+00 1.4529229000e-01 1.4743380000e-01
8.9055234000e+00 1.4535332000e-01 1.4743887000e-01
8.9127043000e+00 1.4541396000e-01 1.4744434000e-01
8.9198853000e+00 1.4547418000e-01 1.4745025000e-01
8.9270663000e+00 1.4553394000e-01 1.4745665000e-01
8.9342472000e+00 1.4559320000e-01 1.4746357000e-01
8.9414282000e+00 1.4565191000e-01 1.4747106000e-01
8.9486091000e+00 1.4571002000e-01 1.4747918000e-01
8.9557901000e+00 1.4576748000e-01 1.4748798000e-01
8.9629710000e+00 1.4582422000e-01 1.4749753000e-01
8.9701520000e+00 1.4588018000e-01 1.4750789000e-01
8.9773330000e+00 1.4593528000e-01 1.4751913000e-01
8.9845139000e+00 1.4598944000e-01 1.4753133000e-01
8.9916949000e+00 1.4604259000e-01 1.4754457000e-01
8.9988758000e+00 1.4609463000e-01 1.4755895000e-01
9.0060568000e+00 1.4614547000e-01 1.4757454000e-01
9.0132378000e+00 1.4619500000e-01 1.4759144000e-01
9.0204187000e+00 1.4624313000e-01 1.4760975000e-01
9.0275997000e+00 1.4628977000e-01 1.4762956000e-01
9.0347806000e+00 1.4633481000e-01 1.4765095000e-01
9.0419616000e+00 1.4637816000e-01 1.4767403000e-01
9.0491426000e+00 1.4641974000e-01 1.4769885000e-01
9.0563235000e+00 1.4645948000e-01 1.4772550000e-01
9.0635045000e+00 1.4649732000e-01 1.4775403000e-01
9.0706854000e+00 1.4653322000e-01 1.4778448000e-01
9.0778664000e+00 1.4656714000e-01 1.4781686000e-01
9.0850474000e+00 1.4659908000e-01 1.4785119000e-01
9.0922283000e+00 1.4662906000e-01 1.4788745000e-01
9.0994093000e+00 1.4665709000e-01 1.4792560000e-01
9.1065902000e+00 1.4668323000e-01 1.4796559000e-01
9.1137712000e+00 1.4670754000e-01 1.4800736000e-01
9.1209522000e+00 1.4673009000e-01 1.4805083000e-01
9.1281331000e+00 1.4675096000e-01 1.4809591000e-01
9.1353141000e+00 1.4677024000e-01 1.4814252000e-01
9.1424950000e+00 1.4678803000e-01 1.4819054000e-01
9.1496760000e+00 1.4680442000e-01 1.4823989000e-01
9.1568569000e+00 1.4681951000e-01 1.4829047000e-01
9.1640379000e+00 1.4683338000e-01 1.4834217000e-01
9.1712189000e+00 1.4684613000e-01 1.4839490000e-01
9.1783998000e+00 1.4685785000e-01 1.4844858000e-01
9.1855808000e+00 1.4686861000e-01 1.4850312000e-01
9.1927617000e+00 1.4687848000e-01 1.4855844000e-01
9.1999427000e+00 1.4688755000e-01 1.4861446000e-01
9.2071237000e+00 1.4689587000e-01 1.4867113000e-01
9.2143046000e+00 1.4690350000e-01 1.4872837000e-01
9.2214856000e+00 1.4691049000e-01 1.4878612000e-01
9.2286665000e+00 1.4691691000e-01 1.4884434000e-01
9.2358475000e+00 1.4692279000e-01 1.4890296000e-01
9.2430285000e+00 1.4692818000e-01 1.4896196000e-01
9.2502094000e+00 1.4693311000e-01 1.4902127000e-01
9.2573904000e+00 1.4693762000e-01 1.4908087000e-01
9.2645713000e+00 1.4694174000e-01 1.4914073000e-01
9.2717523000e+00 1.4694549000e-01 1.4920080000e-01
9.2789333000e+00 1.4694892000e-01 1.4926105000e-01
9.2861142000e+00 1.4695203000e-01 1.4932147000e-01
9.2932952000e+00 1.4695486000e-01 1.4938202000e-01
9.3004761000e+00 1.4695742000e-01 1.4944268000e-01
9.3076571000e+00 1.4695972000e-01 1.4950343000e-01
9.3148381000e+00 1.4696180000e-01 1.4956424000e-01
9.3220190000e+00 1.4696366000e-01 1.4962511000e-01
9.3292000000e+00 1.4696531000e-01 1.4968600000e-01
9.3363809000e+00 1.4696677000e-01 1.4974691000e-01
9.3435619000e+00 1.4696805000e-01 1.4980783000e-01
9.3507429000e+00 1.4696917000e-01 1.4986872000e-01
9.3579238000e+00 1.4697013000e-01 1.4992959000e-01
9.3651048000e+00 1.4697093000e-01 1.4999042000e-01
9.3722857000e+00 1.4697160000e-01 1.5005119000e-01
9.3794667000e+00 1.4697214000e-01 1.5011191000e-01
9.3866476000e+00 1.4697255000e-01 1.5017254000e-01
9.3938286000e+00 1.4697284000e-01 1.5023310000e-01
9.4010096000e+00 1.4697302000e-01 1.5029355000e-01
9.4081905000e+00 1.4697310000e-01 1.5035391000e-01
9.4153715000e+00 1.4697307000e-01 1.5041415000e-01
9.4225524000e+00 1.4697295000e-01 1.5047428000e-01
9.4297334000e+00 1.4697274000e-01 1.5053427000e-01
9.4369144000e+00 1.4697244000e-01 1.5059414000e-01
9.4440953000e+00 1.4697205000e-01 1.5065385000e-01
9.4512763000e+00 1.4697159000e-01 1.5071342000e-01
9.4584572000e+00 1.4697106000e-01 1.5077284000e-01
9.4656382000e+00 1.4697045000e-01 1.5083210000e-01
9.4728192000e+00 1.4696977000e-01 1.5089119000e-01
9.4800001000e+00 1.4696903000e-01 1.5095013000e-01
9.4871811000e+00 1.4696822000e-01 1.5100890000e-01
9.4943620000e+00 1.4696736000e-01 1.5106749000e-01
9.5015430000e+00 1.4696643000e-01 1.5112592000e-01
9.5087240000e+00 1.4696546000e-01 1.5118418000e-01
9.5159049000e+00 1.4696442000e-01 1.5124227000e-01
9.5230859000e+00 1.4696334000e-01 1.5130017000e-01
9.5302668000e+00 1.4696221000e-01 1.5135790000e-01
9.5374478000e+00 1.4696103000e-01 1.5141545000e-01
9.5446288000e+00 1.4695981000e-01 1.5147282000e-01
9.5518097000e+00 1.4695854000e-01 1.5153001000e-01
9.5589907000e+00 1.4695723000e-01 1.5158702000e-01
9.5661716000e+00 1.4695588000e-01 1.5164384000e-01
9.5733526000e+00 1.4695450000e-01 1.5170048000e-01
9.5805335000e+00 1.4695307000e-01 1.5175693000e-01
9.5877145000e+00 1.4695161000e-01 1.5181319000e-01
9.5948955000e+00 1.4695011000e-01 1.5186926000e-01
9.6020764000e+00 1.4694858000e-01 1.5192514000e-01
9.6092574000e+00 1.4694701000e-01 1.5198084000e-01
9.6164383000e+00 1.4694542000e-01 1.5203634000e-01
9.6236193000e+00 1.4694379000e-01 1.5209164000e-01
9.6308003000e+00 1.4694213000e-01 1.5214676000e-01
9.6379812000e+00 1.4694044000e-01 1.5220167000e-01
9.6451622000e+00 1.4693873000e-01 1.5225639000e-01
9.6523431000e+00 1.4693699000e-01 1.5231091000e-01
9.6595241000e+00 1.4693522000e-01 1.5236523000e-01
9.6667051000e+00 1.4693342000e-01 1.5241935000e-01
9.6738860000e+00 1.4693160000e-01 1.5247326000e-01
9.6810670000e+00 1.4692976000e-01 1.5252696000e-01
9.6882479000e+00 1.4692789000e-01 1.5258044000e-01
9.6954289000e+00 1.4692600000e-01 1.5263371000e-01
9.7026099000e+00 1.4692409000e-01 1.5268675000e-01
9.7097908000e+00 1.4692215000e-01 1.5273955000e-01
9.7169718000e+00 1.4692020000e-01 1.5279209000e-01
9.7241527000e+00 1.4691822000e-01 1.5284435000e-01
9.7313337000e+00 1.4691622000e-01 1.5289629000e-01
9.7385147000e+00 1.4691421000e-01 1.5294785000e-01
9.7456956000e+00 1.4691217000e-01 1.5299891000e-01
9.7528766000e+00 1.4691012000e-01 1.5304925000e-01
9.7600575000e+00 1.4690805000e-01 1.5309837000e-01
9.7672385000e+00 1.4690596000e-01 1.5314501000e-01
9.7744194000e+00 1.4690385000e-01 1.5318561000e-01
9.7816004000e+00 1.4690172000e-01 1.5321297000e-01
9.7887814000e+00 1.4689958000e-01 1.5322568000e-01
9.7959623000e+00 1.4689742000e-01 1.5323101000e-01
9.8031433000e+00 1.4689525000e-01 1.5323349000e-01
9.8103242000e+00 1.4689306000e-01 1.5323473000e-01
9.8175052000e+00 1.4689086000e-01 1.5323535000e-01
9.8246862000e+00 1.4688864000e-01 1.5323561000e-01
9.8318671000e+00 1.4688641000e-01 1.5323566000e-01
9.8390481000e+00 1.4688416000e-01 1.5323556000e-01
9.8462290000e+00 1.4688190000e-01 1.5323536000e-01
9.8534100000e+00 1.4687963000e-01 1.5323508000e-01
9.8605910000e+00 1.4687734000e-01 1.5323475000e-01
9.8677719000e+00 1.4687504000e-01 1.5323437000e-01
9.8749529000e+00 1.4687273000e-01 1.5323396000e-01
9.8821338000e+00 1.4687041000e-01 1.5323352000e-01
9.8893148000e+00 1.4686807000e-01 1.5323305000e-01
9.8964958000e+00 1.4686572000e-01 1.5323256000e-01
9.9036767000e+00 1.4686336000e-01 1.5323205000e-01
9.9108577000e+00 1.4686099000e-01 1.5323152000e-01
9.9180386000e+00 1.4685861000e-01 1.5323098000e-01
9.9252196000e+00 1.4685622000e-01 1.5323043000e-01
9.9324006000e+00 1.4685381000e-01 1.5322986000e-01
9.9395815000e+00 1.4685140000e-01 1.5322929000e-01
9.9467625000e+00 1.4684897000e-01 1.5322870000e-01
9.9539434000e+00 1.4684654000e-01 1.5322810000e-01
9.9611244000e+00 1.4684410000e-01 1.5322750000e-01
9.9683054000e+00 1.4684164000e-01 1.5322689000e-01
9.9754863000e+00 1.4683918000e-01 1.5322626000e-01
9.9826673000e+00 1.4683671000e-01 1.5322563000e-01
9.9898482000e+00 1.4683423000e-01 1.5322500000e-01
9.9970292000e+00 1.4683174000e-01 1.5322435000e-01
1.0004210100e+01 1.4682924000e-01 1.5322370000e-01
1.0011391100e+01 1.4682674000e-01 1.5322304000e-01
1.0018572100e+01 1.4682422000e-01 1.5322238000e-01
1.0025753000e+01 1.4682170000e-01 1.5322171000e-01
1.0032934000e+01 1.4681917000e-01 1.5322104000e-01
1.0040114900e+01 1.4681663000e-01 1.5322035000e-01
1.0047295900e+01 1.4681408000e-01 1.5321967000e-01
1.0054476900e+01 1.4681153000e-01 1.5321898000e-01
1.0061657800e+01 1.4680897000e-01 1.5321828000e-01
1.0068838800e+01 1.4680640000e-01 1.5321757000e-01
1.0076019700e+01 1.4680383000e-01 1.5321687000e-01
1.0083200700e+01 1.4680124000e-01 1.5321615000e-01
1.0090381700e+01 1.4679866000e-01 1.5321544000e-01
1.0097562600e+01 1.4679606000e-01 1.5321471000e-01
1.0104743600e+01 1.4679346000e-01 1.5321399000e-01
1.0111924500e+01 1.4679085000e-01 1.5321325000e-01
1.0119105500e+01 1.4678824000e-01 1.5321252000e-01
1.0126286500e+01 1.4678562000e-01 1.5321178000e-01
1.0133467400e+01 1.4678299000e-01 1.5321103000e-01
1.0140648400e+01 1.4678036000e-01 1.5321028000e-01
1.0147829300e+01 1.4677772000e-01 1.5320953000e-01
1.0155010300e+01 1.4677508000e-01 1.5320877000e-01
1.0162191300e+01 1.4677243000e-01 1.5320801000e-01
1.0169372200e+01 1.4676978000e-01 1.5320724000e-01
1.0176553200e+01 1.4676712000e-01 1.5320647000e-01
1.0183734100e+01 1.4676446000e-01 1.5320570000e-01
1.0190915100e+01 1.4676179000e-01 1.5320492000e-01
1.0198096000e+01 1.4675911000e-01 1.5320414000e-01
1.0205277000e+01 1.4675643000e-01 1.5320336000e-01
1.0212458000e+01 1.4675375000e-01 1.5320257000e-01
1.0219638900e+01 1.4675106000e-01 1.5320178000e-01
1.0226819900e+01 1.4674837000e-01 1.5320098000e-01
1.0234000800e+01 1.4674568000e-01 1.5320018000e-01
1.0241181800e+01 1.4674298000e-01 1.5319938000e-01
1.0248362800e+01 1.4674027000e-01 1.5319858000e-01
1.0255543700e+01 1.4673756000e-01 1.5319777000e-01
1.0262724700e+01 1.4673485000e-01 1.5319695000e-01
1.0269905600e+01 1.4673213000e-01 1.5319614000e-01
1.0277086600e+01 1.4672941000e-01 1.5319532000e-01
1.0284267600e+01 1.4672669000e-01 1.5319450000e-01
1.0291448500e+01 1.4672396000e-01 1.5319368000e-01
1.0298629500e+01 1.4672123000e-01 1.5319285000e-01
1.0305810400e+01 1.4671850000e-01 1.5319202000e-01
1.0312991400e+01 1.4671576000e-01 1.5319119000e-01
1.0320172400e+01 1.4671302000e-01 1.5319035000e-01
1.0327353300e+01 1.4671028000e-01 1.5318951000e-01
1.0334534300e+01 1.4670753000e-01 1.5318867000e-01
1.0341715200e+01 1.4670478000e-01 1.5318783000e-01
1.0348896200e+01 1.4670203000e-01 1.5318698000e-01
1.0356077200e+01 1.4669928000e-01 1.5318613000e-01
1.0363258100e+01 1.4669652000e-01 1.5318528000e-01
1.0370439100e+01 1.4669376000e-01 1.5318443000e-01
1.0377620000e+01 1.4669100000e-01 1.5318357000e-01
1.0384801000e+01 1.4668823000e-01 1.5318271000e-01
1.0391981900e+01 1.4668546000e-01 1.5318185000e-01
1.0399162900e+01 1.4668269000e-01 1.5318099000e-01
1.0406343900e+01 1.4667992000e-01 1.5318012000e-01
1.0413524800e+01 1.4667715000e-01 1.5317925000e-01
1.0420705800e+01 1.4667437000e-01 1.5317838000e-01
1.0427886700e+01 1.4667159000e-01 1.5317751000e-01
1.0435067700e+01 1.4666881000e-01 1.5317663000e-01
1.0442248700e+01 1.4666603000e-01 1.5317576000e-01
1.0449429600e+01 1.4666325000e-01 1.5317488000e-01
1.0456610600e+01 1.4666046000e-01 1.5317400000e-01
1.0463791500e+01 1.4665767000e-01 1.5317311000e-01
1.0470972500e+01 1.4665488000e-01 1.5317222000e-01
1.0478153500e+01 1.4665209000e-01 1.5317134000e-01
1.0485334400e+01 1.4664929000e-01 1.5317044000e-01
1.0492515400e+01 1.4664650000e-01 1.5316955000e-01
1.0499696300e+01 1.4664370000e-01 1.5316865000e-01
1.0506877300e+01 1.4664090000e-01 1.5316776000e-01
1.0514058300e+01 1.4663810000e-01 1.5316686000e-01
1.0521239200e+01 1.4663530000e-01 1.5316595000e-01
1.0528420200e+01 1.4663249000e-01 1.5316505000e-01
1.0535601100e+01 1.4662968000e-01 1.5316414000e-01
1.0542782100e+01 1.4662688000e-01 1.5316323000e-01
1.0549963100e+01 1.4662407000e-01 1.5316232000e-01
1.0557144000e+01 1.4662125000e-01 1.5316140000e-01
1.0564325000e+01 1.4661844000e-01 1.5316049000e-01
1.0571505900e+01 1.4661563000e-01 1.5315957000e-01
1.0578686900e+01 1.4661281000e-01 1.5315865000e-01
1.0585867900e+01 1.4660999000e-01 1.5315772000e-01
1.0593048800e+01 1.4660717000e-01 1.5315680000e-01
1.0600229800e+01 1.4660435000e-01 1.5315587000e-01
1.0607410700e+01 1.4660153000e-01 1.5315494000e-01
1.0614591700e+01 1.4659871000e-01 1.5315400000e-01
1.0621772600e+01 1.4659588000e-01 1.5315307000e-01
1.0628953600e+01 1.4659306000e-01 1.5315213000e-01
1.0636134600e+01 1.4659023000e-01 1.5315119000e-01
1.0643315500e+01 1.4658740000e-01 1.5315025000e-01
1.0650496500e+01 1.4658457000e-01 1.5314930000e-01
1.0657677400e+01 1.4658174000e-01 1.5314836000e-01
1.0664858400e+01 1.4657890000e-01 1.5314741000e-01
1.0672039400e+01 1.4657607000e-01 1.5314645000e-01
1.0679220300e+01 1.4657324000e-01 1.5314550000e-01
1.0686401300e+01 1.4657040000e-01 1.5314454000e-01
1.0693582200e+01 1.4656756000e-01 1.5314358000e-01
1.0700763200e+01 1.4656472000e-01 1.5314262000e-01
1.0707944200e+01 1.4656188000e-01 1.5314166000e-01
1.0715125100e+01 1.4655904000e-01 1.5314069000e-01
1.0722306100e+01 1.4655620000e-01 1.5313972000e-01
1.0729487000e+01 1.4655336000e-01 1.5313875000e-01
1.0736668000e+01 1.4655051000e-01 1.5313778000e-01
1.0743849000e+01 1.4654767000e-01 1.5313681000e-01
1.0751029900e+01 1.4654482000e-01 1.5313583000e-01
1.0758210900e+01 1.4654197000e-01 1.5313485000e-01
1.0765391800e+01 1.4653912000e-01 1.5313386000e-01
1.0772572800e+01 1.4653627000e-01 1.5313288000e-01
1.0779753800e+01 1.4653342000e-01 1.5313189000e-01
1.0786934700e+01 1.4653057000e-01 1.5313090000e-01
1.0794115700e+01 1.4652772000e-01 1.5312991000e-01
1.0801296600e+01 1.4652487000e-01 1.5312892000e-01
1.0808477600e+01 1.4652201000e-01 1.5312792000e-01
1.0815658500e+01 1.4651916000e-01 1.5312692000e-01
1.0822839500e+01 1.4651630000e-01 1.5312592000e-01
1.0830020500e+01 1.4651345000e-01 1.5312492000e-01
1.0837201400e+01 1.4651059000e-01 1.5312391000e-01
1.0844382400e+01 1.4650773000e-01 1.5312290000e-01
1.0851563300e+01 1.4650487000e-01 1.5312189000e-01
1.0858744300e+01 1.4650201000e-01 1.5312088000e-01
1.0865925300e+01 1.4649915000e-01 1.5311986000e-01
1.0873106200e+01 1.4649629000e-01 1.5311885000e-01
1.0880287200e+01 1.4649343000e-01 1.5311783000e-01
1.0887468100e+01 1.4649057000e-01 1.5311680000e-01
1.0894649100e+01 1.4648770000e-01 1.5311578000e-01
1.0901830100e+01 1.4648484000e-01 1.5311475000e-01
1.0909011000e+01 1.4648197000e-01 1.5311372000e-01
1.0916192000e+01 1.4647911000e-01 1.5311269000e-01
1.0923372900e+01 1.4647624000e-01 1.5311166000e-01
1.0930553900e+01 1.4647338000e-01 1.5311062000e-01
1.0937734900e+01 1.4647051000e-01 1.5310958000e-01
1.0944915800e+01 1.4646764000e-01 1.5310854000e-01
1.0952096800e+01 1.4646477000e-01 1.5310750000e-01
1.0959277700e+01 1.4646190000e-01 1.5310645000e-01
1.0966458700e+01 1.4645903000e-01 1.5310540000e-01
1.0973639700e+01 1.4645616000e-01 1.5310435000e-01
1.0980820600e+01 1.4645329000e-01 1.5310330000e-01
1.0988001600e+01 1.4645042000e-01 1.5310225000e-01
1.0995182500e+01 1.4644755000e-01 1.5310119000e-01
1.1002363500e+01 1.4644468000e-01 1.5310013000e-01
1.1009544400e+01 1.4644181000e-01 1.5309907000e-01
1.1016725400e+01 1.4643893000e-01 1.5309800000e-01
1.1023906400e+01 1.4643606000e-01 1.5309694000e-01
1.1031087300e+01 1.4643319000e-01 1.5309587000e-01
1.1038268300e+01 1.4643031000e-01 1.5309480000e-01
1.1045449200e+01 1.4642744000e-01 1.5309372000e-01
1.1052630200e+01 1.4642456000e-01 1.5309265000e-01
1.1059811200e+01 1.4642169000e-01 1.5309157000e-01
1.1066992100e+01 1.4641881000e-01 1.5309049000e-01
1.1074173100e+01 1.4641594000e-01 1.5308941000e-01
1.1081354000e+01 1.4641306000e-01 1.5308832000e-01
1.1088535000e+01 1.4641019000e-01 1.5308723000e-01
1.1095716000e+01 1.4640731000e-01 1.5308615000e-01
1.1102896900e+01 1.4640443000e-01 1.5308505000e-01
1.1110077900e+01 1.4640155000e-01 1.5308396000e-01
1.1117258800e+01 1.4639868000e-01 1.5308286000e-01
1.1124439800e+01 1.4639580000e-01 1.5308176000e-01
1.1131620800e+01 1.4639292000e-01 1.5308066000e-01
1.1138801700e+01 1.4639004000e-01 1.5307956000e-01
1.1145982700e+01 1.4638716000e-01 1.5307845000e-01
1.1153163600e+01 1.4638429000e-01 1.5307735000e-01
1.1160344600e+01 1.4638141000e-01 1.5307624000e-01
1.1167525600e+01 1.4637853000e-01 1.5307512000e-01
1.1174706500e+01 1.4637565000e-01 1.5307401000e-01
1.1181887500e+01 1.4637277000e-01 1.5307289000e-01
1.1189068400e+01 1.4636989000e-01 1.5307177000e-01
1.1196249400e+01 1.4636701000e-01 1.5307065000e-01
1.1203430400e+01 1.4636413000e-01 1.5306953000e-01
1.1210611300e+01 1.4636125000e-01 1.5306840000e-01
1.1217792300e+01 1.4635837000e-01 1.5306727000e-01
1.1224973200e+01 1.4635549000e-01 1.5306614000e-01
1.1232154200e+01 1.4635261000e-01 1.5306501000e-01
1.1239335100e+01 1.4634973000e-01 1.5306388000e-01
1.1246516100e+01 1.4634685000e-01 1.5306274000e-01
1.1253697100e+01 1.4634397000e-01 1.5306160000e-01
1.1260878000e+01 1.4634109000e-01 1.5306046000e-01
1.1268059000e+01 1.4633821000e-01 1.5305931000e-01
1.1275239900e+01 1.4633533000e-01 1.5305817000e-01
1.1282420900e+01 1.4633245000e-01 1.5305702000e-01
1.1289601900e+01 1.4632957000e-01 1.5305587000e-01
1.1296782800e+01 1.4632669000e-01 1.5305472000e-01
1.1303963800e+01 1.4632381000e-01 1.5305356000e-01
1.1311144700e+01 1.4632093000e-01 1.5305240000e-01
1.1318325700e+01 1.4631805000e-01 1.5305124000e-01
1.1325506700e+01 1.4631517000e-01 1.5305008000e-01
1.1332687600e+01 1.4631229000e-01 1.5304892000e-01
1.1339868600e+01 1.4630941000e-01 1.5304775000e-01
1.1347049500e+01 1.4630653000e-01 1.5304658000e-01
1.1354230500e+01 1.4630365000e-01 1.5304541000e-01
1.1361411500e+01 1.4630077000e-01 1.5304424000e-01
1.1368592400e+01 1.4629789000e-01 1.5304307000e-01
1.1375773400e+01 1.4629501000e-01 1.5304189000e-01
1.1382954300e+01 1.4629213000e-01 1.5304071000e-01
1.1390135300e+01 1.4628925000e-01 1.5303953000e-01
1.1397316300e+01 1.4628637000e-01 1.5303835000e-01
1.1404497200e+01 1.4628349000e-01 1.5303716000e-01
1.1411678200e+01 1.4628062000e-01 1.5303597000e-01
1.1418859100e+01 1.4627774000e-01 1.5303478000e-01
1.1426040100e+01 1.4627486000e-01 1.5303359000e-01
1.1433221000e+01 1.4627198000e-01 1.5303240000e-01
1.1440402000e+01 1.4626911000e-01 1.5303120000e-01
1.1447583000e+01 1.4626623000e-01 1.5303001000e-01
1.1454763900e+01 1.4626335000e-01 1.5302881000e-01
1.1461944900e+01 1.4626048000e-01 1.5302761000e-01
1.1469125800e+01 1.4625760000e-01 1.5302640000e-01
1.1476306800e+01 1.4625473000e-01 1.5302520000e-01
1.1483487800e+01 1.4625186000e-01 1.5302399000e-01
1.1490668700e+01 1.4624898000e-01 1.5302278000e-01
1.1497849700e+01 1.4624611000e-01 1.5302157000e-01
1.1505030600e+01 1.4624324000e-01 1.5302036000e-01
1.1512211600e+01 1.4624036000e-01 1.5301915000e-01
1.1519392600e+01 1.4623749000e-01 1.5301793000e-01
1.1526573500e+01 1.4623462000e-01 1.5301671000e-01
1.1533754500e+01 1.4623175000e-01 1.5301549000e-01
1.1540935400e+01 1.4622888000e-01 1.5301427000e-01
1.1548116400e+01 1.4622601000e-01 1.5301305000e-01
1.1555297400e+01 1.4622315000e-01 1.5301182000e-01
1.1562478300e+01 1.4622028000e-01 1.5301059000e-01
1.1569659300e+01 1.4621741000e-01 1.5300937000e-01
1.1576840200e+01 1.4621455000e-01 1.5300814000e-01
1.1584021200e+01 1.4621168000e-01 1.5300690000e-01
1.1591202200e+01 1.4620882000e-01 1.5300567000e-01
1.1598383100e+01 1.4620595000e-01 1.5300444000e-01
1.1605564100e+01 1.4620309000e-01 1.5300320000e-01
1.1612745000e+01 1.4620023000e-01 1.5300196000e-01
1.1619926000e+01 1.4619737000e-01 1.5300072000e-01
1.1627107000e+01 1.4619451000e-01 1.5299948000e-01
1.1634287900e+01 1.4619165000e-01 1.5299823000e-01
1.1641468900e+01 1.4618879000e-01 1.5299699000e-01
1.1648649800e+01 1.4618593000e-01 1.5299574000e-01
1.1655830800e+01 1.4618308000e-01 1.5299450000e-01
1.1663011700e+01 1.4618022000e-01 1.5299325000e-01
1.1670192700e+01 1.4617737000e-01 1.5299200000e-01
1.1677373700e+01 1.4617451000e-01 1.5299074000e-01
1.1684554600e+01 1.4617166000e-01 1.5298949000e-01
1.1691735600e+01 1.4616881000e-01 1.5298823000e-01
1.1698916500e+01 1.4616596000e-01 1.5298698000e-01
1.1706097500e+01 1.4616311000e-01 1.5298572000e-01
1.1713278500e+01 1.4616026000e-01 1.5298446000e-01
1.1720459400e+01 1.4615741000e-01 1.5298320000e-01
1.1727640400e+01 1.4615457000e-01 1.5298193000e-01
1.1734821300e+01 1.4615172000e-01 1.5298067000e-01
1.1742002300e+01 1.4614888000e-01 1.5297940000e-01
1.1749183300e+01 1.4614603000e-01 1.5297814000e-01
1.1756364200e+01 1.4614319000e-01 1.5297687000e-01
1.1763545200e+01 1.4614035000e-01 1.5297560000e-01
1.1770726100e+01 1.4613751000e-01 1.5297433000e-01
1.1777907100e+01 1.4613467000e-01 1.5297306000e-01
1.1785088100e+01 1.4613184000e-01 1.5297178000e-01
1.1792269000e+01 1.4612900000e-01 1.5297051000e-01
1.1799450000e+01 1.4612616000e-01 1.5296923000e-01
1.1806630900e+01 1.4612333000e-01 1.5296796000e-01
1.1813811900e+01 1.4612050000e-01 1.5296668000e-01
1.1820992900e+01 1.4611767000e-01 1.5296540000e-01
1.1828173800e+01 1.4611484000e-01 1.5296412000e-01
1.1835354800e+01 1.4611201000e-01 1.5296283000e-01
1.1842535700e+01 1.4610918000e-01 1.5296155000e-01
1.1849716700e+01 1.4610636000e-01 1.5296027000e-01
1.1856897600e+01 1.4610353000e-01 1.5295898000e-01
1.1864078600e+01 1.4610071000e-01 1.5295769000e-01
1.1871259600e+01 1.4609789000e-01 1.5295641000e-01
1.1878440500e+01 1.4609507000e-01 1.5295512000e-01
1.1885621500e+01 1.4609225000e-01 1.5295383000e-01
1.1892802400e+01 1.4608943000e-01 1.5295253000e-01
1.1899983400e+01 1.4608662000e-01 1.5295124000e-01
1.1907164400e+01 1.4608380000e-01 1.5294995000e-01
1.1914345300e+01 1.4608099000e-01 1.5294865000e-01
1.1921526300e+01 1.4607818000e-01 1.5294736000e-01
1.1928707200e+01 1.4607537000e-01 1.5294606000e-01
1.1935888200e+01 1.4607256000e-01 1.5294476000e-01
1.1943069200e+01 1.4606975000e-01 1.5294346000e-01
1.1950250100e+01 1.4606695000e-01 1.5294216000e-01
1.1957431100e+01 1.4606414000e-01 1.5294086000e-01
