C1 C11 C12
1.1009544400e+01 1.6841346000e-01 1.6891928000e-01
1.1016725400e+01 1.6841480000e-01 1.6892164000e-01
1.1023906400e+01 1.6841615000e-01 1.6892399000e-01
1.1031087300e+01 1.6841748000e-01 1.6892634000e-01
1.1038268300e+01 1.6841881000e-01 1.6892869000e-01
1.1045449200e+01 1.6842013000e-01 1.6893103000e-01
1.1052630200e+01 1.6842144000e-01 1.6893338000e-01
1.1059811200e+01 1.6842275000e-01 1.6893572000e-01
1.1066992100e+01 1.6842405000e-01 1.6893806000e-01
1.1074173100e+01 1.6842534000e-01 1.6894039000e-01
1.1081354000e+01 1.6842662000e-01 1.6894272000e-01
1.1088535000e+01 1.6842790000e-01 1.6894505000e-01
1.1095716000e+01 1.6842917000e-01 1.6894738000e-01
1.1102896900e+01 1.6843044000e-01 1.6894971000e-01
1.1110077900e+01 1.6843169000e-01 1.6895203000e-01
1.1117258800e+01 1.6843294000e-01 1.6895435000e-01
1.1124439800e+01 1.6843418000e-01 1.6895667000e-01
1.1131620800e+01 1.6843542000e-01 1.6895898000e-01
1.1138801700e+01 1.6843665000e-01 1.6896129000e-01
1.1145982700e+01 1.6843787000e-01 1.6896361000e-01
1.1153163600e+01 1.6843908000e-01 1.6896591000e-01
1.1160344600e+01 1.6844029000e-01 1.6896822000e-01
1.1167525600e+01 1.6844149000e-01 1.6897052000e-01
1.1174706500e+01 1.6844268000e-01 1.6897282000e-01
1.1181887500e+01 1.6844387000e-01 1.6897512000e-01
1.1189068400e+01 1.6844504000e-01 1.6897742000e-01
1.1196249400e+01 1.6844622000e-01 1.6897971000e-01
1.1203430400e+01 1.6844738000e-01 1.6898200000e-01
1.1210611300e+01 1.6844854000e-01 1.6898429000e-01
1.1217792300e+01 1.6844969000e-01 1.6898658000e-01
1.1224973200e+01 1.6845083000e-01 1.6898887000e-01
1.1232154200e+01 1.6845197000e-01 1.6899115000e-01
1.1239335100e+01 1.6845310000e-01 1.6899343000e-01
1.1246516100e+01 1.6845422000e-01 1.6899571000e-01
1.1253697100e+01 1.6845534000e-01 1.6899798000e-01
1.1260878000e+01 1.6845644000e-01 1.6900026000e-01
1.1268059000e+01 1.6845755000e-01 1.6900253000e-01
1.1275239900e+01 1.6845864000e-01 1.6900480000e-01
1.1282420900e+01 1.6845973000e-01 1.6900706000e-01
1.1289601900e+01 1.6846081000e-01 1.6900933000e-01
1.1296782800e+01 1.6846188000e-01 1.6901159000e-01
1.1303963800e+01 1.6846295000e-01 1.6901385000e-01
1.1311144700e+01 1.6846401000e-01 1.6901611000e-01
1.1318325700e+01 1.6846506000e-01 1.6901836000e-01
1.1325506700e+01 1.6846611000e-01 1.6902062000e-01
1.1332687600e+01 1.6846714000e-01 1.6902287000e-01
1.1339868600e+01 1.6846818000e-01 1.6902512000e-01
1.1347049500e+01 1.6846920000e-01 1.6902737000e-01
1.1354230500e+01 1.6847022000e-01 1.6902961000e-01
1.1361411500e+01 1.6847123000e-01 1.6903186000e-01
1.1368592400e+01 1.6847223000e-01 1.6903410000e-01
1.1375773400e+01 1.6847323000e-01 1.6903633000e-01
1.1382954300e+01 1.6847422000e-01 1.6903857000e-01
1.1390135300e+01 1.6847520000e-01 1.6904080000e-01
1.1397316300e+01 1.6847618000e-01 1.6904303000e-01
1.1404497200e+01 1.6847715000e-01 1.6904526000e-01
1.1411678200e+01 1.6847811000e-01 1.6904749000e-01
1.1418859100e+01 1.6847906000e-01 1.6904971000e-01
1.1426040100e+01 1.6848001000e-01 1.6905193000e-01
1.1433221000e+01 1.6848095000e-01 1.6905415000e-01
1.1440402000e+01 1.6848188000e-01 1.6905636000e-01
1.1447583000e+01 1.6848281000e-01 1.6905858000e-01
1.1454763900e+01 1.6848372000e-01 1.6906079000e-01
1.1461944900e+01 1.6848463000e-01 1.6906299000e-01
1.1469125800e+01 1.6848554000e-01 1.6906519000e-01
1.1476306800e+01 1.6848643000e-01 1.6906739000e-01
1.1483487800e+01 1.6848732000e-01 1.6906959000e-01
1.1490668700e+01 1.6848820000e-01 1.6907178000e-01
1.1497849700e+01 1.6848908000e-01 1.6907397000e-01
1.1505030600e+01 1.6848994000e-01 1.6907616000e-01
1.1512211600e+01 1.6849080000e-01 1.6907835000e-01
1.1519392600e+01 1.6849166000e-01 1.6908053000e-01
1.1526573500e+01 1.6849250000e-01 1.6908270000e-01
1.1533754500e+01 1.6849334000e-01 1.6908488000e-01
1.1540935400e+01 1.6849417000e-01 1.6908705000e-01
1.1548116400e+01 1.6849499000e-01 1.6908921000e-01
1.1555297400e+01 1.6849580000e-01 1.6909137000e-01
1.1562478300e+01 1.6849661000e-01 1.6909353000e-01
1.1569659300e+01 1.6849741000e-01 1.6909569000e-01
1.1576840200e+01 1.6849820000e-01 1.6909784000e-01
1.1584021200e+01 1.6849898000e-01 1.6909999000e-01
1.1591202200e+01 1.6849976000e-01 1.6910213000e-01
1.1598383100e+01 1.6850053000e-01 1.6910427000e-01
1.1605564100e+01 1.6850129000e-01 1.6910641000e-01
1.1612745000e+01 1.6850204000e-01 1.6910854000e-01
1.1619926000e+01 1.6850279000e-01 1.6911067000e-01
1.1627107000e+01 1.6850353000e-01 1.6911280000e-01
1.1634287900e+01 1.6850426000e-01 1.6911492000e-01
1.1641468900e+01 1.6850498000e-01 1.6911703000e-01
1.1648649800e+01 1.6850570000e-01 1.6911914000e-01
1.1655830800e+01 1.6850641000e-01 1.6912125000e-01
1.1663011700e+01 1.6850711000e-01 1.6912336000e-01
1.1670192700e+01 1.6850780000e-01 1.6912546000e-01
1.1677373700e+01 1.6850848000e-01 1.6912755000e-01
1.1684554600e+01 1.6850916000e-01 1.6912964000e-01
1.1691735600e+01 1.6850983000e-01 1.6913173000e-01
1.1698916500e+01 1.6851049000e-01 1.6913381000e-01
1.1706097500e+01 1.6851114000e-01 1.6913589000e-01
1.1713278500e+01 1.6851179000e-01 1.6913796000e-01
1.1720459400e+01 1.6851243000e-01 1.6914003000e-01
1.1727640400e+01 1.6851306000e-01 1.6914210000e-01
1.1734821300e+01 1.6851368000e-01 1.6914416000e-01
1.1742002300e+01 1.6851429000e-01 1.6914621000e-01
1.1749183300e+01 1.6851490000e-01 1.6914826000e-01
1.1756364200e+01 1.6851550000e-01 1.6915031000e-01
1.1763545200e+01 1.6851609000e-01 1.6915235000e-01
1.1770726100e+01 1.6851667000e-01 1.6915439000e-01
1.1777907100e+01 1.6851725000e-01 1.6915642000e-01
1.1785088100e+01 1.6851781000e-01 1.6915844000e-01
1.1792269000e+01 1.6851837000e-01 1.6916047000e-01
1.1799450000e+01 1.6851892000e-01 1.6916248000e-01
1.1806630900e+01 1.6851947000e-01 1.6916450000e-01
1.1813811900e+01 1.6852000000e-01 1.6916650000e-01
1.1820992900e+01 1.6852053000e-01 1.6916851000e-01
1.1828173800e+01 1.6852105000e-01 1.6917050000e-01
1.1835354800e+01 1.6852156000e-01 1.6917250000e-01
1.1842535700e+01 1.6852207000e-01 1.6917448000e-01
1.1849716700e+01 1.6852256000e-01 1.6917647000e-01
1.1856897600e+01 1.6852305000e-01 1.6917844000e-01
1.1864078600e+01 1.6852353000e-01 1.6918042000e-01
1.1871259600e+01 1.6852400000e-01 1.6918238000e-01
1.1878440500e+01 1.6852447000e-01 1.6918435000e-01
1.1885621500e+01 1.6852492000e-01 1.6918630000e-01
1.1892802400e+01 1.6852537000e-01 1.6918826000e-01
1.1899983400e+01 1.6852581000e-01 1.6919020000e-01
1.1907164400e+01 1.6852624000e-01 1.6919214000e-01
1.1914345300e+01 1.6852666000e-01 1.6919408000e-01
1.1921526300e+01 1.6852708000e-01 1.6919601000e-01
1.1928707200e+01 1.6852749000e-01 1.6919794000e-01
1.1935888200e+01 1.6852789000e-01 1.6919986000e-01
1.1943069200e+01 1.6852828000e-01 1.6920177000e-01
1.1950250100e+01 1.6852866000e-01 1.6920368000e-01
1.1957431100e+01 1.6852904000e-01 1.6920558000e-01
1.1964612000e+01 1.6852941000e-01 1.6920748000e-01
1.1971793000e+01 1.6852977000e-01 1.6920938000e-01
1.1978974000e+01 1.6853012000e-01 1.6921126000e-01
1.1986154900e+01 1.6853046000e-01 1.6921315000e-01
1.1993335900e+01 1.6853080000e-01 1.6921502000e-01
1.2000516800e+01 1.6853112000e-01 1.6921689000e-01
1.2007697800e+01 1.6853144000e-01 1.6921876000e-01
1.2014878800e+01 1.6853175000e-01 1.6922062000e-01
1.2022059700e+01 1.6853206000e-01 1.6922247000e-01
1.2029240700e+01 1.6853235000e-01 1.6922432000e-01
1.2036421600e+01 1.6853264000e-01 1.6922617000e-01
1.2043602600e+01 1.6853292000e-01 1.6922800000e-01
1.2050783500e+01 1.6853319000e-01 1.6922984000e-01
1.2057964500e+01 1.6853345000e-01 1.6923166000e-01
1.2065145500e+01 1.6853371000e-01 1.6923348000e-01
1.2072326400e+01 1.6853395000e-01 1.6923530000e-01
1.2079507400e+01 1.6853419000e-01 1.6923711000e-01
1.2086688300e+01 1.6853442000e-01 1.6923891000e-01
1.2093869300e+01 1.6853464000e-01 1.6924071000e-01
1.2101050300e+01 1.6853486000e-01 1.6924250000e-01
1.2108231200e+01 1.6853507000e-01 1.6924429000e-01
1.2115412200e+01 1.6853526000e-01 1.6924607000e-01
1.2122593100e+01 1.6853545000e-01 1.6924784000e-01
1.2129774100e+01 1.6853564000e-01 1.6924961000e-01
1.2136955100e+01 1.6853581000e-01 1.6925137000e-01
1.2144136000e+01 1.6853597000e-01 1.6925313000e-01
1.2151317000e+01 1.6853613000e-01 1.6925488000e-01
1.2158497900e+01 1.6853628000e-01 1.6925663000e-01
1.2165678900e+01 1.6853642000e-01 1.6925837000e-01
1.2172859900e+01 1.6853656000e-01 1.6926010000e-01
1.2180040800e+01 1.6853668000e-01 1.6926183000e-01
1.2187221800e+01 1.6853680000e-01 1.6926355000e-01
1.2194402700e+01 1.6853691000e-01 1.6926526000e-01
1.2201583700e+01 1.6853701000e-01 1.6926697000e-01
1.2208764700e+01 1.6853710000e-01 1.6926868000e-01
1.2215945600e+01 1.6853719000e-01 1.6927038000e-01
1.2223126600e+01 1.6853726000e-01 1.6927207000e-01
1.2230307500e+01 1.6853733000e-01 1.6927375000e-01
1.2237488500e+01 1.6853739000e-01 1.6927543000e-01
1.2244669500e+01 1.6853745000e-01 1.6927711000e-01
1.2251850400e+01 1.6853749000e-01 1.6927878000e-01
1.2259031400e+01 1.6853753000e-01 1.6928044000e-01
1.2266212300e+01 1.6853756000e-01 1.6928209000e-01
1.2273393300e+01 1.6853758000e-01 1.6928374000e-01
1.2280574200e+01 1.6853759000e-01 1.6928539000e-01
1.2287755200e+01 1.6853759000e-01 1.6928703000e-01
1.2294936200e+01 1.6853759000e-01 1.6928866000e-01
1.2302117100e+01 1.6853758000e-01 1.6929028000e-01
1.2309298100e+01 1.6853756000e-01 1.6929190000e-01
1.2316479000e+01 1.6853753000e-01 1.6929352000e-01
1.2323660000e+01 1.6853749000e-01 1.6929513000e-01
1.2330841000e+01 1.6853745000e-01 1.6929673000e-01
1.2338021900e+01 1.6853740000e-01 1.6929832000e-01
1.2345202900e+01 1.6853734000e-01 1.6929991000e-01
1.2352383800e+01 1.6853727000e-01 1.6930150000e-01
1.2359564800e+01 1.6853720000e-01 1.6930307000e-01
1.2366745800e+01 1.6853711000e-01 1.6930464000e-01
1.2373926700e+01 1.6853702000e-01 1.6930621000e-01
1.2381107700e+01 1.6853692000e-01 1.6930777000e-01
1.2388288600e+01 1.6853681000e-01 1.6930932000e-01
1.2395469600e+01 1.6853670000e-01 1.6931087000e-01
1.2402650600e+01 1.6853657000e-01 1.6931241000e-01
1.2409831500e+01 1.6853644000e-01 1.6931394000e-01
1.2417012500e+01 1.6853630000e-01 1.6931547000e-01
1.2424193400e+01 1.6853615000e-01 1.6931699000e-01
1.2431374400e+01 1.6853600000e-01 1.6931851000e-01
1.2438555400e+01 1.6853583000e-01 1.6932002000e-01
1.2445736300e+01 1.6853566000e-01 1.6932152000e-01
1.2452917300e+01 1.6853548000e-01 1.6932302000e-01
1.2460098200e+01 1.6853529000e-01 1.6932451000e-01
1.2467279200e+01 1.6853510000e-01 1.6932600000e-01
1.2474460100e+01 1.6853490000e-01 1.6932748000e-01
1.2481641100e+01 1.6853468000e-01 1.6932895000e-01
1.2488822100e+01 1.6853447000e-01 1.6933042000e-01
1.2496003000e+01 1.6853424000e-01 1.6933188000e-01
1.2503184000e+01 1.6853400000e-01 1.6933334000e-01
1.2510364900e+01 1.6853376000e-01 1.6933479000e-01
1.2517545900e+01 1.6853351000e-01 1.6933623000e-01
1.2524726900e+01 1.6853325000e-01 1.6933767000e-01
1.2531907800e+01 1.6853299000e-01 1.6933910000e-01
1.2539088800e+01 1.6853271000e-01 1.6934052000e-01
1.2546269700e+01 1.6853243000e-01 1.6934194000e-01
1.2553450700e+01 1.6853214000e-01 1.6934335000e-01
1.2560631700e+01 1.6853184000e-01 1.6934476000e-01
1.2567812600e+01 1.6853154000e-01 1.6934616000e-01
1.2574993600e+01 1.6853122000e-01 1.6934755000e-01
1.2582174500e+01 1.6853090000e-01 1.6934894000e-01
1.2589355500e+01 1.6853057000e-01 1.6935032000e-01
1.2596536500e+01 1.6853024000e-01 1.6935170000e-01
1.2603717400e+01 1.6852989000e-01 1.6935307000e-01
1.2610898400e+01 1.6852954000e-01 1.6935443000e-01
1.2618079300e+01 1.6852918000e-01 1.6935579000e-01
1.2625260300e+01 1.6852881000e-01 1.6935714000e-01
1.2632441300e+01 1.6852844000e-01 1.6935849000e-01
1.2639622200e+01 1.6852805000e-01 1.6935983000e-01
1.2646803200e+01 1.6852766000e-01 1.6936116000e-01
1.2653984100e+01 1.6852726000e-01 1.6936249000e-01
1.2661165100e+01 1.6852686000e-01 1.6936381000e-01
1.2668346000e+01 1.6852644000e-01 1.6936513000e-01
1.2675527000e+01 1.6852602000e-01 1.6936644000e-01
1.2682708000e+01 1.6852559000e-01 1.6936774000e-01
1.2689888900e+01 1.6852515000e-01 1.6936904000e-01
1.2697069900e+01 1.6852471000e-01 1.6937033000e-01
1.2704250800e+01 1.6852426000e-01 1.6937162000e-01
1.2711431800e+01 1.6852380000e-01 1.6937290000e-01
1.2718612800e+01 1.6852333000e-01 1.6937417000e-01
1.2725793700e+01 1.6852285000e-01 1.6937544000e-01
1.2732974700e+01 1.6852237000e-01 1.6937670000e-01
1.2740155600e+01 1.6852188000e-01 1.6937796000e-01
1.2747336600e+01 1.6852138000e-01 1.6937921000e-01
1.2754517600e+01 1.6852088000e-01 1.6938045000e-01
1.2761698500e+01 1.6852036000e-01 1.6938169000e-01
1.2768879500e+01 1.6851984000e-01 1.6938292000e-01
1.2776060400e+01 1.6851932000e-01 1.6938415000e-01
1.2783241400e+01 1.6851878000e-01 1.6938537000e-01
1.2790422400e+01 1.6851824000e-01 1.6938658000e-01
1.2797603300e+01 1.6851769000e-01 1.6938779000e-01
1.2804784300e+01 1.6851713000e-01 1.6938900000e-01
1.2811965200e+01 1.6851656000e-01 1.6939019000e-01
1.2819146200e+01 1.6851599000e-01 1.6939139000e-01
1.2826327200e+01 1.6851541000e-01 1.6939257000e-01
1.2833508100e+01 1.6851482000e-01 1.6939375000e-01
1.2840689100e+01 1.6851422000e-01 1.6939492000e-01
1.2847870000e+01 1.6851362000e-01 1.6939609000e-01
1.2855051000e+01 1.6851301000e-01 1.6939726000e-01
1.2862232000e+01 1.6851239000e-01 1.6939841000e-01
1.2869412900e+01 1.6851177000e-01 1.6939956000e-01
1.2876593900e+01 1.6851113000e-01 1.6940071000e-01
1.2883774800e+01 1.6851049000e-01 1.6940185000e-01
1.2890955800e+01 1.6850985000e-01 1.6940298000e-01
1.2898136700e+01 1.6850919000e-01 1.6940411000e-01
1.2905317700e+01 1.6850853000e-01 1.6940523000e-01
1.2912498700e+01 1.6850786000e-01 1.6940635000e-01
1.2919679600e+01 1.6850718000e-01 1.6940746000e-01
1.2926860600e+01 1.6850650000e-01 1.6940857000e-01
1.2934041500e+01 1.6850581000e-01 1.6940967000e-01
1.2941222500e+01 1.6850511000e-01 1.6941076000e-01
1.2948403500e+01 1.6850441000e-01 1.6941185000e-01
1.2955584400e+01 1.6850369000e-01 1.6941294000e-01
1.2962765400e+01 1.6850297000e-01 1.6941401000e-01
1.2969946300e+01 1.6850224000e-01 1.6941509000e-01
1.2977127300e+01 1.6850151000e-01 1.6941615000e-01
1.2984308300e+01 1.6850077000e-01 1.6941721000e-01
1.2991489200e+01 1.6850002000e-01 1.6941827000e-01
1.2998670200e+01 1.6849926000e-01 1.6941932000e-01
1.3005851100e+01 1.6849850000e-01 1.6942036000e-01
1.3013032100e+01 1.6849773000e-01 1.6942140000e-01
1.3020213100e+01 1.6849695000e-01 1.6942244000e-01
1.3027394000e+01 1.6849617000e-01 1.6942347000e-01
1.3034575000e+01 1.6849538000e-01 1.6942449000e-01
1.3041755900e+01 1.6849458000e-01 1.6942551000e-01
1.3048936900e+01 1.6849377000e-01 1.6942652000e-01
1.3056117900e+01 1.6849296000e-01 1.6942753000e-01
1.3063298800e+01 1.6849214000e-01 1.6942853000e-01
1.3070479800e+01 1.6849131000e-01 1.6942952000e-01
1.3077660700e+01 1.6849048000e-01 1.6943051000e-01
1.3084841700e+01 1.6848964000e-01 1.6943150000e-01
1.3092022600e+01 1.6848879000e-01 1.6943248000e-01
1.3099203600e+01 1.6848793000e-01 1.6943346000e-01
1.3106384600e+01 1.6848707000e-01 1.6943443000e-01
1.3113565500e+01 1.6848620000e-01 1.6943539000e-01
1.3120746500e+01 1.6848533000e-01 1.6943635000e-01
1.3127927400e+01 1.6848444000e-01 1.6943731000e-01
1.3135108400e+01 1.6848355000e-01 1.6943825000e-01
1.3142289400e+01 1.6848266000e-01 1.6943920000e-01
1.3149470300e+01 1.6848175000e-01 1.6944014000e-01
1.3156651300e+01 1.6848084000e-01 1.6944107000e-01
1.3163832200e+01 1.6847993000e-01 1.6944200000e-01
1.3171013200e+01 1.6847900000e-01 1.6944292000e-01
1.3178194200e+01 1.6847807000e-01 1.6944384000e-01
1.3185375100e+01 1.6847713000e-01 1.6944476000e-01
1.3192556100e+01 1.6847619000e-01 1.6944567000e-01
1.3199737000e+01 1.6847524000e-01 1.6944657000e-01
1.3206918000e+01 1.6847428000e-01 1.6944747000e-01
1.3214099000e+01 1.6847331000e-01 1.6944836000e-01
1.3221279900e+01 1.6847234000e-01 1.6944925000e-01
1.3228460900e+01 1.6847137000e-01 1.6945013000e-01
1.3235641800e+01 1.6847038000e-01 1.6945101000e-01
1.3242822800e+01 1.6846939000e-01 1.6945189000e-01
1.3250003800e+01 1.6846839000e-01 1.6945276000e-01
1.3257184700e+01 1.6846739000e-01 1.6945362000e-01
1.3264365700e+01 1.6846637000e-01 1.6945448000e-01
1.3271546600e+01 1.6846536000e-01 1.6945533000e-01
1.3278727600e+01 1.6846433000e-01 1.6945618000e-01
1.3285908500e+01 1.6846330000e-01 1.6945703000e-01
1.3293089500e+01 1.6846227000e-01 1.6945787000e-01
1.3300270500e+01 1.6846122000e-01 1.6945870000e-01
1.3307451400e+01 1.6846017000e-01 1.6945953000e-01
1.3314632400e+01 1.6845912000e-01 1.6946035000e-01
1.3321813300e+01 1.6845805000e-01 1.6946117000e-01
1.3328994300e+01 1.6845699000e-01 1.6946198000e-01
1.3336175300e+01 1.6845591000e-01 1.6946278000e-01
1.3343356200e+01 1.6845483000e-01 1.6946358000e-01
1.3350537200e+01 1.6845375000e-01 1.6946438000e-01
1.3357718100e+01 1.6845265000e-01 1.6946517000e-01
1.3364899100e+01 1.6845156000e-01 1.6946595000e-01
1.3372080100e+01 1.6845045000e-01 1.6946673000e-01
1.3379261000e+01 1.6844934000e-01 1.6946750000e-01
1.3386442000e+01 1.6844822000e-01 1.6946827000e-01
1.3393622900e+01 1.6844710000e-01 1.6946903000e-01
1.3400803900e+01 1.6844598000e-01 1.6946978000e-01
1.3407984900e+01 1.6844484000e-01 1.6947053000e-01
1.3415165800e+01 1.6844370000e-01 1.6947128000e-01
1.3422346800e+01 1.6844256000e-01 1.6947201000e-01
1.3429527700e+01 1.6844141000e-01 1.6947275000e-01
1.3436708700e+01 1.6844025000e-01 1.6947347000e-01
1.3443889700e+01 1.6843909000e-01 1.6947419000e-01
1.3451070600e+01 1.6843793000e-01 1.6947490000e-01
1.3458251600e+01 1.6843675000e-01 1.6947561000e-01
1.3465432500e+01 1.6843558000e-01 1.6947631000e-01
1.3472613500e+01 1.6843439000e-01 1.6947701000e-01
1.3479794500e+01 1.6843321000e-01 1.6947769000e-01
1.3486975400e+01 1.6843201000e-01 1.6947838000e-01
1.3494156400e+01 1.6843081000e-01 1.6947905000e-01
1.3501337300e+01 1.6842961000e-01 1.6947972000e-01
1.3508518300e+01 1.6842840000e-01 1.6948039000e-01
1.3515699200e+01 1.6842719000e-01 1.6948104000e-01
1.3522880200e+01 1.6842597000e-01 1.6948169000e-01
1.3530061200e+01 1.6842474000e-01 1.6948234000e-01
1.3537242100e+01 1.6842351000e-01 1.6948298000e-01
1.3544423100e+01 1.6842228000e-01 1.6948361000e-01
1.3551604000e+01 1.6842104000e-01 1.6948423000e-01
1.3558785000e+01 1.6841979000e-01 1.6948485000e-01
1.3565966000e+01 1.6841855000e-01 1.6948546000e-01
1.3573146900e+01 1.6841729000e-01 1.6948607000e-01
1.3580327900e+01 1.6841603000e-01 1.6948667000e-01
1.3587508800e+01 1.6841477000e-01 1.6948726000e-01
1.3594689800e+01 1.6841350000e-01 1.6948785000e-01
1.3601870800e+01 1.6841223000e-01 1.6948843000e-01
1.3609051700e+01 1.6841095000e-01 1.6948900000e-01
1.3616232700e+01 1.6840967000e-01 1.6948956000e-01
1.3623413600e+01 1.6840838000e-01 1.6949012000e-01
1.3630594600e+01 1.6840709000e-01 1.6949068000e-01
1.3637775600e+01 1.6840579000e-01 1.6949122000e-01
1.3644956500e+01 1.6840449000e-01 1.6949176000e-01
1.3652137500e+01 1.6840318000e-01 1.6949229000e-01
1.3659318400e+01 1.6840188000e-01 1.6949282000e-01
1.3666499400e+01 1.6840056000e-01 1.6949334000e-01
1.3673680400e+01 1.6839924000e-01 1.6949385000e-01
1.3680861300e+01 1.6839792000e-01 1.6949435000e-01
1.3688042300e+01 1.6839659000e-01 1.6949485000e-01
1.3695223200e+01 1.6839526000e-01 1.6949534000e-01
1.3702404200e+01 1.6839392000e-01 1.6949582000e-01
1.3709585100e+01 1.6839258000e-01 1.6949630000e-01
1.3716766100e+01 1.6839124000e-01 1.6949677000e-01
1.3723947100e+01 1.6838989000e-01 1.6949723000e-01
1.3731128000e+01 1.6838854000e-01 1.6949769000e-01
1.3738309000e+01 1.6838718000e-01 1.6949814000e-01
1.3745489900e+01 1.6838582000e-01 1.6949858000e-01
1.3752670900e+01 1.6838446000e-01 1.6949901000e-01
1.3759851900e+01 1.6838309000e-01 1.6949944000e-01
1.3767032800e+01 1.6838172000e-01 1.6949986000e-01
1.3774213800e+01 1.6838034000e-01 1.6950027000e-01
1.3781394700e+01 1.6837896000e-01 1.6950068000e-01
1.3788575700e+01 1.6837758000e-01 1.6950108000e-01
1.3795756700e+01 1.6837619000e-01 1.6950147000e-01
1.3802937600e+01 1.6837480000e-01 1.6950185000e-01
1.3810118600e+01 1.6837340000e-01 1.6950223000e-01
1.3817299500e+01 1.6837200000e-01 1.6950260000e-01
1.3824480500e+01 1.6837060000e-01 1.6950296000e-01
1.3831661500e+01 1.6836919000e-01 1.6950332000e-01
1.3838842400e+01 1.6836778000e-01 1.6950367000e-01
1.3846023400e+01 1.6836636000e-01 1.6950401000e-01
1.3853204300e+01 1.6836495000e-01 1.6950434000e-01
1.3860385300e+01 1.6836353000e-01 1.6950467000e-01
1.3867566300e+01 1.6836210000e-01 1.6950499000e-01
1.3874747200e+01 1.6836067000e-01 1.6950530000e-01
1.3881928200e+01 1.6835924000e-01 1.6950560000e-01
1.3889109100e+01 1.6835780000e-01 1.6950590000e-01
1.3896290100e+01 1.6835637000e-01 1.6950619000e-01
1.3903471000e+01 1.6835492000e-01 1.6950647000e-01
1.3910652000e+01 1.6835348000e-01 1.6950675000e-01
1.3917833000e+01 1.6835203000e-01 1.6950701000e-01
1.3925013900e+01 1.6835058000e-01 1.6950727000e-01
1.3932194900e+01 1.6834912000e-01 1.6950753000e-01
1.3939375800e+01 1.6834766000e-01 1.6950777000e-01
1.3946556800e+01 1.6834620000e-01 1.6950801000e-01
1.3953737800e+01 1.6834473000e-01 1.6950824000e-01
1.3960918700e+01 1.6834327000e-01 1.6950846000e-01
1.3968099700e+01 1.6834179000e-01 1.6950868000e-01
1.3975280600e+01 1.6834032000e-01 1.6950889000e-01
1.3982461600e+01 1.6833884000e-01 1.6950909000e-01
1.3989642600e+01 1.6833736000e-01 1.6950928000e-01
1.3996823500e+01 1.6833588000e-01 1.6950947000e-01
1.4004004500e+01 1.6833439000e-01 1.6950964000e-01
1.4011185400e+01 1.6833290000e-01 1.6950981000e-01
1.4018366400e+01 1.6833141000e-01 1.6950998000e-01
1.4025547400e+01 1.6832991000e-01 1.6951013000e-01
1.4032728300e+01 1.6832841000e-01 1.6951028000e-01
1.4039909300e+01 1.6832691000e-01 1.6951042000e-01
1.4047090200e+01 1.6832540000e-01 1.6951055000e-01
1.4054271200e+01 1.6832390000e-01 1.6951068000e-01
1.4061452200e+01 1.6832239000e-01 1.6951080000e-01
1.4068633100e+01 1.6832087000e-01 1.6951091000e-01
1.4075814100e+01 1.6831936000e-01 1.6951101000e-01
1.4082995000e+01 1.6831784000e-01 1.6951111000e-01
1.4090176000e+01 1.6831632000e-01 1.6951119000e-01
1.4097357000e+01 1.6831479000e-01 1.6951127000e-01
1.4104537900e+01 1.6831327000e-01 1.6951135000e-01
1.4111718900e+01 1.6831174000e-01 1.6951141000e-01
1.4118899800e+01 1.6831021000e-01 1.6951147000e-01
1.4126080800e+01 1.6830867000e-01 1.6951152000e-01
1.4133261700e+01 1.6830713000e-01 1.6951156000e-01
1.4140442700e+01 1.6830559000e-01 1.6951159000e-01
1.4147623700e+01 1.6830405000e-01 1.6951162000e-01
1.4154804600e+01 1.6830251000e-01 1.6951164000e-01
1.4161985600e+01 1.6830096000e-01 1.6951165000e-01
1.4169166500e+01 1.6829941000e-01 1.6951165000e-01
1.4176347500e+01 1.6829786000e-01 1.6951165000e-01
1.4183528500e+01 1.6829630000e-01 1.6951164000e-01
1.4190709400e+01 1.6829475000e-01 1.6951162000e-01
1.4197890400e+01 1.6829319000e-01 1.6951159000e-01
1.4205071300e+01 1.6829163000e-01 1.6951156000e-01
1.4212252300e+01 1.6829006000e-01 1.6951152000e-01
1.4219433300e+01 1.6828850000e-01 1.6951147000e-01
1.4226614200e+01 1.6828693000e-01 1.6951141000e-01
1.4233795200e+01 1.6828536000e-01 1.6951135000e-01
1.4240976100e+01 1.6828379000e-01 1.6951128000e-01
1.4248157100e+01 1.6828221000e-01 1.6951120000e-01
1.4255338100e+01 1.6828063000e-01 1.6951111000e-01
1.4262519000e+01 1.6827905000e-01 1.6951101000e-01
1.4269700000e+01 1.6827747000e-01 1.6951091000e-01
1.4276880900e+01 1.6827589000e-01 1.6951080000e-01
1.4284061900e+01 1.6827430000e-01 1.6951068000e-01
1.4291242900e+01 1.6827272000e-01 1.6951056000e-01
1.4298423800e+01 1.6827113000e-01 1.6951042000e-01
1.4305604800e+01 1.6826953000e-01 1.6951028000e-01
1.4312785700e+01 1.6826794000e-01 1.6951013000e-01
1.4319966700e+01 1.6826634000e-01 1.6950998000e-01
1.4327147600e+01 1.6826475000e-01 1.6950982000e-01
1.4334328600e+01 1.6826315000e-01 1.6950964000e-01
1.4341509600e+01 1.6826155000e-01 1.6950947000e-01
1.4348690500e+01 1.6825994000e-01 1.6950928000e-01
