 R   <X|d/dR|A>   <X|d/dR|B>   <X|d/dR|C>   <X|d/dR|D>   <X|d/dR|E>   <X|d/dR|F>   <X|d/dR|G>   <X|d/dR|H>   <X|d/dR|I>   <X|d/dR|J>   <A|d/dR|B>   <A|d/dR|C>   <A|d/dR|D>   <A|d/dR|E>   <A|d/dR|F>   <A|d/dR|G>   <A|d/dR|H>   <A|d/dR|I>   <A|d/dR|J>   <B|d/dR|C>   <B|d/dR|D>   <B|d/dR|E>   <B|d/dR|F>   <B|d/dR|G>   <B|d/dR|H>   <B|d/dR|I>   <B|d/dR|J>   <C|d/dR|D>   <C|d/dR|E>   <C|d/dR|F>   <C|d/dR|G>   <C|d/dR|H>   <C|d/dR|I>   <C|d/dR|J>   <D|d/dR|E>   <D|d/dR|F>   <D|d/dR|G>   <D|d/dR|H>   <D|d/dR|I>   <D|d/dR|J>   <E|d/dR|F>   <E|d/dR|G>   <E|d/dR|H>   <E|d/dR|I>   <E|d/dR|J>   <F|d/dR|G>   <F|d/dR|H>   <F|d/dR|I>   <F|d/dR|J>   <G|d/dR|H>   <G|d/dR|I>   <G|d/dR|J>   <H|d/dR|I>   <H|d/dR|J>   <I|d/dR|J> 
29.631845 -0.0011891006082452291 -7.795309440538971e-7 -9.222743709857569e-6 0.007122360264018236 9.701751970171843e-6 4.606932990354726e-6 -9.008948112038831e-7 3.429453721399127e-5 -2.8915747946023083e-5 -0.00045944910771107054 0.0015444913669966523 2.4498120557711784e-7 6.249048752584532e-6 -0.003078412319741117 3.968055260050456e-6 1.0265593517687267e-5 -5.770773719606624e-5 9.266506204376663e-6 -1.4843007531751656e-6 -2.0082010707184344e-5 4.5892962763602557e-7 9.859256570966656e-6 -4.7359024949002095e-7 0.0033543855454342885 2.1232724658952696e-5 -0.0009695041638111513 5.630566767797643e-5 0.0005261094734907216 -6.402469503434349e-7 1.599454658987839e-5 1.4846943646474343e-6 -6.176914073169294e-5 7.165601623814446e-5 0.0012649885793051825 0.003360639395026251 -0.0019726997570600393 -6.485318730690896e-6 0.00032299931464515425 -3.715525763746905e-5 2.344927802775455e-5 -0.005164862239157954 1.653037763483527e-5 0.0011338104594468558 0.0026782432758579357 -8.57216176022318e-5 0.00010342437830569339 0.007476722187149957 -0.0002935588148630559 -0.001785360915104124 -0.05904936138908745 -0.02043922005556276 -7.054566874113357e-6 -0.02900343243211348 -0.00636748514803945 0.01942165566579856
29.63187 -0.0011890168848909697 -5.885243070881428e-7 -9.207201905038988e-6 0.007122382067434878 9.772055812984616e-6 4.590754648985257e-6 -8.474860296763594e-7 3.428693494605342e-5 -2.9018400108538775e-5 -0.0004594917698121554 0.0015442763177575987 2.081164365064764e-7 6.772913649656128e-6 -0.003078600696782838 4.04631351026669e-6 1.0258665426153705e-5 -5.77104476655903e-5 9.117857171576095e-6 -1.6373899083707086e-6 -1.6910948123187382e-5 -1.1363331366639873e-7 9.668157445804303e-6 -3.048546493771993e-7 0.003354343700758869 2.1944080333047576e-5 -0.0009695036104695379 5.636861404562493e-5 0.0005241445934712143 -5.616117103802074e-7 1.6054141013830982e-5 1.692878830153236e-6 -6.178404868932127e-5 7.151356622781524e-5 0.0012649046953856703 0.0033608493057072013 -0.001973125808228489 -6.916031897113247e-6 0.00032296903366840844 -3.71547859507654e-5 2.360914021819097e-5 -0.005164841385581903 1.585877610165619e-5 0.0011337619608717238 0.0026780280812937146 -8.564399933153744e-5 0.00010456047957816481 0.007450784863515371 -0.0002958863360045279 -0.0017851989698064355 -0.07375063898539835 -0.02165230441731574 -7.82957388301846e-6 -0.030048009939593463 -0.006373139463903699 0.019466278418092096
29.6319 -0.0011890130421206247 -5.703713616372964e-7 -9.19441319397049e-6 0.007122055238455782 9.722410653558697e-6 4.533456821246422e-6 -9.952147604992082e-7 3.4287970019244235e-5 -2.904663039942529e-5 -0.00045955232329617196 0.0015444834440424275 -2.8240059083024424e-7 6.81675358846601e-6 -0.0030785599174681464 4.2885531608197325e-6 1.0278973489448104e-5 -5.7712845169568804e-5 9.043456077783451e-6 -1.6898861176044648e-6 -1.3246630803740185e-5 1.266691936553078e-6 9.620174005522088e-6 -1.2182327321326342e-7 0.0033543679703729413 2.2776933982885355e-5 -0.0009691147498163605 5.689301031081302e-5 0.0005234612218988372 -3.61293888713758e-7 1.6508087643405993e-5 2.0373335355938783e-6 -6.180063172889824e-5 7.124398961852022e-5 0.0012646644795224148 0.0033616368400346333 -0.0019732239616548873 -6.593752003007893e-6 0.0003229423473078907 -3.7267435422008014e-5 2.366298093274037e-5 -0.00516506307356438 1.627060947848571e-5 0.0011338279733900114 0.002678230543602428 -8.548554566406646e-5 0.00010644183241995597 0.0074124655023826876 -0.0002979673934473771 -0.0017852194311435599 -0.09560955844125729 -0.02301308039901855 -9.780657542559003e-6 -0.031164130772633723 -0.006376303505443251 0.01944651551023772
29.63193 -0.0011890610126701203 -6.486429957050511e-7 -9.166702312767292e-6 0.007121812261840606 9.669523498340353e-6 4.500786491934777e-6 -1.0866444211620175e-6 3.429465472676042e-5 -2.8995955307163995e-5 -0.00045955164827127004 0.0015447651961842715 -6.515434698832382e-7 6.611630972104495e-6 -0.0030785401907677465 4.45521954811718e-6 1.033381544741123e-5 -5.770775533784896e-5 9.087221829506293e-6 -1.637459106152646e-6 -1.3201006432278683e-5 2.586709902400961e-6 9.631569059908556e-6 -1.824097341311375e-7 0.0033542674634844806 2.3642327039747742e-5 -0.0009687970511032854 5.725265362858084e-5 0.0005238533811739351 -2.9069087881768963e-7 1.6733631897903964e-5 2.1163319580588333e-6 -6.180093217462159e-5 7.11815381273695e-5 0.0012645930892128574 0.003362158556551781 -0.0019731382438658448 -6.282208557495141e-6 0.000322944174547038 -3.724223031942436e-5 2.370910436033723e-5 -0.005164755586406047 1.6626714579713923e-5 0.0011339047440083996 0.002678530398090289 -8.541417106574171e-5 0.00010707731607316581 0.007391994234667004 -0.00029992442817164736 -0.0017852042828522088 -0.10728220533585553 -0.0243171308033285 -8.335232507284443e-6 -0.032334481069548796 -0.006377981692490758 0.019403689499692886
29.631954999999998 -0.001189068641892718 -6.404058915489317e-7 -9.117353595150727e-6 0.007122005528143939 9.73221539725674e-6 4.5327114795937215e-6 -9.219356651585338e-7 3.4297595265671804e-5 -2.8949155185549226e-5 -0.00045947892084573883 0.0015446855507537226 -4.371531164519825e-7 6.671624044809635e-6 -0.003078774818357285 4.386544748022994e-6 1.0398914930718423e-5 -5.769575776490495e-5 9.171948072095501e-6 -1.5814999440543533e-6 -1.71847958563925e-5 1.8151698295146205e-6 9.57879772052355e-6 -4.803422244473967e-7 0.0033539766952829933 2.442642309616784e-5 -0.0009689580069857775 5.6969720759150744e-5 0.0005240276156747803 -4.4148551632708437e-7 1.62922262616972e-5 1.776630477964697e-6 -6.17833601558953e-5 7.146458611624108e-5 0.0012648618027056033 0.003361869698092326 -0.001973214076413444 -6.730488588056689e-6 0.0003229703060660178 -3.696286359809204e-5 2.386182472693997e-5 -0.005163765617909383 1.5878376717067066e-5 0.001133891417034334 0.0026784672875244243 -8.554817673341702e-5 0.0001070070057270899 0.007383861520024591 -0.0003022429644413527 -0.0017849752102772085 -0.11180870020360789 -0.025544673503338496 -2.0276003932803814e-6 -0.033501081890231245 -0.006380818739202131 0.019405086079918393
29.63198 -0.0011890559133459688 -6.184367467268942e-7 -9.086903774542273e-6 0.007122252018766127 9.788980401275322e-6 4.570650718257494e-6 -7.742453381039974e-7 3.429751661475185e-5 -2.8940137562678822e-5 -0.0004594413954190802 0.0015444642638368367 -8.210708608160461e-8 6.8612598706327406e-6 -0.003078970208637053 4.25523486311722e-6 1.042894811396544e-5 -5.768406868157071e-5 9.235864670366165e-6 -1.5467441539199522e-6 -2.0130832438726412e-5 4.862064013723918e-7 9.598229968513931e-6 -6.300469631374797e-7 0.0033538486631075077 2.5247261808505855e-5 -0.0009692694478476919 5.654096223011998e-5 0.0005238428361599382 -5.026624284788719e-7 1.571409349621434e-5 1.4568051587283571e-6 -6.176545209458859e-5 7.177666211538623e-5 0.0012651658647936331 0.0033615800355806936 -0.0019734149566267866 -7.264863240812561e-6 0.00032299390702685325 -3.6714371182802926e-5 2.3981131873609868e-5 -0.005162997025547742 1.5142152523299863e-5 0.0011338537820840989 0.0026782502894262166 -8.579879709882192e-5 0.00010692279848042797 0.007386661790809809 -0.00030466307740686856 -0.0017847116034170254 -0.11009476000417973 -0.026823805302897505 4.916415854486582e-6 -0.03478726758338283 -0.006383807065458124 0.0194162386273524
29.632005 -0.0011890398039011926 -6.566619242089818e-7 -9.112694278752107e-6 0.007122220947630562 9.732129914565042e-6 4.562344580601499e-6 -8.783903471818491e-7 3.4295621009490924e-5 -2.8985399166830792e-5 -0.00045951905310325116 0.0015443466578631882 -7.221006983481148e-9 6.982843926084548e-6 -0.003078842728832169 4.207086771835986e-6 1.0384821315316954e-5 -5.7680085663056255e-5 9.231461141064424e-6 -1.5453987509664425e-6 -1.7992985413628107e-5 6.313805578149038e-8 9.792946794326857e-6 -3.316200827109215e-7 0.003354156525972888 2.6079126089895346e-5 -0.000969415469598659 5.642544642881592e-5 0.0005233564795607876 -2.3954859680570794e-7 1.5505994455908715e-5 1.5347280607870582e-6 -6.176289784581452e-5 7.182502503490728e-5 0.0012652198389483005 0.003361904588967365 -0.001973623184863585 -7.24713225755448e-6 0.0003229924061343491 -3.676353601613876e-5 2.392163847736309e-5 -0.005163411003491602 1.537095537133695e-5 0.0011338645217068312 0.0026781107030976825 -8.603402538253425e-5 0.00010802493937053205 0.007385510929077027 -0.00030680035740667053 -0.0017846249915625578 -0.11072483583850978 -0.028155311709884754 8.442412168765689e-6 -0.036105756866935394 -0.006385633532079793 0.019406698580508745
29.63203 -0.00118899080312733 -7.183627466259306e-7 -9.156744014726107e-6 0.007122092196068726 9.637123872549975e-6 4.520951792425353e-6 -1.0535538472241202e-6 3.429465534181985e-5 -2.9016790143899472e-5 -0.00045959174824714385 0.0015444832716657144 -2.516900312425044e-7 6.859693502998502e-6 -0.003078520339268213 4.203653812374223e-6 1.0322833920217559e-5 -5.76825580836457e-5 9.197029215308705e-6 -1.5469698551873148e-6 -1.4830750898359417e-5 4.362044281663555e-7 9.939278947915157e-6 2.1658756129246958e-8 0.003354432723866035 2.6930510378220638e-5 -0.0009693459249453354 5.6581188472973664e-5 0.0005229714027833718 3.610131426814796e-8 1.5613101669115422e-5 1.7912510921641124e-6 -6.177172751408554e-5 7.167432538358719e-5 0.0012650853248568769 0.003362181670725481 -0.001973578727227976 -6.91678430440561e-6 0.0003229766258074441 -3.6987892525323386e-5 2.3749649872443537e-5 -0.005165138562436374 1.561623339134291e-5 0.0011338877818264134 0.0026781785639666865 -8.601075279075552e-5 0.00011025865285794761 0.007382843602578656 -0.00030907544253553455 -0.0017847912496350392 -0.11225248226034701 -0.029529146385237872 9.073613316151608e-6 -0.03745071926141797 -0.00638793744391202 0.019396004348375677
29.632055 -0.0011888822915653325 -7.47131283890312e-7 -9.167748612573458e-6 0.0071220996436492726 9.602452641677241e-6 4.47773880024254e-6 -1.0817364925948676e-6 3.429618329973019e-5 -2.8978422879492514e-5 -0.0004595430383345602 0.0015448616718329372 -6.77801000591742e-7 6.442235137416411e-6 -0.0030782197797930653 4.177819102283826e-6 1.0310872379302899e-5 -5.768757540926057e-5 9.179745507237204e-6 -1.5243853835081617e-6 -1.5169278903347203e-5 1.0758372156703371e-6 9.841166746621274e-6 -7.842558391107051e-10 0.0033542208466453265 2.7812838326623405e-5 -0.000969121658260309 5.683169251179299e-5 0.0005230654378338297 -2.0953313017195394e-9 1.5841631723051992e-5 1.9239218239994302e-6 -6.17835201115012e-5 7.147154026504678e-5 0.0012649006048358604 0.0033617348238042448 -0.0019731327336667418 -6.6754909902611365e-6 0.00032296282273914904 -3.719468925800908e-5 2.3573631868593804e-5 -0.005167896063004575 1.4866117561999611e-5 0.0011338757323478119 0.0026784617110942603 -8.561852929695412e-5 0.00011233923990359093 0.0073828326310469705 -0.00031195879617991733 -0.0017852295804127421 -0.11221838254059602 -0.03094346135950092 8.967518934292141e-6 -0.03884259532979191 -0.006392372746445136 0.019408412347913663
29.63208 -0.0011887457013361892 -7.184476896429111e-7 -9.116433154300399e-6 0.0071221824954256765 9.635580251999708e-6 4.4709839553839986e-6 -1.0118413123820582e-6 3.429503981321279e-5 -2.8948105995945536e-5 -0.00045947141982840276 0.0015449123197121993 -8.218284140162989e-7 6.168320844121696e-6 -0.0030781013155686218 4.1320286285959195e-6 1.0367789155814891e-5 -5.7689344393887346e-5 9.176523799223706e-6 -1.5069610628457246e-6 -1.7290708100107004e-5 1.3463151037012914e-6 9.739737543480592e-6 -2.8551441889814017e-7 0.003353849590557203 2.8716473985730487e-5 -0.0009689817232738675 5.696347199602032e-5 0.0005235708976950617 -1.9260532943166244e-7 1.6003567110426906e-5 1.8941108075406083e-6 -6.179113355369132e-5 7.133556092761801e-5 0.0012647636560998293 0.003361105222770009 -0.001972723421276536 -6.695978899479757e-6 0.00032295628482383986 -3.729928026150429e-5 2.345900063028878e-5 -0.005170571456959162 1.3751891713498628e-5 0.0011338376926135108 0.002678580402247398 -8.538864148763159e-5 0.00011464428903229852 0.007385512202156684 -0.0003152496718101151 -0.0017858683056739464 -0.11061474437090268 -0.03240290396596487 1.215722245201604e-5 -0.040293229245331345 -0.0063977724020501045 0.019437063285896963
29.632105 -0.0011886430452293384 -6.401798738384866e-7 -9.00590026123227e-6 0.007122230738083681 9.706277816241634e-6 4.519950943529043e-6 -9.459303614234339e-7 3.428788360877258e-5 -2.8992407505540975e-5 -0.00045948077973417676 0.0015442421903532446 -3.721904211698083e-7 6.403640869277514e-6 -0.003078243023864962 4.086365228088653e-6 1.0480070799649966e-5 -5.768364510604126e-5 9.177351109414333e-6 -1.522563329848681e-6 -1.8508029157792506e-5 8.785209773327338e-7 9.86409600055785e-6 -5.805110128522382e-7 0.003353725175047825 2.9632323724701475e-5 -0.0009691010704062828 5.6846667270722764e-5 0.0005242800172580557 -3.025073202642708e-7 1.598013651258693e-5 1.7635587238560484e-6 -6.17897343411392e-5 7.133909115707969e-5 0.0012647335327869629 0.0033609455343596526 -0.001972761964646905 -7.0112815312785605e-6 0.0003229574880916508 -3.727442666199541e-5 2.344117084082772e-5 -0.005171948568498509 1.3088961433146364e-5 0.0011338006132666778 0.0026782567845813864 -8.575148083321096e-5 0.00011689633771709729 0.007385622387795744 -0.00031858730256878795 -0.0017865159678416248 -0.11047139632506298 -0.03393783277354905 2.0855003773270544e-5 -0.0418124573843952 -0.006402546129603444 0.019464677000053235
29.63213 -0.0011887006080061986 -6.178584131563451e-7 -8.94673345517377e-6 0.007122232159162211 9.724571070088797e-6 4.560833097472253e-6 -9.318116431297046e-7 3.428559477582813e-5 -2.8999236073327124e-5 -0.00045948162867796063 0.0015437214190677734 4.8108115542515904e-8 6.737812976025272e-6 -0.00307845070442217 4.0618964927015106e-6 1.055378240574108e-5 -5.767445421631366e-5 9.194770292337096e-6 -1.5368738056875104e-6 -1.850065207733808e-5 4.759073283033792e-7 9.958068724930352e-6 -6.234192016109387e-7 0.0033537787937400927 3.057357646287444e-5 -0.0009692200265810878 5.6722915929446115e-5 0.0005248702379490526 -3.0124354037455685e-7 1.5923786890097247e-5 1.7316714943389398e-6 -6.178249275135944e-5 7.139817044993285e-5 0.001264753902173258 0.0033611367638020175 -0.001972964301335877 -7.324596910462711e-6 0.00032295878900640045 -3.721441318614351e-5 2.3478600294890122e-5 -0.005171223133660973 1.2781722619229803e-5 0.0011337793087759717 0.002678007895733357 -8.609212301484003e-5 0.00011955217364333885 0.007386925964279313 -0.0003213677568809779 -0.0017865935155479504 -0.10968136865305045 -0.03551881475295247 2.774682499634009e-5 -0.043379333170414015 -0.0064062973770298735 0.019463404865802777
29.632155 -0.0011889794533873229 -7.261128776667667e-7 -9.02440135497562e-6 0.007122210115856981 9.634149884843277e-6 4.536689255423627e-6 -9.804581065367638e-7 3.429652138434991e-5 -2.887634457445498e-5 -0.00045938790529684656 0.0015441582724610634 -1.4957858913335592e-7 6.714172498034849e-6 -0.0030785240968390962 4.077368682196147e-6 1.0516344381523787e-5 -5.766694265926734e-5 9.234922466548543e-6 -1.5168175136364446e-6 -1.775268730152189e-5 9.017959750885345e-7 9.777369088557517e-6 -2.8516705621149404e-7 0.003353845615868127 3.1554116760498314e-5 -0.0009690888455024175 5.682325844817526e-5 0.0005250903372745514 -2.1703856381412055e-7 1.5979788689910588e-5 1.9285953469882383e-6 -6.177421238132277e-5 7.141904087475581e-5 0.0012647594095507454 0.0033613900745798624 -0.00197297503638889 -7.37914165746475e-6 0.00032295353005054535 -3.72122076047778e-5 2.3517168032426564e-5 -0.005168348329684148 1.2566364241622146e-5 0.0011337841855925015 0.0026783084561969803 -8.580834220630927e-5 0.00012158221692310658 0.00738718568566677 -0.00032335333702193674 -0.0017857577038600191 -0.10953401682899422 -0.03716240003389719 2.6681447503858098e-5 -0.04499232150826985 -0.006409226188009553 0.019419060261763342
29.63218 -0.0011892154894696256 -8.183066032132696e-7 -9.116431744541282e-6 0.0071222324434668275 9.573105837343536e-6 4.501110843729988e-6 -1.0097450449759253e-6 3.430471312971285e-5 -2.8789522765742175e-5 -0.00045932063604400234 0.0015448503820825541 -4.818733470905398e-7 6.466997300413762e-6 -0.0030785109783609817 4.1412577318146786e-6 1.0461035200826385e-5 -5.7662654633982396e-5 9.255785914170267e-6 -1.4964777348722156e-6 -1.7600627719851583e-5 1.5864168796545251e-6 9.610537137054513e-6 1.985259529432211e-8 0.003353851449610702 3.257019261635211e-5 -0.0009689321128771132 5.696485098486984e-5 0.0005250892306686468 -1.1088268875953634e-7 1.5993487743592796e-5 2.069792855248328e-6 -6.176864052188154e-5 7.142541942602949e-5 0.0012647639986841498 0.0033615089263495726 -0.001972848681057883 -7.408205723586836e-6 0.0003229464208459714 -3.723398535784283e-5 2.3529395478380497e-5 -0.005165895201305552 1.2409789963489665e-5 0.0011337835208707551 0.0026786686318027333 -8.539401981268733e-5 0.00012323324605882063 0.007391896124505161 -0.0003255855749039287 -0.0017849971113693274 -0.10684425242460449 -0.03888477040205704 2.5111981377025028e-5 -0.04670859609464812 -0.0064128583574890605 0.019382671760620748
29.632205 -0.0011891774333130246 -7.664316911130138e-7 -9.104709723477312e-6 0.007122332629435733 9.662639004116304e-6 4.5128367507351915e-6 -9.572404610333348e-7 3.429574121181013e-5 -2.8889634126291134e-5 -0.0004593957428000043 0.00154500137171045 -4.032926635525177e-7 6.261570005383296e-6 -0.003078510689462949 4.2423038212181536e-6 1.0491623738203616e-5 -5.7661211910903154e-5 9.223455035700098e-6 -1.5115318090237586e-6 -1.8782566803767052e-5 1.8587617651400967e-6 9.74492446459878e-6 -9.327150150942441e-8 0.0033537777213138754 3.3609196878334724e-5 -0.0009689912456283661 5.694114125363955e-5 0.0005250557560819433 -3.7238263749608065e-8 1.5823731643384567e-5 1.9041707542567405e-6 -6.176836459750522e-5 7.145197902119397e-5 0.0012647875148053672 0.0033614138128704903 -0.0019727343211112577 -7.649106593296334e-6 0.0003229440260763023 -3.721591929469642e-5 2.3519234610864112e-5 -0.005166028187999737 1.2332660245533976e-5 0.0011337451980087275 0.0026785638245840292 -8.542218598257814e-5 0.0001261663971678276 0.00741142447776796 -0.00032892189324234747 -0.0017852408930112565 -0.09565710688387785 -0.04063818001141552 3.0590297357096516e-5 -0.04854343925943823 -0.00641830339479364 0.019399446461443957
29.63223 -0.0011890901394161753 -7.38261795759655e-7 -9.096490787305355e-6 0.0071223622913886 9.761982025709374e-6 4.540662633351888e-6 -9.324127523034552e-7 3.428535874663359e-5 -2.900979927469916e-5 -0.00045950164220188685 0.001544949421935426 -1.9195086618989342e-7 6.2962498695071e-6 -0.0030785807854678505 4.300574401809808e-6 1.0587965472057936e-5 -5.765841814187334e-5 9.184651624831304e-6 -1.5368753439912095e-6 -1.8790614739808528e-5 1.9759606532591926e-6 9.930300324748746e-6 -3.480602009973805e-7 0.003353737815883343 3.463986418835674e-5 -0.0009691006523939497 5.686462618603463e-5 0.0005249382645499308 8.31148739052166e-9 1.5683300360749966e-5 1.7290728915664335e-6 -6.177165443074563e-5 7.145974120929092e-5 0.0012647941107769857 0.003361400143306417 -0.0019727494789302832 -7.86509259470753e-6 0.0003229497040563784 -3.710096464712786e-5 2.3589716633365928e-5 -0.005166664970647624 1.2346004108456148e-5 0.0011337601267583772 0.0026782958100478923 -8.568636124264546e-5 0.00012939440738238972 0.007377281237178268 -0.00033315767355011016 -0.0017858464553900458 -0.11503272761277827 -0.04266271415771419 3.8733727576083796e-5 -0.05033283937337867 -0.00642354873538533 0.019426106632260104
29.632260000000002 -0.001189227736847396 -9.329073126747282e-7 -9.224885048114022e-6 0.0071221551502358635 9.705450989842069e-6 4.542107917474217e-6 -1.070882484059738e-6 3.42922317544836e-5 -2.89537892647859e-5 -0.00045950812273716534 0.0015452036475864074 -2.2735225178484106e-7 6.737948706499479e-6 -0.003078763161514022 4.231723750122648e-6 1.0714491109768356e-5 -5.76493985768469e-5 9.18970878023363e-6 -1.5451608335804458e-6 -1.4803709751631433e-5 2.289962866766715e-6 9.854626376579325e-6 -3.8382875383585285e-7 0.0033538727101172197 3.5844499676079434e-5 -0.0009690464458933076 5.688629884708008e-5 0.0005245994450715963 2.791268635420628e-8 1.5834515314854574e-5 1.909687974985396e-6 -6.17761155050095e-5 7.139944500827213e-5 0.0012647409251816137 0.0033617826740049953 -0.0019730025346176984 -7.772534549921208e-6 0.0003229659184591759 -3.683074257149709e-5 2.3859305020685365e-5 -0.005165257555931352 1.2396976724588398e-5 0.0011338433566905363 0.0026782781934143974 -8.58669244210369e-5 0.00013166897771949154 0.007308789220470074 -0.0003376167621321881 -0.00178599872466488 -0.15398757117316642 -0.045029964204704724 4.317588025713498e-5 -0.052261637177239244 -0.0064271542259826545 0.019410068311919566
29.63229 -0.0011893442448102805 -1.0683779597965007e-6 -9.296322998061452e-6 0.007121972119028114 9.619944401153455e-6 4.5310355787008296e-6 -1.2345956805493136e-6 3.4301648417566286e-5 -2.8867126469940165e-5 -0.00045948094025335137 0.001545388189922171 -3.015220707739104e-7 7.065253105031103e-6 -0.0030788302728169256 4.120098399954781e-6 1.0750334355197712e-5 -5.764222709448437e-5 9.19331608375576e-6 -1.5667927196371116e-6 -1.1970539281512445e-5 2.066704078076891e-6 9.690625735822568e-6 -2.1458799284259205e-7 0.0033541124355536997 3.709726272054892e-5 -0.0009689650700248168 5.691596720583117e-5 0.0005242074695380026 -8.179056148893885e-8 1.6123430361892937e-5 2.2021537114687105e-6 -6.177656670118912e-5 7.134631732895646e-5 0.001264693564091817 0.003361958533703694 -0.001973247471287548 -7.606574348954504e-6 0.00032297199315598906 -3.6686940803276816e-5 2.4041598866499704e-5 -0.00516410910243389 1.2019836314640825e-5 0.0011338941782714782 0.0026784639001230758 -8.581864402511717e-5 0.00013365908995054156 0.007269163104778439 -0.0003415068407084461 -0.0017858125550545177 -0.17652842063479657 -0.047335714285558675 4.5956796089835836e-5 -0.05430176525131673 -0.006430611419019934 0.019387385362758445
29.632315 -0.0011892043668765679 -9.106476899960393e-7 -9.165882195357242e-6 0.007122045331791976 9.660481057302929e-6 4.533902788478665e-6 -1.2551174517218114e-6 3.429657397178944e-5 -2.8925853927221965e-5 -0.00045951801315028903 0.001545122426955292 -1.5337638745812188e-7 6.85963076285855e-6 -0.003078662633846023 4.0874552166464e-6 1.0660938090255274e-5 -5.764279360764375e-5 9.157636705649313e-6 -1.613422369434919e-6 -1.4328831807183709e-5 1.0095381838421724e-6 9.698430116409963e-6 -6.558308978279708e-8 0.0033542718829831625 3.823943748942238e-5 -0.000969023918218199 5.685100779402142e-5 0.0005239876300048296 -3.089441900697514e-7 1.6259309552741314e-5 2.2398420195071845e-6 -6.177201786564599e-5 7.137388411755008e-5 0.0012647170004346567 0.0033615079679141864 -0.0019732486180059306 -7.68145353831185e-6 0.00032295785373304684 -3.682514525066166e-5 2.3932516003032533e-5 -0.005165461809713831 1.1125332445149442e-5 0.0011338672805315281 0.002678601278593763 -8.562833017783488e-5 0.0001391449344783102 0.007266383091995798 -0.0003449762094277743 -0.0017857678733748843 -0.1781114093907954 -0.049438243286803664 5.14314879128807e-5 -0.05634118262301731 -0.006435758231995726 0.019402218786086587
29.63234 -0.0011890691734291144 -7.079692027264847e-7 -9.026382381321712e-6 0.007122142301919546 9.708613191442746e-6 4.5308646414434294e-6 -1.1975557193686071e-6 3.4291845348442194e-5 -2.8987575108081263e-5 -0.00045954147392660455 0.0015446673964627947 -2.179437136299241e-8 6.433794567550243e-6 -0.0030784710277003777 4.0986702930017635e-6 1.05500562256214e-5 -5.764106264646877e-5 9.165700119631482e-6 -1.606942347367247e-6 -1.7220338066895053e-5 -7.366944490420181e-8 9.718434577515049e-6 2.828417043260914e-8 0.0033542543289767565 3.944407946873062e-5 -0.0009690763051756508 5.6806019426545263e-5 0.0005239171628697594 -4.920103322204986e-7 1.6264226485086913e-5 2.1345250260985523e-6 -6.17672208941333e-5 7.144747776838756e-5 0.001264783975260911 0.0033610007348349783 -0.0019731396807991484 -7.872546412309219e-6 0.0003229470908438328 -3.6963821651310465e-5 2.378083001759445e-5 -0.005167311523760242 1.018167840770014e-5 0.0011338254154360332 0.002678734878348699 -8.539918152134079e-5 0.00014276513900728595 0.007275330745688836 -0.000348757945723514 -0.0017857878571469065 -0.1729985990928773 -0.051690235009986284 5.7512211007632395e-5 -0.058606327586443595 -0.006442162058456873 0.019421025650426447
29.632365 -0.0011891498453139619 -6.854157764493422e-7 -9.045892343069203e-6 0.0071220791161180535 9.66370802709145e-6 4.508112315221462e-6 -1.1230745271604875e-6 3.4299182650821095e-5 -2.8934410258359902e-5 -0.00045948825573662976 0.0015443147438919571 -1.3042653318800066e-7 6.094357108066384e-6 -0.003078437982331999 4.117338765728793e-6 1.0513386186195375e-5 -5.762963019159222e-5 9.275823740927291e-6 -1.492939534753566e-6 -1.671598467686833e-5 -3.764570799540629e-7 9.611653000034013e-6 3.2306846750523e-8 0.0033539782319996067 4.067417607360609e-5 -0.0009689942120224049 5.6884102898816413e-5 0.0005240325818758035 -4.793864711126202e-7 1.6160228205814127e-5 2.0049366887009475e-6 -6.176645584632376e-5 7.152171222664797e-5 0.001264854589310597 0.0033609510993420676 -0.0019730343219257623 -8.03741532463274e-6 0.00032295725959801715 -3.689672845684043e-5 2.3775293785870443e-5 -0.005167782804851721 9.638776693472661e-6 0.001133825309106047 0.002678883317278869 -8.524134329473382e-5 0.0001444369679824177 0.007271311455418707 -0.0003528798892712554 -0.001785735741442044 -0.17523906116277566 -0.054080920853626695 6.163299066383946e-5 -0.06093533395293416 -0.006448504416130919 0.01941465387204048
