 R   <X|H|X>   <A|H|A> 
2.200855 0.16812702876732313 0.16306808469552223
2.200901 0.16810943946369672 0.1630516877218188
2.2009471 0.16809181340859725 0.16303525674581482
2.2009931 0.16807422707079273 0.16301886305146282
2.2010391 0.16805664221426242 0.16300247099484394
2.2010852 0.16803902061587347 0.16298604494628854
2.2011312 0.16802143872505923 0.1629696561683719
2.2011772 0.16800385831546627 0.16295326902786403
2.2012233 0.16798624117362915 0.16293684790578142
2.2012693 0.1679686637296468 0.1629204640433264
2.2013153 0.16795108776683315 0.16290408181795568
2.2013614 0.16793347508138956 0.1628876656213698
2.2014074 0.16791590208408133 0.16287128667340234
2.2014534 0.16789833056788941 0.1628549093621947
2.2014994 0.1678807605327968 0.1628385336876392
2.2015455 0.16786315378789038 0.1628221240556752
2.2015915 0.1678455867181632 0.1628057516576562
2.2016375 0.16782802112948303 0.16278938089596479
2.2016836 0.16781041884060288 0.16277297618721928
2.2017296 0.16779285621718382 0.1627566087014143
2.2017756 0.16777529507475983 0.16274024285161212
2.2018217 0.1677576972417494 0.16272384306510806
2.2018677 0.16774013906448254 0.16270748049054218
2.2019137 0.1677225823681588 0.16269111955165413
2.2019598 0.16770498899086217 0.1626747246864143
2.2020058 0.16768743525959215 0.1626583670221123
2.2020518 0.1676698830092132 0.162642010993163
2.2020979 0.16765229408747492 0.16262562104820974
2.2021439 0.16763474480204654 0.16260926829319594
2.2021899 0.16761719699745786 0.1625929171732099
2.202236 0.16759961253112288 0.16257653214756532
2.202282 0.1675820676913818 0.16256018430086389
2.202328 0.16756452433242902 0.16254383808886502
2.2023741 0.16754694432134298 0.16252745798155105
2.2024201 0.16752940392713522 0.16251111504218588
2.2024661 0.16751186501366463 0.16249477373719803
2.2025121 0.16749432758091448 0.16247843406647938
2.2025582 0.16747675350884572 0.16246206051423073
2.2026042 0.16745921904070404 0.16244572411527725
2.2026502 0.16744168605323195 0.1624293893502678
2.2026963 0.16742411643605376 0.1624130207140664
2.2027423 0.1674065864130883 0.16239668922017061
2.2027883 0.1673890578707417 0.1623803593598933
2.2028344 0.1673714927083015 0.16236399563876006
2.2028804 0.1673539671303601 0.16234766904894482
2.2029264 0.16733644303298698 0.16233134409242253
2.2029725 0.16731888232513245 0.16231498528537786
2.2030185 0.16730136119206343 0.16229866359866568
2.2030645 0.16728384153951226 0.16228234354492088
2.2031106 0.1672662852860919 0.1622659896509852
2.2031566 0.16724876859774424 0.16224967286639858
2.2032026 0.1672312533898638 0.16223335771445319
2.2032487 0.16721370159072643 0.16221700873264644
2.2032947 0.16719618934694938 0.16220069684920718
2.2033407 0.16717867858358948 0.16218438659808332
2.2033868 0.1671611312385844 0.16216804252742512
2.2034328 0.16714362343922776 0.16215173554415493
2.2034788 0.1671261171202384 0.1621354301928742
2.2035248 0.16710861228160018 0.16211912647347476
2.2035709 0.16709107087412972 0.16210278894830416
2.2036169 0.16707356899936152 0.16208648849588786
2.2036629 0.16705606860489475 0.16207018967502673
2.203709 0.16703853165120724 0.1620538570587163
2.203755 0.16702103422051123 0.16203756150418544
2.203801 0.16700353827006714 0.16202126758088356
2.2038471 0.16698600577001374 0.16200493987245201
2.2038931 0.16696851278324149 0.1619886492148272
2.2039391 0.16695102127667188 0.16197236018810512
2.2039852 0.16693349323010412 0.16195603738657083
2.2040312 0.16691600468710777 0.16193975162487248
2.2040772 0.16689851762426489 0.16192346749375053
2.2041233 0.16688099403103485 0.16190714959813138
2.2041693 0.1668635099316671 0.16189086873137976
2.2042153 0.16684602731240375 0.16187458949487782
2.2042614 0.16682850817236416 0.16185827650419182
2.2043074 0.16681102851647822 0.1618420005314066
2.2043534 0.16679355034064758 0.16182572618854438
2.2043995 0.16677603565365157 0.1618094181018088
2.2044455 0.1667585604411009 0.1617931470220094
2.2044915 0.16674108670855695 0.16177687757180637
2.2045375 0.16672361445600387 0.16176060975109122
2.2045836 0.16670610570509709 0.1617443082002441
2.2046296 0.1666886364156941 0.16172804364171933
2.2046756 0.16667116860623366 0.16171178071235562
2.2047217 0.16665366430802983 0.1616954840631654
2.2047677 0.16663619946162272 0.16167922439533772
2.2048137 0.16661873609510994 0.16166296635634414
2.2048598 0.16660123624946394 0.16164667460782725
2.2049058 0.16658377584590808 0.16163041982971507
2.2049518 0.16656631692219842 0.16161416668011003
2.2049979 0.16654882152896575 0.1615978798312827
2.2050439 0.16653136556811693 0.16158162994190411
2.2050899 0.16651391108706648 0.16156538168070564
2.205136 0.16649642014610289 0.16154909973058365
2.205182 0.16647896862781758 0.16153285472895662
2.205228 0.16646151858928288 0.16151661135518242
2.2052741 0.16644403210044487 0.1615003343027813
2.2053201 0.16642658502458008 0.1614840941879235
2.2053661 0.16640913942841798 0.16146785570059094
2.2054122 0.16639165739156248 0.16145158354492586
2.2054582 0.16637421475797542 0.1614353483158544
2.2055042 0.1663567736040437 0.1614191147139808
