 R   <X|H|X>   <A|H|A> 
2.2029725 0.1587184511411733 0.17089349093193829
2.2030185 0.15870198794488868 0.17087611270990452
2.2030645 0.15868552650068793 0.17085873584895897
2.2031106 0.15866903102847754 0.170841322577696
2.2031566 0.15865257309206635 0.17082394844169935
2.2032026 0.15863611690755214 0.1708065756666047
2.2032487 0.1586196267062755 0.17078916648988893
2.2032947 0.1586031740291777 0.1707717964393717
2.2033407 0.1585867231037904 0.1707544277495708
2.2033868 0.15857023817288649 0.17073702266684354
2.2034328 0.15855379075454218 0.17071965670124828
2.2034788 0.15853734508772188 0.17070229209618373
2.2035248 0.1585209011723638 0.17068492885158848
2.2035709 0.15850442326647862 0.17066752922565576
2.2036169 0.15848798285766535 0.17065016870477032
2.2036629 0.15847154420012777 0.17063280954416857
2.203709 0.15845507156330602 0.17061541401092145
2.203755 0.15843863641193973 0.17059805757365795
2.203801 0.1584222030116626 0.17058070249649254
2.2038471 0.15840573564334293 0.17056331105537276
2.2038931 0.15838930574886362 0.17054595870117423
2.2039391 0.15837287760528684 0.17052860770688832
2.2039852 0.15835641550490803 0.17051122035733773
2.2040312 0.15833999086675551 0.17049387208564726
2.2040772 0.15832356797931893 0.17047652517368395
2.2041233 0.15830711114631954 0.17045914191514447
2.2041693 0.1582906917639337 0.17044179772540544
2.2042153 0.15827427413207723 0.17042445489520805
2.2042614 0.15825782256589588 0.1704070757271219
2.2043074 0.15824140843871662 0.1703897356187777
2.2043534 0.1582249960618799 0.17037239686978953
2.2043995 0.15820854976195514 0.17035502179159898
2.2044455 0.15819214088942207 0.17033768576409297
2.2044915 0.15817573376704486 0.1703203510957577
2.2045375 0.1581593283947617 0.17030301778653179
2.2045836 0.15814288911436805 0.17028564815968103
2.2046296 0.15812648724589015 0.17026831757144234
2.2046756 0.15811008712731955 0.17025098834212762
2.2047217 0.15809365311187235 0.1702336228038717
2.2047677 0.15807725649673332 0.17021629629517337
2.2048137 0.15806086163131494 0.17019897114521387
2.2048598 0.15804443288025258 0.17018160969499535
2.2049058 0.15802804151789202 0.17016428726528132
2.2049518 0.15801165190506544 0.17014696619412095
2.2049979 0.1579952284178263 0.17012960883138278
2.2050439 0.15797884230768366 0.17011229048009704
2.2050899 0.15796245794688843 0.1700949734871799
2.205136 0.15794603972291066 0.17007762021136485
2.205182 0.15792965886442553 0.1700603059379517
2.205228 0.15791327975510103 0.17004299302272194
2.2052741 0.15789686679382295 0.17002564383327323
2.2053201 0.1578804911864349 0.17000833363717707
2.2053661 0.1578641173280204 0.16999102479907893
2.2054122 0.15784770962888017 0.16997367969543964
2.2054582 0.15783133927202836 0.16995637357610477
2.2055042 0.1578149706639634 0.16993906881458287
2.2055502 0.15779860380462338 0.1699217654108126
2.2055963 0.157782203119523 0.1699044257530673
2.2056423 0.15776583976124695 0.16988712506756626
2.2056883 0.157749478151509 0.16986982573963186
2.2057344 0.157733082727216 0.16985249016638448
2.2057804 0.15771672461803227 0.16983519355625892
2.2058264 0.15770036825696757 0.1698178983033608
2.2058725 0.1576839780922405 0.16980056681360398
2.2059185 0.157667625230678 0.16978327427769443
2.2059645 0.15765127411669938 0.16976598309859642
2.2060106 0.1576348892099283 0.16974865569107817
2.2060566 0.15761854159438038 0.16973136722813553
2.2061026 0.15760219572588127 0.1697140801215883
2.2061487 0.15758581607545602 0.16969675679505694
2.2061947 0.15756947370431626 0.1696794724038322
2.2062407 0.15755313307969013 0.1696621893685868
2.2062868 0.1575367586840007 0.1696448701217905
2.2063328 0.15752042155566234 0.1696275898010346
2.2063788 0.15750408617330247 0.16961031083584208
2.2064249 0.15748771703073877 0.1695929956675293
2.2064709 0.15747138514359554 0.16957571941599367
2.2065169 0.15745505500189533 0.169558444519605
2.2065629 0.15743872660546004 0.16954117097822502
2.206609 0.15742236446329216 0.16952386124495963
2.206655 0.15740603956064508 0.1695065904161263
2.206701 0.15738971640272792 0.1694893209418859
2.2067471 0.15737335950992903 0.169472015284184
2.2067931 0.1573570398447284 0.1694547485216573
2.2068391 0.15734072192372253 0.16943748311330756
2.2068852 0.15732437027868257 0.16942018152991808
2.2069312 0.15730805584932175 0.1694029188324494
2.2069772 0.15729174316362055 0.16938565748874185
2.2070233 0.15727539676472937 0.16936835997841349
2.2070693 0.1572590875696016 0.16935110134475437
2.2071153 0.15724278011759835 0.16933384406444058
2.2071614 0.15722643896324578 0.16931655062592227
2.2072074 0.15721013500074438 0.1692992960548243
2.2072534 0.1571938327808323 0.16928204283665582
2.2072995 0.15717749686940818 0.16926475346869643
2.2073455 0.1571611981379265 0.1692475029589114
2.2073915 0.1571449011484988 0.16923025380164008
2.2074376 0.15712857047839282 0.16921296850298864
2.2074836 0.15711227697632402 0.16919572205326827
2.2075296 0.1570959852157741 0.16917847695564583
2.2075756 0.1570796951965644 0.16916123320998255
2.2076217 0.1570633715111135 0.16914395333414795
2.2076677 0.1570470849778343 0.1691267122949261
2.2077137 0.15703080018536042 0.1691094726072481
2.2077598 0.15701448173747057 0.16909219679780307
2.2078058 0.15699820042985552 0.16907495981573412
2.2078518 0.15698192086251062 0.16905772418479326
2.2078979 0.15696560765057163 0.16904045244048732
2.2079439 0.15694933156701388 0.16902321951432334
2.2079899 0.156933057223191 0.16900598793887173
2.208036 0.15691674924559262 0.16898872025845435
2.208082 0.15690047838448531 0.16897149138694742
2.208128 0.15688420926257768 0.1689542638657373
2.2081741 0.15686790651770954 0.16893700024795802
2.2082201 0.15685164087744585 0.16891977542986047
2.2082661 0.1568353769758465 0.16890255196164414
2.2083122 0.15681907946209822 0.1688852924052526
2.2083582 0.15680281904107113 0.16886807163931675
2.2084042 0.1567865603581733 0.16885085222284657
2.2084502 0.156770303413226 0.16883363415570332
2.2084963 0.1567540128705372 0.16881638001157068
2.2085423 0.15673775940473386 0.1687991646455992
2.2085883 0.15672150767634585 0.16878195062853915
2.2086344 0.15670522236101966 0.16876470054287734
2.2086804 0.15668897411070393 0.16874748922615712
2.2087264 0.1566727275972682 0.1687302792579327
2.2087725 0.15665644750769428 0.1687130332294918
2.2088185 0.15664020447125904 0.16869582596077526
2.2088645 0.15662396317116878 0.16867862004013948
2.2089106 0.15660768830573643 0.1686613780676691
2.2089566 0.15659145048157477 0.1686441748457092
2.2090026 0.1565752143932229 0.1686269729714146
2.2090487 0.15655894475032167 0.1686097350536651
2.2090947 0.15654271213682666 0.16859253587721465
2.2091407 0.15652648125860608 0.16857533804801414
2.2091868 0.15651021683662558 0.16855810418373562
2.2092328 0.15649398943219006 0.16854090905154756
2.2092788 0.15647776376249384 0.16852371526619406
2.2093249 0.15646150455982338 0.16850648545413682
2.2093709 0.15644528236284047 0.16848929436496418
2.2094169 0.15642906190006134 0.16847210462221077
2.2094629 0.15641284317130763 0.16845491622573797
2.209509 0.15639659092395294 0.168437691813721
2.209555 0.15638037566648405 0.16842050611232087
2.209601 0.15636416214250512 0.16840332175678596
2.2096471 0.15634791511070284 0.1683861013940749
2.2096931 0.15633170505693694 0.16836891973278117
2.2097391 0.15631549673612563 0.16835173941693737
2.2097852 0.15629925491826546 0.16833452310228303
2.2098312 0.15628305006659524 0.16831734547984883
2.2098772 0.1562668469473445 0.1683001692024496
2.2099233 0.15625061034181545 0.16828295693460235
2.2099693 0.15623441069063393 0.16826578334978126
2.2100153 0.15621821277133666 0.16824861110958012
2.2100614 0.156201981376528 0.1682314028872906
2.2101074 0.15618578692422802 0.1682142333388362
2.2101534 0.15616959420327692 0.16819706513458646
2.2101995 0.156153368017578 0.16817986095660564
2.2102455 0.15613717876255231 0.16816269544327145
2.2102915 0.15612099123834017 0.16814553127372678
2.2103376 0.1561047702601404 0.16812833113880565
2.2103836 0.1560885862007817 0.16811116965934528
2.2104296 0.1560724038717012 0.16809400952325934
2.2104756 0.15605622327272042 0.16807685073040932
2.2105217 0.15604000923409084 0.1680596559833161
2.2105677 0.15602383209853482 0.16804249987944275
2.2106137 0.15600765669254293 0.16802534511839007
2.2106598 0.15599144785765445 0.16800815441144268
2.2107058 0.15597527591401553 0.16799100233853578
2.2107518 0.15595910569940538 0.1679738516080344
2.2107979 0.15594290206664707 0.1679566649399841
2.2108439 0.15592673531331788 0.16793951689679745
2.2108899 0.15591057028848213 0.16792237019560144
2.210936 0.15589437185624339 0.16790518756519962
2.210982 0.15587821029161641 0.16788804355048711
2.211028 0.15586205045494772 0.1678709008773506
2.2110741 0.15584585722161742 0.1678537222833484
2.2111201 0.15582970084408557 0.16783658229586454
2.2111661 0.15581354619397658 0.16781944364954166
2.2112122 0.15579735815794374 0.16780226909069054
2.2112582 0.15578120696589942 0.16778513312918938
2.2113042 0.15576505750074277 0.16776799850843435
2.2113503 0.15574887466039658 0.16775082798348592
2.2113963 0.15573272865223248 0.1677336960467218
2.2114423 0.15571658437042057 0.1677165654502889
2.2114883 0.15570044181478201 0.16769943619404862
2.2115344 0.15568426589825873 0.16768227104472222
2.2115804 0.1556681267981841 0.1676651444713659
2.2116264 0.15565198942374744 0.1676480192377873
2.2116725 0.1556358186991523 0.1676308581194514
2.2117185 0.1556196847792075 0.1676137355679261
2.2117645 0.15560355258436515 0.16759661435576376
2.2118106 0.15558738705008718 0.16757945726717005
2.2118566 0.15557125830866456 0.16756233873623044
2.2119026 0.15555513129180906 0.16754522154423887
2.2119487 0.15553897094623712 0.1675280684841394
2.2119947 0.15552284738172936 0.16751095397254015
2.2120407 0.15550672554125305 0.1674938407994742
2.2120868 0.15549057038277636 0.1674766917666211
2.2121328 0.1554744519935755 0.16745958127311683
2.2121788 0.15545833532787107 0.1674424721177314
2.2122249 0.15544218535487817 0.1674253271108765
2.2122709 0.15542607213937681 0.16740822063422214
2.2123169 0.15540996064683643 0.167391115495272
2.212363 0.15539381585771633 0.16737397451316763
2.212409 0.1553777078143068 0.1673568720521182
2.212455 0.15536160149332287 0.16733977092835828
2.212501 0.15534549689458563 0.16732267114174937
2.2125471 0.15532935901353917 0.1673055355230673
2.2125931 0.15531325786250388 0.16728843841325258
2.2126391 0.1552971584331799 0.16727134264017432
2.2126852 0.15528102573224717 0.1672542110433319
2.2127312 0.15526492974955292 0.16723711794621765
2.2127772 0.15524883548803448 0.16722002618542517
2.2128233 0.15523270796560437 0.16720289860917498
2.2128693 0.15521661714964335 0.16718580952351636
2.2129153 0.15520052805431742 0.16716872177376368
2.2129614 0.15518440570874242 0.16715159821684994
2.2130074 0.15516832005780862 0.1671345131413797
2.2130534 0.15515223612688653 0.16711742940138075
2.2130995 0.15513611895631166 0.1671003098625001
2.2131455 0.15512003846852315 0.16708322879591073
2.2131915 0.15510395970011773 0.16706614906435668
2.2132376 0.15508784770265194 0.16704903354219783
2.2132836 0.15507177237612155 0.16703195648318053
2.2133296 0.1550556987683459 0.16701488075876297
2.2133757 0.15503959194209768 0.16699776925201412
2.2134217 0.1550235217749383 0.16698069619926043
2.2134677 0.1550074533259052 0.16696362448067056
2.2135137 0.1549913865947887 0.16694655409609904
2.2135598 0.1549752866593082 0.16692944794022185
2.2136058 0.15495922336713047 0.16691238022615124
2.2136518 0.15494316179224069 0.16689531384566306
2.2136979 0.15492706702356557 0.16687821170213654
2.2137439 0.15491100888635612 0.16686114799127663
2.2137899 0.15489495246580598 0.16684408561356343
2.213836 0.15487886286204505 0.1668269874810763
2.213882 0.15486280987791667 0.16680992777211884
2.213928 0.15484675860981914 0.16679286939587218
2.2139741 0.15483067416908103 0.16677577527311327
2.2140201 0.1548146263361467 0.16675871956474989
2.2140661 0.1547985802186145 0.1667416651886616
2.2141122 0.154782500939008 0.16672457507431973
2.2141582 0.15476645825538043 0.1667075233652421
2.2142042 0.1547504172865265 0.16669047298800382
2.2142503 0.15473434316616053 0.16667338688076827
2.2142963 0.15471830562995248 0.16665633916966813
2.2143423 0.15470226980788954 0.16663929278997175
2.2143884 0.15468620084487267 0.16662221068853117
2.2144344 0.1546701684541971 0.16660516697410058
2.2144804 0.1546541377770382 0.16658812459063813
2.2145264 0.15463810881318632 0.16657108353799846
2.2145725 0.15462204672244867 0.1665540067746123
2.2146185 0.15460602118830644 0.16653696838607568
2.2146645 0.15458999736684262 0.16651993132792606
2.2147106 0.15457394042904152 0.1665028585672766
2.2147566 0.15455792003602872 0.1664858241723576
2.2148026 0.1545419013550658 0.16646879110739016
2.2148487 0.15452584956830986 0.16645172234816652
2.2148947 0.15450983431453935 0.16643469194555738
2.2149407 0.15449382077219004 0.16641766287246418
2.2149868 0.154477774134588 0.1664005981133556
2.2150328 0.15446176401817258 0.16638357170174858
2.2150788 0.15444575561254964 0.16636654661922165
