 R   <X|d2/dR2|X>   <A|d2/dR2|A> 
0.0 -0.00015415132029928386 -0.00015415132029928386
0.01 -0.00015674119505483013 -0.00015674119505483013
0.02 -0.00015945787190025783 -0.00015945787190025783
0.03 -0.00016229728526663296 -0.00016229728526663296
0.04 -0.00016525524371543884 -0.00016525524371543884
0.05 -0.00016832741112818495 -0.00016832741112818495
0.06 -0.00017150928940604565 -0.00017150928940604565
0.07 -0.00017479620267139937 -0.00017479620267139937
0.08 -0.0001781832829628076 -0.0001781832829628076
0.09 -0.00018166545741461418 -0.00018166545741461418
0.1 -0.00018523743691198152 -0.00018523743691198152
0.11 -0.00018889370621178982 -0.00018889370621178982
0.12 -0.0001926285155194278 -0.0001926285155194278
0.13 -0.00019643587351107867 -0.00019643587351107867
0.14 -0.00020030954179066569 -0.00020030954179066569
0.15 -0.00020424303077016276 -0.00020424303077016276
0.16 -0.00020822959696149024 -0.00020822959696149024
0.17 -0.00021226224166772008 -0.00021226224166772008
0.18 -0.00021633371106077878 -0.00021633371106077878
0.19 -0.00022043649763229354 -0.00022043649763229354
0.2 -0.00022456284300364588 -0.00022456284300364588
0.21000000000000002 -0.00022871361542330847 -0.00022871361542330847
0.22 -0.00023292558112572681 -0.00023292558112572681
0.22999999999999998 -0.0002372459294239498 -0.0002372459294239498
0.24 -0.0002417236097522652 -0.0002417236097522652
0.25 -0.00024640942589686325 -0.00024640942589686325
0.26 -0.000251356176244048 -0.000251356176244048
0.27 -0.00025661884018073484 -0.00025661884018073484
0.27999999999999997 -0.0002622548107886872 -0.0002622548107886872
0.29 -0.0002683241739810192 -0.0002683241739810192
0.3 -0.00027489003423695726 -0.00027489003423695726
0.3090909090909091 -0.0002813161500701488 -0.0002813161500701488
0.3181818181818182 -0.0002880798549101298 -0.0002880798549101298
0.32727272727272727 -0.0002950480711454715 -0.0002950480711454715
0.33636363636363636 -0.00030208116368368303 -0.00030208116368368303
0.34545454545454546 -0.00030903281520141884 -0.00030903281520141884
0.35454545454545455 -0.00031575024482192755 -0.00031575024482192755
0.36363636363636365 -0.00032207476990850825 -0.00032207476990850825
0.37272727272727274 -0.00032784271064822517 -0.00032784271064822517
0.38181818181818183 -0.00033288663708487483 -0.00033288663708487483
0.39090909090909093 -0.00033703695824413625 -0.00033703695824413625
0.4 -0.00034012385297696495 -0.00034012385297696495
0.41000000000000003 -0.0003422538606645334 -0.0003422538606645334
0.42000000000000004 -0.0003436559942528697 -0.0003436559942528697
0.43 -0.00034510199336140924 -0.00034510199336140924
0.44 -0.0003473709800684823 -0.0003473709800684823
0.45 -0.0003512542949783645 -0.0003512542949783645
0.46 -0.0003575690773147875 -0.0003575690773147875
0.47000000000000003 -0.0003671805923678676 -0.0003671805923678676
0.48 -0.00038103330980371417 -0.00038103330980371417
0.49 -0.0004001907365392804 -0.0004001907365392804
0.5 -0.0004258840080899948 -0.0004258840080899948
0.5193548387096774 -0.000497677506102881 -0.000497677506102881
0.5290322580645161 -0.0005446145410608509 -0.0005446145410608509
0.5387096774193548 -0.0005987810194266392 -0.0005987810194266392
0.5483870967741935 -0.0006599812483100693 -0.0006599812483100693
0.5580645161290323 -0.0007278995731523299 -0.0007278995731523299
0.567741935483871 -0.0008020727845223025 -0.0008020727845223025
0.5774193548387097 -0.0008818687670317335 -0.0008818687670317335
0.5870967741935484 -0.0009664713871245077 -0.0009664713871245077
0.5967741935483871 -0.001054871616311203 -0.001054871616311203
0.6064516129032258 -0.0011458648862246697 -0.0011458648862246697
0.6161290322580645 -0.00123805467166456 -0.00123805467166456
0.6258064516129033 -0.001329862297578078 -0.001329862297578078
0.635483870967742 -0.0014195429656894147 -0.0014195429656894147
0.6451612903225806 -0.0015052079962407342 -0.0015052079962407342
0.6548387096774193 -0.001584853280041988 -0.001584853280041988
0.6645161290322581 -0.001656393935744181 -0.001656393935744181
0.6741935483870968 -0.0017177051669498649 -0.0017177051669498649
0.6838709677419355 -0.001766669313454095 -0.001766669313454095
0.6935483870967742 -0.0018012290905678294 -0.0018012290905678294
0.7032258064516129 -0.0018194470101118567 -0.0018194470101118567
0.7129032258064516 -0.0018195709762815623 -0.0018195709762815623
0.7225806451612904 -0.0018001060491691994 -0.0018001060491691994
0.7322580645161291 -0.0017598923682891339 -0.0017598923682891339
0.7419354838709677 -0.0016981892279806015 -0.0016981892279806015
0.7516129032258065 -0.001614765296059755 -0.001614765296059755
0.7612903225806452 -0.0015099949665559151 -0.0015099949665559151
0.7709677419354839 -0.0013849608367931892 -0.0013849608367931892
0.7806451612903226 -0.0012415622984655592 -0.0012415622984655592
0.7903225806451614 -0.001082630231697867 -0.001082630231697867
0.8 -0.0009120477903839308 -0.0009120477903839308
0.81 -0.0007301377174653306 -0.0007301377174653306
0.8200000000000001 -0.0005542418024676879 -0.0005542418024676879
0.8300000000000001 -0.0003951720591559428 -0.0003951720591559428
0.8400000000000001 -0.00026068747848123175 -0.00026068747848123175
0.8500000000000001 -0.0001552012180057619 -0.0001552012180057619
0.86 -7.975216319225031e-5 -7.975216319225031e-5
0.87 -3.224093868513881e-5 -3.224093868513881e-5
0.88 -7.930453239506837e-6 -7.930453239506837e-6
0.89 -2.11067911801164e-7 -2.11067911801164e-7
0.9 -1.6304835507034311e-6 -1.6304835507034311e-6
0.91 -5.188450556448879e-6 -5.188450556448879e-6
0.92 -5.8964113562267364e-6 -5.8964113562267364e-6
0.93 -2.6021941195551994e-6 -2.6021941195551994e-6
0.9400000000000001 -7.988496279693922e-8 -7.988496279693922e-8
0.95 -1.1385015323305482e-5 -1.1385015323305482e-5
0.96 -6.0475211383547926e-5 -6.0475211383547926e-5
0.97 -0.00018509646346242156 -0.00018509646346242156
0.98 -0.00043993518524000733 -0.00043993518524000733
0.99 -0.0009000362456256702 -0.0009000362456256702
1.0 -0.0016644871701082633 -0.0016644871701082633
1.01 -0.002850372401445743 -0.002850372401445743
1.02 -0.004545512304171576 -0.004545512304171576
1.03 -0.0067974705624233266 -0.0067974705624233266
1.04 -0.009608316549309505 -0.009608316549309505
1.05 -0.012927744944095798 -0.012927744944095798
1.06 -0.016650172943564162 -0.016650172943564162
1.07 -0.020615814331148407 -0.020615814331148407
1.08 -0.024615729606648033 -0.024615729606648033
1.0899999999999999 -0.02840085131301255 -0.02840085131301255
1.1 -0.03169498362432667 -0.03169498362432667
1.1099999999999999 -0.03421177518010348 -0.03421177518010348
1.1199999999999999 -0.03567566406465348 -0.03567566406465348
1.13 -0.03584679373587676 -0.03584679373587676
1.14 -0.03454989860452627 -0.03454989860452627
1.15 -0.031707157851875736 -0.031707157851875736
1.16 -0.02737501594979088 -0.02737501594979088
1.17 -0.02178496821130963 -0.02178496821130963
1.18 -0.01538830955072951 -0.01538830955072951
1.19 -0.008904844468464877 -0.008904844468464877
1.2 -0.0033755560960162566 -0.0033755560960162566
1.2193548387096773 -0.0009442107881091408 -0.0009442107881091408
1.229032258064516 -0.006854883147393873 -0.006854883147393873
1.238709677419355 -0.0192594455347288 -0.0192594455347288
1.2483870967741935 -0.039121971692018115 -0.039121971692018115
1.2580645161290323 -0.06705478136763257 -0.06705478136763257
1.2677419354838708 -0.10327247536418062 -0.10327247536418062
1.2774193548387096 -0.14756173100650713 -0.14756173100650713
1.2870967741935484 -0.1992668618818888 -0.1992668618818888
1.296774193548387 -0.25729114608198234 -0.25729114608198234
1.3064516129032258 -0.3201139275941374 -0.3201139275941374
1.3161290322580645 -0.3858234959530128 -0.3858234959530128
1.3258064516129031 -0.4521657497774219 -0.4521657497774219
1.335483870967742 -0.5166086503878744 -0.5166086503878744
1.3451612903225807 -0.5764224723343193 -0.5764224723343193
1.3548387096774193 -0.6287758583687543 -0.6287758583687543
1.364516129032258 -0.670847687182356 -0.670847687182356
1.3741935483870968 -0.6999547631014711 -0.6999547631014711
1.3838709677419354 -0.7136953379123977 -0.7136953379123977
1.3935483870967742 -0.7101084760740112 -0.7101084760740112
1.403225806451613 -0.6878492757944308 -0.6878492757944308
1.4129032258064516 -0.6463799598094818 -0.6463799598094818
1.4225806451612903 -0.5861768512252893 -0.5861768512252893
1.432258064516129 -0.5089532514964656 -0.5089532514964656
1.4419354838709677 -0.41789823952898775 -0.41789823952898775
1.4516129032258065 -0.31793141305134026 -0.31793141305134026
1.461290322580645 -0.2159735958200105 -0.2159735958200105
1.4709677419354839 -0.12123353695300879 -0.12123353695300879
1.4806451612903226 -0.04551063175923265 -0.04551063175923265
1.4903225806451612 -0.0035136969002175058 -0.0035136969002175058
1.5 -0.013195836639620921 -0.013195836639620921
1.509993076923077 -0.09995966895590466 -0.09995966895590466
1.5199861538461539 -0.28877214634492643 -0.28877214634492643
1.5299792307692308 -0.6022540473181665 -0.6022540473181665
1.5399723076923078 -1.0603501531103576 -1.0603501531103576
1.5499653846153847 -1.6795330106663071 -1.6795330106663071
1.5599584615384616 -2.4721276949275506 -2.4721276949275506
1.5699515384615386 -3.4457575154375415 -3.4457575154375415
1.5799446153846155 -4.602910604326088 -4.602910604326088
1.5899376923076922 -5.940627313530115 -5.940627313530115
1.5999307692307692 -7.450308338449313 -7.450308338449313
1.609923846153846 -9.117643472871876 -9.117643472871876
1.619916923076923 -10.922660885646792 -10.922660885646792
1.62991 -12.839896792873562 -12.839896792873562
1.639903076923077 -14.838685379918633 -14.838685379918633
1.6498961538461538 -16.883568804858733 -16.883568804858733
1.6598892307692308 -18.93482708841126 -18.93482708841126
1.6698823076923077 -20.949127664348563 -20.949127664348563
1.6798753846153847 -22.880294327974646 -22.880294327974646
1.6898684615384614 -24.68019527748348 -24.68019527748348
1.6998615384615383 -26.299749892729878 -26.299749892729878
1.7098546153846153 -27.690053836712753 -27.690053836712753
1.7198476923076922 -28.803621995195403 -28.803621995195403
1.7298407692307691 -29.595748687327568 -29.595748687327568
1.739833846153846 -30.025984482446685 -30.025984482446685
1.749826923076923 -30.059728842471745 -30.059728842471745
1.75982 -29.669937671936186 -29.669937671936186
1.7698130769230769 -28.838944694482816 -28.838944694482816
1.7798061538461538 -27.560395380465703 -27.560395380465703
1.7897992307692308 -25.841291919047624 -25.841291919047624
1.7997923076923077 -23.704147452515247 -23.704147452515247
1.8097853846153846 -21.18924746168617 -21.18924746168617
1.8197784615384616 -18.357015798816313 -18.357015798816313
1.8297715384615383 -15.290482395950987 -15.290482395950987
1.8397646153846152 -12.097849117626154 -12.097849117626154
1.8497576923076922 -8.915149560222131 -8.915149560222131
1.859750769230769 -5.9089978065230575 -5.9089978065230575
1.869743846153846 -3.279420201035834 -3.279420201035834
1.879736923076923 -1.2627630950569797 -1.2627630950569797
1.88973 -0.13466819475535477 -0.13466819475535477
1.891166 -0.06422434135660529 -0.06422434135660529
1.892602 -0.020934482820751815 -0.020934482820751815
1.894038 -0.002213802501265315 -0.002213802501265315
1.895474 -0.001101690976174302 -0.001101690976174302
1.89691 -0.008054769333055703 -0.008054769333055703
1.90409 -0.007477702190936334 -0.007477702190936334
1.91127 -0.006919967202051307 -0.006919967202051307
1.91845 -0.006382570597397927 -0.006382570597397927
1.92204 -0.006018977599219033 -0.006018977599219033
1.92563 -0.005866354704811684 -0.005866354704811684
1.92922 -0.0056429210125552775 -0.0056429210125552775
1.93281 -0.0053720147556599275 -0.0053720147556599275
1.9364 -0.005126482192224434 -0.005126482192224434
1.93999 -0.0049001063128068555 -0.0049001063128068555
1.94358 -0.004674279606336935 -0.004674279606336935
1.94717 -0.0044510563379998 -0.0044510563379998
1.95076 -0.004235304100986471 -0.004235304100986471
1.95435 -0.0040251755282845 -0.0040251755282845
1.957945 -0.003818223976506503 -0.003818223976506503
1.96154 -0.0036170096427734872 -0.0036170096427734872
1.96513 -0.0034240231745032964 -0.0034240231745032964
1.96872 -0.0032379190540568915 -0.0032379190540568915
1.97231 -0.003057305235229865 -0.003057305235229865
1.9759 -0.0028823109153575245 -0.0028823109153575245
1.97949 -0.002713253645878994 -0.002713253645878994
1.98308 -0.0025501003684680755 -0.0025501003684680755
1.98667 -0.002392722844945224 -0.002392722844945224
1.99026 -0.0022411206313741943 -0.0022411206313741943
1.9938500000000001 -0.0020952665243226423 -0.0020952665243226423
1.99744 -0.0019551262684733813 -0.0019551262684733813
2.00103 -0.0018206334580416663 -0.0018206334580416663
2.00462 -0.0016917956549375919 -0.0016917956549375919
2.00821 -0.0015685532608940898 -0.0015685532608940898
2.0118 -0.001450732620852106 -0.001450732620852106
2.01539 -0.0013382365287856529 -0.0013382365287856529
2.01898 -0.00123147249424552 -0.00123147249424552
2.02257 -0.0011304309751512425 -0.0011304309751512425
2.02616 -0.0010334821396371318 -0.0010334821396371318
2.0297549999999998 -0.000939504746741844 -0.000939504746741844
2.03335 -0.000850820504541279 -0.000850820504541279
2.03694 -0.0007693127989766512 -0.0007693127989766512
2.04053 -0.000693637185532287 -0.000693637185532287
2.04412 -0.0006224270312136697 -0.0006224270312136697
2.04771 -0.0005557124334321693 -0.0005557124334321693
2.0513 -0.0004936870935057704 -0.0004936870935057704
2.05489 -0.00043620828383757686 -0.00043620828383757686
2.05848 -0.0003830844448453176 -0.0003830844448453176
2.06207 -0.0003341974272880501 -0.0003341974272880501
2.06566 -0.0002894383519972323 -0.0002894383519972323
2.06925 -0.00024866373285860495 -0.00024866373285860495
2.0728400000000002 -0.0002117332242906923 -0.0002117332242906923
2.07643 -0.00017848087345513202 -0.00017848087345513202
2.08002 -0.0001487625098251525 -0.0001487625098251525
2.08361 -0.0001224220183061024 -0.0001224220183061024
2.0872 -9.930284534515486e-5 -9.930284534515486e-5
2.09079 -7.914082576809455e-5 -7.914082576809455e-5
2.09438 -6.17703120522105e-5 -6.17703120522105e-5
2.09797 -4.71824908495918e-5 -4.71824908495918e-5
2.10156 -3.5183804602308755e-5 -3.5183804602308755e-5
2.10515 -2.4983408973859377e-5 -2.4983408973859377e-5
2.108745 -1.628699986611821e-5 -1.628699986611821e-5
2.11234 -9.709445125435487e-6 -9.709445125435487e-6
2.11593 -5.363939398651736e-6 -5.363939398651736e-6
2.11952 -2.5586727799981726e-6 -2.5586727799981726e-6
2.12311 -8.535489714417164e-7 -8.535489714417164e-7
2.1267 -8.474899116631388e-8 -8.474899116631388e-8
2.13029 -7.859909255315127e-8 -7.859909255315127e-8
2.13388 -6.297939266876964e-7 -6.297939266876964e-7
2.13747 -1.5531805984050094e-6 -1.5531805984050094e-6
2.14106 -2.6937020259423036e-6 -2.6937020259423036e-6
2.14465 -3.888432244686165e-6 -3.888432244686165e-6
2.14824 -5.031260560762382e-6 -5.031260560762382e-6
2.15183 -6.002072966624085e-6 -6.002072966624085e-6
2.15542 -6.746526198316571e-6 -6.746526198316571e-6
2.15901 -7.1898896596998324e-6 -7.1898896596998324e-6
2.1626 -7.356703314963975e-6 -7.356703314963975e-6
2.16619 -7.232053577470338e-6 -7.232053577470338e-6
2.16978 -6.799118777759732e-6 -6.799118777759732e-6
2.17337 -6.074395015439142e-6 -6.074395015439142e-6
