 R   <X|H|X>   <A|H|A>   <B|H|B>   <C|H|C>   <D|H|D>   <E|H|E>   <F|H|F>   <G|H|G>   <H|H|H>   <I|H|I>   <J|H|J> 
2.52165 0.042306860323402876 0.10504301547056676 0.17241585193532014 0.1782559853251738 0.15679672533165714 0.19012972821435276 0.24190844522317245 0.2952914756226435 0.24330370932363346 0.30733922470541153 0.3027265774130644
2.52524 0.041469715012614365 0.10423503442826797 0.1716909292063695 0.17746785654214697 0.15599839663179307 0.18936500152554597 0.24122078023661092 0.2945406942888937 0.2425539196441432 0.30659486534523833 0.30195135739077206
2.52883 0.040637476707689385 0.10343221436335373 0.17096987716451667 0.17668479823621003 0.1552049968407881 0.1886051064980316 0.2405365851581118 0.2937935619527249 0.24180843356493814 0.30585478809793515 0.30118008913810185
2.53242 0.039810131718706246 0.10263453646545875 0.17025268603456017 0.17590678820957925 0.15441651748290328 0.18785001991426412 0.23985579473038235 0.2930500698434348 0.24106728898308008 0.3051189855037749 0.30041275591475225
2.53601 0.03898765107084164 0.10184196016648837 0.1695393285391768 0.17513378723236203 0.15363292543594523 0.18709971084235255 0.23917831065828815 0.29231018575275314 0.24033051334955155 0.30438741757396426 0.2996493281780879
2.54319 0.037357177529393285 0.10027197866538848 0.16812402624126302 0.17360267920489747 0.15208029740138493 0.18561331938383466 0.23783284422329598 0.29084114585485754 0.23887025720932173 0.3029368623270575 0.29813409195348306
2.55037 0.03574589158591558 0.09872210367910222 0.16672386973291572 0.17209128690846195 0.15054700605538054 0.18414576361624546 0.236499273841693 0.28938636338348134 0.23742832528795862 0.3015030128365902 0.2966342527384083
2.55756 0.03415136386669885 0.09718994490844023 0.16533676120885385 0.17059726388137264 0.14903074319307408 0.18269479758326898 0.23517440705837822 0.28794364129129824 0.23600366918978394 0.30008364656731984 0.29514755161391565
2.56474 0.032577903979925216 0.09567958670428466 0.1639664775451486 0.16912456733589107 0.14753559857314533 0.1812643075559571 0.23386018463275868 0.28651691302354454 0.23460170222276383 0.2986825910001138 0.2936779952688238
2.57192 0.0310230687867953 0.0941886429546427 0.16261092972513339 0.16767084503016633 0.14605926889273366 0.1798520523257579 0.23255235905009053 0.2851039925441602 0.23322244834971761 0.2972976408175545 0.2922233246772335
2.57551 0.030252572341491986 0.09345037207239269 0.16193863517693838 0.1669510084727026 0.14532809594841567 0.1791526894872299 0.23189996192138698 0.2844026596443074 0.23254208947896807 0.2966111404563649 0.29150151054239404
2.5791 0.02948666712884457 0.09271687342225851 0.16126997922276645 0.1662358272649961 0.1446015641023956 0.1784578127160207 0.23124809323011591 0.2837047310777264 0.23186834751347 0.29592859717744724 0.29078335998868443
2.58269 0.028725336571710076 0.09198812747637833 0.16060495087793275 0.16552528342628833 0.14387965959312868 0.17776740642498567 0.23059641739548373 0.28301019653579285 0.23120152938954416 0.29524999069067537 0.290068862518096
2.58628 0.027968551861189763 0.09126409917928216 0.15994353340178136 0.16481933409953223 0.14316235488650575 0.17708143762941939 0.2299446947480927 0.28231902814370374 0.23054181580223265 0.29457528827709506 0.28935799136376567
2.58987 0.027216284665650667 0.09054475335538055 0.1592857091281727 0.16411793565125965 0.14244962138936404 0.17639987345166375 0.22929275858449513 0.28163119918069357 0.2298893142201037 0.2939044583813758 0.28865071875680504
2.59346 0.02646852076645556 0.08983006984283466 0.15863146531135652 0.1634210661867078 0.14174144124818674 0.1757226988017653 0.22864063816675412 0.2809467054666314 0.2292439652665257 0.29323748650142084 0.28794702915644776
2.59705 0.025725246422153684 0.08912002989762989 0.15798079025060374 0.1627287060209292 0.14103779835653668 0.17504990036516016 0.2279884469978378 0.28026554360206885 0.22860562807256943 0.2925743590662283 0.2872469092893035
2.60064 0.02498643569545702 0.0884146054425512 0.15733367150815308 0.1620408225829815 0.1403386728634558 0.1743814541521329 0.22733643972158069 0.27958769118483473 0.22797400241691976 0.29191504918622424 0.28655034273126895
2.60423 0.024252060419976955 0.08771376539410618 0.15669009535440712 0.16135738021640242 0.13964404260692953 0.17371733262430544 0.2266849154848952 0.278913122214052 0.2273487376364301 0.29125952620110807 0.2858573099856769
2.60782 0.023522095712795867 0.08701747597519796 0.15605004362554378 0.1606783438102375 0.13895387992032487 0.17305750472145717 0.22603421032824206 0.2782418157064358 0.22672944052265046 0.29060775768573655 0.28516778240817625
2.6114100000000002 0.022796519896475787 0.08632570663292229 0.15541349926201845 0.16000368118452343 0.1382681585726599 0.17240194230744227 0.2253846648412295 0.27757375423870767 0.2261157198009069 0.28995971471684095 0.2844817340922857
2.615 0.022075320845755645 0.08563844243461462 0.1547804540753977 0.15933337135689243 0.13758686360480585 0.1717506324942308 0.22473660084967972 0.2769089300274285 0.22550723449883747 0.28931538417282293 0.2837991592744146
2.61859 0.021358484753067036 0.08495566710845871 0.15415089970878643 0.1586673918323348 0.1369099801129594 0.17110356241064079 0.22409031560820086 0.2762473337738942 0.2249036653860449 0.2886747520236238 0.283120051524801
2.62218 0.02064598147174901 0.08427734332563452 0.15352481822087005 0.15800570280466977 0.1362374820950748 0.17046070393981266 0.22344602668376448 0.2755889408297274 0.22430472979479857 0.288037784727063 0.28244438151338774
2.62577 0.019937780687345946 0.08360343357824748 0.1529021915862292 0.1573482640759041 0.13556934333265147 0.16982202753100795 0.22280392584841602 0.2749337264072472 0.22371017029049628 0.2874044479544318 0.281772118792144
2.62936 0.019233867846925927 0.08293392082024653 0.15228301108274253 0.1566950512882915 0.13490554790168208 0.1691875132138894 0.22216418150417205 0.2742816810088163 0.22311979382478495 0.2867747238469693 0.2811032514608162
2.632955 0.01853325911939427 0.08226786654350568 0.15166641317645324 0.15604514199051586 0.13424516506285578 0.16855626775462731 0.2215260577893465 0.27363189514513475 0.22253261553441417 0.2861477263909029 0.2804368455897213
2.63655 0.017836918264937215 0.08160617783649136 0.15105324637260759 0.1553994230027244 0.13358909924210957 0.1679291571444514 0.22089054673784778 0.27298526238002385 0.22194931287411432 0.28552430758049474 0.27977381685101343
2.64014 0.017145781827447804 0.08094973395655407 0.15044433840677604 0.15475875399944777 0.1329382283598986 0.16730702210136675 0.2202586081453427 0.2723426559082741 0.22137055406056977 0.28490529701995976 0.27911505954329985
2.64373 0.016458848630661393 0.08029757869808296 0.14983881733951554 0.15412219338369854 0.13229160923924455 0.16668895804284467 0.21962941788996396 0.2717031525339235 0.22079541552427243 0.2842897963040633 0.2784596268240483
2.64732 0.01577609216078577 0.07964968334747685 0.1492366688791445 0.15348970375829465 0.13164921788915737 0.16607493870152043 0.21900303137019494 0.2710667332270193 0.2202238004082365 0.28367777985969417 0.2778074985628101
2.65091 0.015097505429398183 0.07900603686455931 0.14863788744335085 0.152861271485211 0.13101104737095828 0.16546495743149794 0.21837949877479176 0.2704333919627225 0.219655637803911 0.28306923416274093 0.2771586650350979
2.6545 0.014423081804418456 0.07836662816294719 0.14804246688464737 0.1522368831432432 0.13037709015625126 0.16485900714520374 0.21775886312468654 0.2698031225974273 0.21909086322161325 0.28246414397418024 0.27651311712339455
2.65809 0.013752796637435208 0.07773142837644746 0.1474503901280763 0.15161650252271303 0.1297473193851127 0.1642570594568402 0.21714114400888312 0.2691759059787953 0.21852941185742714 0.28186247521218466 0.2758708377736304
2.66168 0.013086624504151257 0.0771004086360568 0.1468616403093188 0.15100009336138298 0.12912170834282502 0.16365908610052984 0.21652635750149654 0.2685517231753236 0.2179712247625547 0.28126419398058056 0.2752318105258022
2.66527 0.012424554845052196 0.07647355779090698 0.14627621230252394 0.15038764191082177 0.12850025017127742 0.16306508052739088 0.21591452899662494 0.2679305695247098 0.21741626658910398 0.28066928591440676 0.2745960292078243
2.66886 0.011766578505857953 0.07585086590543082 0.1456941018780457 0.14977913558570222 0.1278829391842974 0.16247503857025758 0.21530568133573913 0.2673124416246062 0.21686450589768203 0.2800777388073877 0.2739634883332754
2.67245 0.011112677105655123 0.07523231020810688 0.14511529666646233 0.14917454396634286 0.1272697545505666 0.1618889438966503 0.21469981784405112 0.26669732727663154 0.21631590319756192 0.2794895295790822 0.27333417488267436
2.67604 0.01046282976895936 0.07461786529447036 0.14453978132709067 0.1485738342029813 0.12666067281055196 0.16130677638382376 0.21409693774458521 0.2660852108022136 0.21577041831068453 0.2789046321818159 0.2727080734979582
2.67963 0.00981701486588194 0.07400750806236599 0.1439675367700878 0.14797698156017317 0.12605567513565608 0.16072851290847995 0.2134970433647972 0.2654760718114461 0.21522801625135685 0.2783230195698355 0.2720851669968432
2.68322 0.00917521374728322 0.07340121825300026 0.1433985463419084 0.14738396478005428 0.12545474562014827 0.16015413324376518 0.21290013841600544 0.26486989322573745 0.21468866648152637 0.27774466700341477 0.27146544028452535
2.68681 0.008537420459888806 0.07279898469026384 0.14283280690475725 0.14679476840424563 0.1248578754261631 0.1595836317716509 0.2123062290421852 0.26426667637184265 0.2141523509648508 0.27716955998012943 0.2708488884558747
2.6904 0.007903627647402685 0.07220079511603511 0.14227031454464986 0.14620937551380456 0.1242650542582754 0.15901700239374217 0.2117153175069366 0.26366642127075174 0.21361905160504616 0.2765976838385082 0.2702355058734196
2.69399 0.007273809587668215 0.07160662381934985 0.14171104867187873 0.14562775751447435 0.12367625888453444 0.15845422242458587 0.2111273880771871 0.26306910465977756 0.21308873740682116 0.2760290130053548 0.2696252737375974
2.69758 0.00664793978652284 0.0710164445358001 0.1411549874552881 0.14504988617473033 0.12309146570962178 0.15789526878105428 0.210542425887105 0.26247470273422174 0.2125613777080875 0.2754635207835983 0.2690181732414509
2.70117 0.006026007113738678 0.07043024230325669 0.140602120845354 0.14447574645431324 0.12251066268391916 0.15734013345774775 0.20996043764043099 0.2618832133436578 0.2120369560369656 0.2749011869546245 0.26841419879569817
2.704765 0.005407144268478328 0.06984719589322513 0.14005167729741747 0.14390453255095634 0.12193303866027182 0.15678804390743187 0.20938062596829396 0.2612938182706647 0.21151473409185487 0.2743412166703707 0.26781251075120116
2.70836 0.0047922026969361145 0.06926810759959519 0.139504416409692 0.14333702387810315 0.1213593891668481 0.15623975605375595 0.20880378980402253 0.26070732805467056 0.21099542569582486 0.2737843786884664 0.26721393667626536
2.709796 0.004547659818443617 0.06903789664874843 0.13928670287088268 0.14311136618895076 0.12113135539810814 0.15602180346474082 0.208574203779816 0.26047386592611244 0.21078880111775064 0.2735628249369956 0.26697570633175693
2.711232 0.004303738333449036 0.06880831268576244 0.13906949335982471 0.1428862943776447 0.12090395150704117 0.15580445294060383 0.20834508892173983 0.26024086330028495 0.21058263669560678 0.2733417662214234 0.2667379691403833
2.712668 0.004060437094105411 0.06857935401258089 0.1388527862893789 0.14266180712775905 0.12067717601895492 0.1555877036420121 0.20811644465330173 0.26000831923497975 0.21037693086404144 0.2731212003963474 0.26650072435950634
2.714104 0.0038177549525657815 0.06835101893114738 0.13863658007240415 0.14243790312286797 0.12045102745915787 0.15537155472963277 0.2078882703980095 0.25977623278798795 0.21017168205770323 0.27290112531636473 0.26626397124648826
2.71554 0.003575690760983189 0.0681233057434056 0.13842087312175846 0.14221458104654566 0.12022550435295976 0.15515600536413293 0.20766056557937082 0.25954460301710053 0.20996688871124025 0.2726815388360726 0.2660277090586906
2.72272 0.002374607847567676 0.066994033870285 0.1373498006378084 0.14110666865430496 0.1191072406145953 0.15408722567549893 0.20652907238679663 0.2583932888117608 0.20894972440748977 0.2715909003971936 0.2648537417267681
2.7251133333333333 0.001977657388537659 0.06662104358622521 0.13699553561168876 0.14074057626998449 0.11873794227986367 0.15373427679193588 0.20615450929483958 0.25801204604321454 0.2086131824780378 0.2712300504007575 0.26446513192845716
2.7275066666666667 0.00158240301719321 0.06624975989098546 0.1366426412912289 0.14037607906167562 0.11837036413260124 0.15338297575573653 0.20578124104386203 0.2576320611599326 0.20827788766601577 0.27087053829150964 0.26407787217968265
2.7299 0.0011888374546095194 0.06588017348762969 0.13629110879471257 0.14001316760417648 0.11800449918485999 0.15303331679193347 0.20540926175228882 0.25725332751993246 0.2079438311701663 0.2705123538107406 0.26369195740745327
2.73349 0.0006016429291297747 0.0653289607925012 0.13576634838141718 0.13947175858944078 0.11745890069656907 0.1525118964528205 0.20485369971215459 0.25668756230926204 0.20744505371163444 0.26997754838980315 0.26311559742183377
2.73708 1.8226609879496045e-5 0.06478154363108328 0.1352446281312143 0.13893389750608298 0.11691712941167764 0.15199414940404204 0.20430102251670604 0.2561245974155103 0.2069490410456377 0.2694456990908093 0.26254224377617774
2.74067 -0.0005614204540229405 0.06423791439908058 0.13472593976984518 0.13839957986172435 0.11637917234491364 0.15148006486877125 0.20375122573674415 0.2555644292115779 0.20645578757734975 0.2689167940638444 0.2619718869143245
2.74426 -0.001137322030264606 0.06369804495825729 0.13421025781033835 0.13786877847152215 0.11584501168376965 0.15096962250379156 0.20320429558513314 0.25500703997122126 0.20596527179830543 0.2683908060176938 0.2614045128995443
2.74785 -0.0017095020894833401 0.06316190641072622 0.13369755560412896 0.13734146646068937 0.11531462874683023 0.15046280260622422 0.20266021715830657 0.25445241097870264 0.2054774713264023 0.2678677074119137 0.26084010791636913
2.75144 -0.0022779706024700164 0.0626294873463113 0.13318781906183036 0.13681764087985654 0.11478800620191285 0.1499595975983759 0.2021189804406642 0.25390053408808255 0.2049923760763531 0.2673474852687317 0.2602786631215379
2.75503 -0.0028427363402878515 0.06210077836558396 0.13268103488823613 0.13629730012751026 0.11426512807707606 0.14946000028521791 0.20158057668716048 0.25335140324350747 0.20450997753130923 0.2668301281042146 0.25972016991953645
2.75862 -0.0034038172876812716 0.06157576061053036 0.1321771803935384 0.13578042404353505 0.11374598249549867 0.1489639928635219 0.20104499734597076 0.2528050106111404 0.2040302610255417 0.26631561596029835 0.25916461583762046
2.76221 -0.003961233988720096 0.06105441235226326 0.13167623144527055 0.1352669898998569 0.11323055613913577 0.14847155591533762 0.2005122318243142 0.25226134501444214 0.2035532095921958 0.26580392613588044 0.2586119866791822
2.7658 -0.004515008003717126 0.06053670984276827 0.13117816755080045 0.13475698328907326 0.1127188258079379 0.14798267419032488 0.1999822611567911 0.2517203841029088 0.20307880309202941 0.26529503356301204 0.258062265338294
2.76939 -0.005065157734940665 0.06002263205612201 0.13068296916523364 0.134250393296391 0.11221076853730898 0.14749733456197112 0.1994550676765159 0.25118210816021747 0.20260702411524556 0.26478891588625564 0.2575154366834641
2.77298 -0.005611687897816995 0.059512170912179536 0.13019061688888542 0.13374721465655298 0.11170637223327114 0.1470155282353627 0.1989306473350535 0.25064651969994506 0.20213786926786462 0.26428556413592535 0.25697149653648543
2.7765750000000002 -0.006155358623998448 0.059004613564620875 0.12970041062444598 0.13324674736266762 0.11120493077142213 0.14653658098933692 0.19840827135318934 0.25011288015228594 0.2016706861615867 0.26378427237867086 0.2564296886268843
2.78017 -0.006695433692311137 0.05850064551744649 0.1292130140936732 0.13274967833879722 0.11070713036341077 0.14606114435585693 0.19788865362608832 0.2495819140713803 0.20120610711539905 0.26328571281945357 0.25589075470153405
2.78376 -0.0072311972166252516 0.058000932066359305 0.12872907498408312 0.13225667587923923 0.1102136366445455 0.14558985108889172 0.1973724926626684 0.2490543306029414 0.2007447500021882 0.262790543398564 0.25535542002481876
2.78735 -0.007763411021760825 0.05750475912895912 0.12824789116650875 0.1317670413186511 0.10972374186180194 0.14512203068301235 0.19685905944716448 0.24852938891461468 0.20028596248728872 0.2622980629415921 0.2548229259489251
2.79094 -0.008292081514040815 0.05701211827806597 0.12776944150949418 0.13128077081163286 0.10923743349580012 0.1446576774805235 0.19634834980401286 0.24800708965362156 0.1998297411341836 0.26180826581483846 0.2542932664686307
2.79453 -0.008817227375144183 0.0565229927222889 0.1272937075735536 0.13079785415406417 0.1087546942927262 0.14419677628204144 0.1958403466090166 0.24748741546626063 0.19937606789961865 0.2613211238379619 0.253766428954984
2.79812 -0.009338869786620343 0.05603736237892949 0.12682066834038477 0.13031827928673093 0.1082755051032264 0.14373930931101167 0.19533503108346095 0.2469703462156547 0.1989249225467361 0.2608366071485241 0.2532423986227425
2.80171 -0.009857027700703583 0.05555520234844923 0.126350289826258 0.12984203307025274 0.10779984392129512 0.14328525799404265 0.19483239072023856 0.24645586900119923 0.19847629048836327 0.2603547017234018 0.25272115878482093
2.8053 -0.01037171732343037 0.055076489792242576 0.12588253969607474 0.12936910486292422 0.1073276909201734 0.1428346055908024 0.19433241536648202 0.24594397381366206 0.1980301603702181 0.2598753961039198 0.2522026946701986
2.80889 -0.010882946114409393 0.05460121489842545 0.12541740510938681 0.1288994950726978 0.10685903782053564 0.14238734347446763 0.1938350980250996 0.24543465543122825 0.1975865280018237 0.25939867343654793 0.25168700117133863
2.81248 -0.011390723313811765 0.054129367997841904 0.12495487293915948 0.12843320349098222 0.10639387578933576 0.1419434630524021 0.19334043045934782 0.2449279073011499 0.19714538703708215 0.25892451444020037 0.2511740730408036
2.81607 -0.011895074001313557 0.053660926998704915 0.12449490946906752 0.12797021642420017 0.10593218226292092 0.14150294777607442 0.19284839633081988 0.24442371322629275 0.19670671524942407 0.2584528956532082 0.25066389495321034
2.81966 -0.01239602315233747 0.05319586927921679 0.12403748010280931 0.127510519768691 0.10547393433937494 0.14106578008328802 0.19235897893437856 0.2439220572236058 0.19627049062892707 0.25798379522791887 0.2501564508170117
2.82325 -0.012893579501698189 0.05273418250789433 0.12358256729293293 0.12705411125205016 0.1050191214808778 0.14063194630544448 0.19187216819162867 0.2434229342527135 0.1958367077754709 0.2575172020905375 0.24965173166527577
2.82684 -0.01338775050593602 0.052275854991282615 0.1231301547379162 0.1266009907725068 0.10456773371673987 0.14020143420374434 0.19138795541278225 0.24292633923213508 0.1954053626413727 0.25705310593111125 0.24914972904308363
2.83043 -0.01387855475518528 0.051820867293411066 0.12268021406454264 0.1261511550784437 0.10411975097489994 0.1397742333665326 0.19090633083557454 0.242432256420662 0.19497643985093047 0.25659148886103156 0.2486504295389032
2.8340199999999998 -0.014366013026391405 0.05136919836099591 0.1222327144192537 0.12570459802988973 0.10367515163586224 0.1393503314814919 0.19042728249104804 0.24194066884893797 0.19454992256811984 0.2561323298394893 0.24815381888125393
2.83761 -0.014850143699101512 0.05092082842111882 0.12178762711013344 0.12526130507274275 0.1032339180044727 0.13892970679109268 0.1899507906449963 0.24145156576666224 0.1941257993370091 0.2556756029393375 0.24765988444544074
2.8412 -0.015330962827959567 0.050475740013971836 0.12134492615545145 0.12482126383158464 0.1027960345587501 0.13851233924564926 0.1894768379653714 0.24096493824318777 0.193704060066984 0.2552212853499281 0.24716861493343537
2.84479 -0.01580847955284469 0.05003392366856574 0.12090459426949994 0.1243844791126801 0.1023614905504731 0.13809822512444342 0.18900542454642505 0.24048077885892716 0.1932846946175764 0.2547693718095353 0.24668000283919575
2.84838 -0.016282703795683376 0.049595368237004084 0.12046661296923619 0.12395095577603547 0.10193027397581528 0.13768736017265798 0.18853654930589114 0.2399990788229266 0.19286769217720734 0.2543198561128412 0.24619404001520356
2.85197 -0.016753655568705537 0.04916004781065993 0.120030950224145 0.12352068162200862 0.10150236299312493 0.1372797215745613 0.18807018891964875 0.2395198227831618 0.19245303916795095 0.2538727107748392 0.24571071205514114
2.8555650000000004 -0.0172220048173771 0.04872733730618412 0.1195969713519278 0.12309305061259497 0.10107714678014822 0.1368747245298841 0.18760567523478874 0.2390423332785555 0.19204014938615357 0.2534272894499215 0.24522933631623853
2.85916 -0.017687107269654005 0.04829783628391421 0.11916526301451512 0.12266866256893874 0.1006552123227741 0.13647293019049203 0.18714365604984604 0.23856727271842798 0.1916295910584776 0.25298420566433294 0.2447505770214671
2.86275 -0.01814833535536166 0.04787212752979286 0.1187364016550504 0.12224810064272908 0.10023712890867771 0.13607488348303728 0.1866847670559439 0.23809529083079772 0.19122192012716083 0.25254406200777507 0.24427508520247365
2.86634 -0.018606352261837714 0.04744959132001588 0.11830976459960188 0.12183076560822778 0.09982228847524166 0.13568000751713294 0.18622834890082074 0.2376257147419732 0.1908165536662214 0.25210622257573634 0.24380218512902146
2.86993 -0.019061173757429887 0.04703020558939906 0.11788532872431144 0.1214166493776818 0.09941067123651788 0.1352882849790008 0.18577438413895445 0.23715853159570746 0.19041348022714136 0.2516706672395871 0.2433318666832964
2.87352 -0.019512820881410278 0.0466139527679833 0.11746306257181481 0.12100574477950263 0.09900226228064647 0.13489970126797765 0.18532285895676462 0.23669372396913538 0.19001268374427335 0.251237376864513 0.24286411031144398
2.87711 -0.019961312732721795 0.04620081756647837 0.11704293637903017 0.12059804564282108 0.09859704768606475 0.13451424324382258 0.1848737614685507 0.23623127657696877 0.18961414921330916 0.25080633395008817 0.24239889829602668
2.8807 -0.02040665541910171 0.0457907893265011 0.11662493543899961 0.12019354887986543 0.0981950126345663 0.13413190089628077 0.18442708387029833 0.2357711876777741 0.1892178703364717 0.250377526690617 0.24193622977465287
2.88429 -0.020848856331754005 0.04538385582403111 0.11620904518347222 0.11979225058848399 0.09779614097226967 0.13375266268340633 0.18398281780330275 0.23531345505809978 0.18882384082493817 0.2499509419860436 0.24147610342142423
2.88788 -0.021287940938253768 0.044979993964505124 0.11579523659170246 0.1193941405400153 0.09740041210253371 0.13337650782436056 0.18354094862447012 0.23485806158751654 0.18843204562171503 0.2495265560509834 0.2410184993940703
2.89147 -0.021723934316115006 0.04457918071627718 0.11538348067337195 0.11899920812245714 0.09700780715671688 0.13300341638742935 0.18310146168302885 0.23440498905555 0.1880424698200836 0.24910434573995272 0.2405633973587732
2.89506 -0.02215684193707391 0.044181404151655196 0.11497376298793521 0.11860744750701017 0.09661831861091892 0.1326333810594418 0.18266434857140362 0.23395423029633686 0.18765510774136201 0.2486843012979215 0.24011079363923304
2.90224 -0.023013434167046497 0.04339491218364741 0.1141603775622322 0.11783342171193303 0.095848644008848 0.13190244134291504 0.18179720816385828 0.23305962901249283 0.18688698837362835 0.247850665941036 0.23921305782839095
2.90942 -0.023857869754124832 0.042620386908204765 0.11335489886659911 0.11707200213772473 0.09509122740854428 0.13118355829370565 0.1809394251743533 0.23217417511713903 0.1861275666864731 0.24702550825091651 0.23832517929548472
2.9166 -0.024690270177847758 0.04185769783825162 0.11255717587730261 0.1163230884621694 0.0943459485743956 0.1304766121898473 0.18009088787632666 0.23129775650583376 0.18537677230208321 0.24620868695396228 0.2374470659032733
2.92378 -0.02551072218664585 0.041106716268822924 0.11176707085046206 0.11558664158210549 0.09361269836184492 0.12978150276817305 0.17925153994804474 0.23043031761518418 0.18463451618511897 0.24540009486156464 0.2365786521502323
2.93097 -0.026320506681166377 0.040366299551965794 0.11098335692409277 0.11486153109799115 0.09289032997764983 0.12909716703446047 0.1784201079637602 0.2295705647131929 0.1838996915226528 0.2445984701623696 0.23571864441573892
2.93815 -0.02711744870422036 0.039638387764560454 0.11020810577706013 0.11414972409538653 0.09218076282452223 0.12842539752264168 0.17759884771074722 0.22872082317132703 0.1831742627114882 0.24380594488531845 0.23486935879048224
2.94533 -0.027902814034942387 0.038921812747472494 0.10944009126360721 0.11345009333310152 0.09148284391508558 0.12776513473693815 0.17678647491716395 0.22787980905593505 0.18245711163136083 0.2430212573393672 0.2340295104804743
2.94892 -0.0282912030290117 0.038567734468272837 0.1090587573952876 0.1131048012490178 0.09113820557083785 0.1274392677022994 0.1763835938762687 0.22746253985895498 0.18210161041855855 0.2426318050851964 0.23361308583055548
2.95251 -0.02867674329386642 0.03821644481629541 0.10867919284474886 0.11276250938723903 0.09079643390552435 0.12711622978057235 0.17598290851805795 0.22704742088810692 0.18174814850952423 0.24224426683703562 0.23319898804133218
2.9561 -0.029059443375181338 0.03786793107908441 0.1083013894834222 0.11242320805423124 0.09045751984535085 0.1267960143824482 0.17558441114644535 0.22663444747830405 0.181396718380858 0.24185863400426488 0.23278721495067828
2.95969 -0.02943932488378186 0.03752217366350108 0.10792533168872852 0.112086881456988 0.09012144201527056 0.1264786007746424 0.17518808091100765 0.22622360187742832 0.18104730312267778 0.24147488506064044 0.23237774463049987
2.96328 -0.029816408731289917 0.037179153440423 0.10755100370969843 0.11175351322498572 0.08978817875808115 0.12616396821039438 0.17479389801539819 0.22581486664198905 0.18069988672230444 0.24109299782866325 0.23197055552064086
2.96687 -0.030190700000000018 0.036838860000000015 0.10717839675931379 0.11142309076458172 0.08945771956072512 0.12585211000000002 0.17440186000000005 0.22540823911085 0.18035446598635102 0.2407129606254945 0.23156564740905514
2.97046 -0.030562204612253407 0.03650128290645489 0.10680750267376964 0.11109560108753222 0.08913005453445315 0.12554301934337397 0.17401196518906897 0.22500371700913127 0.18001103780125025 0.24033476245888807 0.23116302094237437
2.97405 -0.030930947668005096 0.0361664029075852 0.10643830882360525 0.11077102585314746 0.0888051651518512 0.12523667495241847 0.17362419771865648 0.2246012853307352 0.17966958643108438 0.23995838480782286 0.23076265902999854
2.97764 -0.03129695403542732 0.035834200463029424 0.10607080275761616 0.11044934645943454 0.08848303199731469 0.12493305481703253 0.17323854008785133 0.22420092802385375 0.17933009510600662 0.23958380939249088 0.2303645431743501
2.98123 -0.03166022846113979 0.03550466370262169 0.10570497720815962 0.11013054861523618 0.08816364074475848 0.12463214853681236 0.1728549824424839 0.22380263808991965 0.17899255541731132 0.23921102663282132 0.22996866715989553
2.98482 -0.03202077461554952 0.035177781854501926 0.10534082601458657 0.10981461813691828 0.08784697866791664 0.1243339473758208 0.17247351687651521 0.22340640926624888 0.17865696058375552 0.2388400262902419 0.22957502555819576
2.98841 -0.03237861202774631 0.034853540858207833 0.10497834225566179 0.10950153695032873 0.08753303434741712 0.12403843762869995 0.17209413562351572 0.22301222966360354 0.17832330182966605 0.23847078696960128 0.2291836039474852
2.992 -0.032733762189104926 0.03453192498851561 0.10461751695491356 0.10919128671424808 0.08722179450557171 0.1237456032500369 0.171716828631755 0.22262008641867906 0.1779915687443745 0.2381032870502457 0.22879438741929842
2.99559 -0.03308623853676227 0.03421291514681807 0.10425833365911234 0.10888385192275679 0.0869132371008395 0.12345542380088095 0.17134157654594806 0.22222996891483426 0.17766174623000813 0.23773751541474106 0.22840736831086866
2.99918 -0.033436052754747404 0.03389649315296128 0.10390077799187605 0.10857921724744829 0.0866073413998843 0.12316788094215 0.17096836199355733 0.22184186756165383 0.1773338207465033 0.2373734621637799 0.22802253959124943
3.00277 -0.03378321759190252 0.03358264790520397 0.10354485143133203 0.10827736522081817 0.08630410073247367 0.12288296918022958 0.17059718491549614 0.22145577513361359 0.17700778958485455 0.2370111119330197 0.22763988964846218
3.0063649999999997 -0.03412822514446032 0.03327093662407904 0.10319006310883781 0.10797786279169852 0.08600309145459416 0.12260029115333501 0.17022753204306296 0.22107115005643602 0.17668319887527925 0.23664994721559413 0.22725887782504575
3.00996 -0.03447060847923375 0.03296178029906404 0.1028368951805774 0.10768111216495017 0.08570471603355354 0.1223202243147248 0.16985990167171355 0.2206885183369534 0.17636048506155136 0.2362904591636475 0.22688002854798633
3.01355 -0.03480991410006607 0.032655585951566576 0.10248582019820147 0.10738750157639959 0.08540936192060254 0.1220431307425358 0.16949477969628524 0.22030839523192858 0.1760400745299337 0.235933129643691 0.22650385460728398
3.01714 -0.0351466283263985 0.03235191201175258 0.10213634434840647 0.1070966046357923 0.0851166036472991 0.121768608832577 0.16913164711395812 0.2199302413557428 0.1757215151845167 0.23557744156088636 0.22612981746636365
3.02073 -0.03548075908373407 0.032050748798174725 0.10178846723116872 0.10680840886900152 0.08482643286056862 0.1214966496774372 0.1687705001751036 0.21955405100971806 0.17540480589456228 0.2352233795409194 0.2257579070875821
3.02432 -0.03581232160314043 0.031752079446324716 0.10144217918435926 0.1065228920230853 0.08453882916532414 0.1212272382085978 0.1684113305222673 0.2191798126805213 0.1750899322691924 0.2348709320713007 0.22538811448748683
3.02791 -0.036141332640157744 0.03145588609813452 0.10109746915416949 0.10624003189035033 0.08425377229880518 0.12096035817329695 0.1680541269796833 0.21880751352809544 0.17477687865081998 0.234520088847746 0.22502042984565895
