 R   <X|d/dR|A> 
0.0 0.10171931257824564
0.01 0.10254792655511669
0.02 0.10338582233927132
0.03 0.10423312489006725
0.04 0.1050899608711675
0.05 0.10595645866781697
0.06 0.10683274840387302
0.07 0.10771896195856011
0.08 0.1086152329829168
0.09 0.10952169691590155
0.1 0.11043849100012179
0.11 0.11136575429714916
0.12 0.11230362770238121
0.13 0.11325225395940842
0.14 0.11421177767384225
0.15 0.11518234532655901
0.16 0.11616410528630994
0.17 0.11715720782164736
0.18 0.11816180511211263
0.19 0.11917805125862999
0.2 0.1202061022930459
0.21000000000000002 0.12124611503330118
0.22 0.12229824363071774
0.22999999999999998 0.12336264303694436
0.24 0.1244394701628765
0.25 0.12552888388292577
0.26 0.12663104503801095
0.27 0.12774611643718742
0.27999999999999997 0.12887426285782744
0.29 0.13001565104425955
0.3 0.13117044970477132
0.3090909090909091 0.13223205089820023
0.3181818181818182 0.13330502657643492
0.32727272727272727 0.13438952849214883
0.33636363636363636 0.13548570972010227
0.34545454545454546 0.13659372464952166
0.35454545454545455 0.1377137289751918
0.36363636363636365 0.1388458796871947
0.37272727272727274 0.1399903350592264
0.38181818181818183 0.14114725463541825
0.39090909090909093 0.14231679921558926
0.4 0.14349913083885005
0.41000000000000003 0.14481464224452828
0.42000000000000004 0.14614593870877488
0.43 0.14749313712093207
0.44 0.14885635605475242
0.45 0.1502357157257902
0.46 0.15163133794487135
0.47000000000000003 0.1530433460674411
0.48 0.15447186493858048
0.49 0.1559170208334753
0.5 0.15737894139311212
0.5193548387096774 0.16025676357287982
0.5290322580645161 0.16172006251491894
0.5387096774193548 0.16319997160153094
0.5483870967741935 0.16469675560163458
0.5580645161290323 0.16621068005517592
0.567741935483871 0.16774201118501475
0.5774193548387097 0.1692910158031752
0.5870967741935484 0.17085796121121366
0.5967741935483871 0.17244311509444993
0.6064516129032258 0.17404674540979842
0.6161290322580645 0.1756691202669289
0.6258064516129033 0.17731050780247742
0.635483870967742 0.17897117604701945
0.6451612903225806 0.1806513927845107
0.6548387096774193 0.18235142540388988
0.6645161290322581 0.18407154074253246
0.6741935483870968 0.18581200492123318
0.6838709677419355 0.18757308317039054
0.6935483870967742 0.18935503964705463
0.7032258064516129 0.1911581372424948
0.7129032258064516 0.1929826373799349
0.7225806451612904 0.19482879980209625
0.7322580645161291 0.19669688234818197
0.7419354838709677 0.19858714071993
0.7516129032258065 0.20049982823635384
0.7612903225806452 0.2024351955767879
0.7709677419354839 0.2043934905118455
0.7806451612903226 0.20637495762189537
0.7903225806451614 0.20837983800265739
0.8 0.21040836895751625
0.81 0.21252952351069546
0.8200000000000001 0.21467590486191132
0.8300000000000001 0.21684723179830653
0.8400000000000001 0.21904321719075157
0.8500000000000001 0.22126356754442206
0.86 0.22350798253021353
0.87 0.22577615449650157
0.88 0.22806776796076425
0.89 0.23038249908059447
0.9 0.23272001510364937
0.91 0.23507997379609416
0.92 0.23746202284912757
0.93 0.23986579926319204
0.9400000000000001 0.24229092870950822
0.95 0.24473702486859708
0.96 0.24720368874549753
0.97 0.249690507961421
0.98 0.2521970560216366
0.99 0.25472289155942585
1.0 0.2572675575560068
1.01 0.25983094829521247
1.02 0.2624144118117813
1.03 0.26501964576274134
1.04 0.2676483287926916
1.05 0.27030211963442446
1.06 0.27298265618642764
1.07 0.2756915545677385
1.08 0.2784304081507284
1.0899999999999999 0.28120078657252007
1.1 0.2840042347258633
1.1099999999999999 0.28684227173043275
1.1199999999999999 0.28971638988565823
1.13 0.292628053606346
1.14 0.2955786983425188
1.15 0.2985697294850708
1.16 0.3016025212590155
1.17 0.30467841560629433
1.18 0.30779872106031575
1.19 0.31096471161459865
1.2 0.31417762558811396
