 R   <X|C|X>   <X|C|A>   <A|C|X>   <A|C|A> 
0.38181818181818183 -0.4390262053182822 -0.8984540913206467 0.8984540913206434 -0.43902620531831993
0.39090909090909093 -0.4378681654966969 -0.8990188389525087 0.8990188389525053 -0.4378681654967347
0.4 -0.4366997870966817 -0.8995867493091959 0.8995867493091926 -0.43669978709671947
0.41000000000000003 -0.43540248704469964 -0.9002151223852968 0.9002151223852934 -0.4354024870447374
0.42000000000000004 -0.4340923710629025 -0.900847361241653 0.9008473612416497 -0.43409237106294024
0.43 -0.43276927510434365 -0.9014834846706193 0.901483484670616 -0.43276927510438146
0.44 -0.4314330325588958 -0.902123558183706 0.9021235581837027 -0.4314330325589336
0.45 -0.4300834742805302 -0.902767669978549 0.9027676699785456 -0.430083474280568
0.46 -0.42872042890106077 -0.9034156545307774 0.9034156545307741 -0.4287204289010985
0.47000000000000003 -0.4273437223261685 -0.9040675365958027 0.9040675365957995 -0.4273437223262063
0.48 -0.42595317795344156 -0.9047233391159865 0.9047233391159832 -0.42595317795347937
0.49 -0.42454861667237503 -0.9053830832206405 0.9053830832206373 -0.42454861667241284
0.5 -0.42312985686437105 -0.9060467882260272 0.9060467882260239 -0.4231298568644088
0.5193548387096774 -0.42034284673612854 -0.9073426942973772 0.9073426942973741 -0.4203428467361663
0.5290322580645161 -0.41892871214797317 -0.9079962701820038 0.9079962701820006 -0.418928712148011
0.5387096774193548 -0.4175005939268748 -0.9086536099177867 0.9086536099177834 -0.4175005939269125
0.5483870967741935 -0.4160583037278897 -0.9093148000894723 0.9093148000894691 -0.4160583037279274
0.5580645161290323 -0.41460166682119065 -0.9099798291577421 0.9099798291577389 -0.41460166682122834
0.567741935483871 -0.41313052097320063 -0.9106485942887511 0.9106485942887479 -0.4131305209732383
0.5774193548387097 -0.4116446824574591 -0.9113211088230854 0.9113211088230821 -0.41164468245749675
0.5870967741935484 -0.41014396543624976 -0.9119973839707138 0.9119973839707106 -0.41014396543628745
0.5967741935483871 -0.40862818196060074 -0.9126774288109878 0.9126774288109846 -0.4086281819606384
0.6064516129032258 -0.4070971419702842 -0.9133612502926411 0.9133612502926379 -0.4070971419703218
0.6161290322580645 -0.4055506532938166 -0.9140488532337904 0.9140488532337872 -0.40555065329385426
0.6258064516129033 -0.4039885216484587 -0.9147402403219344 0.914740240321931 -0.40398852164849636
0.635483870967742 -0.4024105506402155 -0.9154354121139545 0.9154354121139513 -0.4024105506402531
0.6451612903225806 -0.40081654176383613 -0.9161343670361151 0.9161343670361117 -0.40081654176387377
0.6548387096774193 -0.39920628417373927 -0.9168371346149126 0.9168371346149092 -0.39920628417377685
0.6645161290322581 -0.3975795793656516 -0.9175436952946695 0.9175436952946662 -0.39757957936568916
0.6741935483870968 -0.3959362372500633 -0.918253993193568 0.9182539931935647 -0.3959362372501009
0.6838709677419355 -0.39427604926438214 -0.9189680234532869 0.9189680234532835 -0.39427604926441967
0.6935483870967742 -0.39259880475774656 -0.9196857790102113 0.9196857790102079 -0.39259880475778414
0.7032258064516129 -0.3909042909910261 -0.9204072505954333 0.9204072505954299 -0.3909042909910636
0.7129032258064516 -0.38919229313682097 -0.9211324267347516 0.9211324267347482 -0.3891922931368585
0.7225806451612904 -0.38746258492609476 -0.9218613091942477 0.9218613091942444 -0.3874625849261323
0.7322580645161291 -0.3857149469613577 -0.9225938827390209 0.9225938827390175 -0.3857149469613952
0.7419354838709677 -0.38394917932295963 -0.9233300943159307 0.9233300943159275 -0.38394917932299716
0.7516129032258065 -0.382165055781626 -0.9240699286642009 0.9240699286641977 -0.38216505578166354
0.7612903225806452 -0.38036234836505145 -0.924813367747656 0.9248133677476528 -0.380362348365089
0.7709677419354839 -0.3785408273578999 -0.925560390754722 0.9255603907547187 -0.37854082735793737
0.7806451612903226 -0.37670026130180445 -0.9263109740984261 0.9263109740984229 -0.3767002613018419
0.7903225806451614 -0.3748404059461261 -0.9270651038249881 0.927065103824985 -0.3748404059461636
0.8 -0.37296101357832045 -0.9278227651355708 0.9278227651355678 -0.3729610135783579
0.81 -0.3709982446269119 -0.9286093063915148 0.9286093063915118 -0.37099824462694936
0.8200000000000001 -0.3690141396611435 -0.9293995001069248 0.9293995001069218 -0.36901413966118096
0.8300000000000001 -0.3670084284778365 -0.9301933105269836 0.9301933105269808 -0.36700842847787396
0.8400000000000001 -0.36498083955549354 -0.9309906979812037 0.9309906979812009 -0.364980839555531
0.8500000000000001 -0.36293110005429874 -0.9317916188834268 0.9317916188834241 -0.36293110005433615
0.86 -0.3608589122209457 -0.9325960447585108 0.9325960447585082 -0.3608589122209831
0.87 -0.3587639961137942 -0.9334039277895964 0.9334039277895939 -0.35876399611383164
0.88 -0.35664613480767615 -0.9342151643658335 0.9342151643658312 -0.35664613480771357
0.89 -0.35450504140741645 -0.9350297023200841 0.935029702320082 -0.35450504140745387
0.9 -0.3523404287313906 -0.9358474847374607 0.9358474847374587 -0.352340428731428
0.91 -0.3501520093115244 -0.9366684499553263 0.9366684499553244 -0.35015200931156176
0.92 -0.34793949539329416 -0.9374925315632944 0.9374925315632927 -0.3479394953933315
0.93 -0.34570255285866214 -0.9383196850137484 0.9383196850137469 -0.3457025528586995
0.9400000000000001 -0.3434409173905 -0.9391498205343292 0.9391498205343277 -0.34344091739053734
0.95 -0.341154366682858 -0.939982819177116 0.9399828191771148 -0.34115436668289534
0.96 -0.33884259935299066 -0.940818602749599 0.940818602749598 -0.338842599353028
0.97 -0.3365053152197645 -0.9416570874521305 0.9416570874521296 -0.3365053152198018
0.98 -0.33414221530365795 -0.9424981838779247 0.9424981838779241 -0.3341422153036953
0.99 -0.33175300182676154 -0.9433417970130583 0.9433417970130579 -0.3317530018267989
1.0 -0.32933729991530486 -0.9441878570877107 0.9441878570877104 -0.32933729991534216
1.01 -0.3268948859985217 -0.9450362295810711 0.945036229581071 -0.326894885998559
1.02 -0.32442553069651764 -0.9458867771276052 0.9458867771276054 -0.32442553069655494
1.03 -0.32192892421740044 -0.9467393889125254 0.9467393889125258 -0.32192892421743774
1.04 -0.3194047600058068 -0.9475939477120963 0.947593947712097 -0.3194047600058441
1.05 -0.3168527347429027 -0.9484503298936342 0.9484503298936352 -0.31685273474294
1.06 -0.31427254834638324 -0.9493084054155073 0.9493084054155085 -0.3142725483464206
1.07 -0.3116637831186108 -0.9501680674862982 0.9501680674862998 -0.3116637831186482
1.08 -0.3090262868971743 -0.9510291385329496 0.9510291385329515 -0.3090262868972117
1.0899999999999999 -0.3063598221044376 -0.9518914563301482 0.9518914563301504 -0.30635982210447493
1.1 -0.30366407993741656 -0.9527548705178808 0.9527548705178833 -0.303664079937454
1.1099999999999999 -0.3009387574903044 -0.9536192236742167 0.9536192236742196 -0.3009387574903418
1.1199999999999999 -0.2981835577544702 -0.9544843513153075 0.9544843513153107 -0.2981835577545076
1.13 -0.29539818961845987 -0.9553500818953874 0.9553500818953911 -0.2953981896184973
1.14 -0.29258219520508344 -0.9562162588012022 0.9562162588012063 -0.29258219520512085
1.15 -0.2897355277902277 -0.9570826667346111 0.9570826667346156 -0.2897355277902651
1.16 -0.28685794243389456 -0.9579491093362188 0.9579491093362237 -0.28685794243393203
1.17 -0.28394914488632433 -0.9588153902171733 0.9588153902171787 -0.2839491448863618
1.18 -0.2810088501270818 -0.9596813055022438 0.9596813055022495 -0.2810088501271193
1.19 -0.2780367823650563 -0.9605466438298208 0.960546643829827 -0.27803678236509377
1.2 -0.2750326750384616 -0.9614111863519164 0.961411186351923 -0.2750326750384991
1.2193548387096773 -0.269125961744447 -0.9630813889218516 0.9630813889218589 -0.2691259617444846
1.229032258064516 -0.26612682774064184 -0.9639145160759564 0.9639145160759641 -0.2661268277406795
1.238709677419355 -0.263096864073414 -0.9647460298707897 0.9647460298707979 -0.2630968640734517
1.2483870967741935 -0.26003584487014414 -0.9655756991811125 0.9655756991811211 -0.2600358448701819
1.2580645161290323 -0.2569435558261408 -0.9664032862632701 0.9664032862632792 -0.25694355582617856
1.2677419354838708 -0.25381979420464057 -0.9672285467551924 0.9672285467552019 -0.2538197942046783
1.2774193548387096 -0.25066414567914136 -0.9680511946456282 0.9680511946456379 -0.2506641456791791
1.2870967741935484 -0.24747673041907267 -0.9688710193929186 0.9688710193929289 -0.2474767304191105
1.296774193548387 -0.24425741373184123 -0.9696877620134428 0.9696877620134533 -0.24425741373187906
1.3064516129032258 -0.24100600719884452 -0.9705011466554753 0.9705011466554861 -0.2410060071988824
1.3161290322580645 -0.23772233779532195 -0.9713108914494581 0.9713108914494694 -0.23772233779535987
1.3258064516129031 -0.23440624789035444 -0.972116708508001 0.9721167085080126 -0.23440624789039238
1.335483870967742 -0.23105759524686423 -0.972918303925881 0.9729183039258928 -0.23105759524690223
1.3451612903225807 -0.22767605630200397 -0.973715279564044 0.973715279564056 -0.22767605630204193
1.3548387096774193 -0.22426175499841167 -0.9745074470055402 0.9745074470055525 -0.2242617549984497
1.364516129032258 -0.22081466858021373 -0.9752945308879044 0.9752945308879171 -0.2208146685802518
1.3741935483870968 -0.21733468448486032 -0.9760761973074846 0.9760761973074974 -0.21733468448489843
1.3838709677419354 -0.2138217093150292 -0.976852108225732 0.976852108225745 -0.21382170931506736
1.3935483870967742 -0.2102756688386257 -0.9776219214692013 0.9776219214692146 -0.21027566883866392
1.403225806451613 -0.20669650798878297 -0.978385290729551 0.9783852907295644 -0.20669650798882122
1.4129032258064516 -0.20308404576833894 -0.979141697913617 0.9791416979136304 -0.2030840457683772
1.4225806451612903 -0.19943841031474596 -0.9798909558370757 0.9798909558370892 -0.1994384103147843
1.432258064516129 -0.1957597019208035 -0.9806328188633658 0.9806328188633793 -0.19575970192084188
1.4419354838709677 -0.19204791489544157 -0.981366892618106 0.9813668926181195 -0.19204791489547998
1.4516129032258065 -0.1883030658983115 -0.9820927822726815 0.9820927822726949 -0.18830306589834997
1.461290322580645 -0.1845251939397858 -0.9828100925442442 0.9828100925442577 -0.18452519393982436
1.4709677419354839 -0.1807143603809579 -0.9835184276957128 0.9835184276957263 -0.18071436038099647
1.4806451612903226 -0.17687056215074953 -0.9842172061450694 0.9842172061450828 -0.17687056215078817
1.4903225806451612 -0.17299396737619 -0.9849061638325746 0.984906163832588 -0.17299396737622869
1.5 -0.1690848005157383 -0.9855851088358382 0.9855851088358514 -0.16908480051577704
1.509993076923077 -0.16501408099056583 -0.9862752256911285 0.9862752256911416 -0.16501408099060463
1.5199861538461539 -0.16090894190759683 -0.986953718722718 0.986953718722731 -0.1609089419076357
1.5299792307692308 -0.15676958324645734 -0.9876201140306158 0.9876201140306287 -0.15676958324649623
1.5399723076923078 -0.15259623296374042 -0.9882739426763811 0.9882739426763939 -0.1525962329637794
1.5499653846153847 -0.14838910034383715 -0.9889145844484599 0.9889145844484725 -0.1483891003438762
1.5599584615384616 -0.14414851043089036 -0.9895417180938074 0.9895417180938199 -0.14414851043092947
1.5699515384615386 -0.13987481787271128 -0.9901550327689824 0.9901550327689947 -0.13987481787275044
1.5799446153846155 -0.13556835124134456 -0.990754041561845 0.9907540415618572 -0.13556835124138378
1.5899376923076922 -0.1312294682125642 -0.9913382662954918 0.9913382662955039 -0.13122946821260345
1.5999307692307692 -0.12685855556587325 -0.991907237528256 0.9919072375282679 -0.12685855556591255
1.609923846153846 -0.12245602918450438 -0.9924604945537071 0.9924604945537189 -0.12245602918454376
