=======================================================
9.309906980e-01  -3.649808396e-01

=======================================================
R = 0.8500000000000001
-----------
-3.629311001e-01  -9.317916189e-01
9.317916189e-01  -3.629311001e-01

=======================================================
R = 0.86
-----------
-3.608589122e-01  -9.325960448e-01
9.325960448e-01  -3.608589122e-01

=======================================================
R = 0.87
-----------
-3.587639961e-01  -9.334039278e-01
9.334039278e-01  -3.587639961e-01

=======================================================
R = 0.88
-----------
-3.566461348e-01  -9.342151644e-01
9.342151644e-01  -3.566461348e-01

=======================================================
R = 0.89
-----------
-3.545050414e-01  -9.350297023e-01
9.350297023e-01  -3.545050414e-01

=======================================================
R = 0.9
-----------
-3.523404287e-01  -9.358474847e-01
9.358474847e-01  -3.523404287e-01

=======================================================
R = 0.91
-----------
-3.501520093e-01  -9.366684500e-01
9.366684500e-01  -3.501520093e-01

=======================================================
R = 0.92
-----------
-3.479394954e-01  -9.374925316e-01
9.374925316e-01  -3.479394954e-01

=======================================================
R = 0.93
-----------
-3.457025529e-01  -9.383196850e-01
9.383196850e-01  -3.457025529e-01

=======================================================
R = 0.9400000000000001
-----------
-3.434409174e-01  -9.391498205e-01
9.391498205e-01  -3.434409174e-01

=======================================================
R = 0.95
-----------
-3.411543667e-01  -9.399828192e-01
9.399828192e-01  -3.411543667e-01

=======================================================
R = 0.96
-----------
-3.388425994e-01  -9.408186027e-01
9.408186027e-01  -3.388425994e-01

=======================================================
R = 0.97
-----------
-3.365053152e-01  -9.416570875e-01
9.416570875e-01  -3.365053152e-01

=======================================================
R = 0.98
-----------
-3.341422153e-01  -9.424981839e-01
9.424981839e-01  -3.341422153e-01

=======================================================
R = 0.99
-----------
-3.317530018e-01  -9.433417970e-01
9.433417970e-01  -3.317530018e-01

=======================================================
R = 1.0
-----------
-3.293372999e-01  -9.441878571e-01
9.441878571e-01  -3.293372999e-01

=======================================================
R = 1.01
-----------
-3.268948860e-01  -9.450362296e-01
9.450362296e-01  -3.268948860e-01

=======================================================
R = 1.02
-----------
-3.244255307e-01  -9.458867771e-01
9.458867771e-01  -3.244255307e-01

=======================================================
R = 1.03
-----------
-3.219289242e-01  -9.467393889e-01
9.467393889e-01  -3.219289242e-01

=======================================================
R = 1.04
-----------
-3.194047600e-01  -9.475939477e-01
9.475939477e-01  -3.194047600e-01

=======================================================
R = 1.05
-----------
-3.168527347e-01  -9.484503299e-01
9.484503299e-01  -3.168527347e-01

=======================================================
R = 1.06
-----------
-3.142725483e-01  -9.493084054e-01
9.493084054e-01  -3.142725483e-01

=======================================================
R = 1.07
-----------
-3.116637831e-01  -9.501680675e-01
9.501680675e-01  -3.116637831e-01

=======================================================
R = 1.08
-----------
-3.090262869e-01  -9.510291385e-01
9.510291385e-01  -3.090262869e-01

=======================================================
R = 1.0899999999999999
-----------
-3.063598221e-01  -9.518914563e-01
9.518914563e-01  -3.063598221e-01

=======================================================
R = 1.1
-----------
-3.036640799e-01  -9.527548705e-01
9.527548705e-01  -3.036640799e-01

=======================================================
R = 1.1099999999999999
-----------
-3.009387575e-01  -9.536192237e-01
9.536192237e-01  -3.009387575e-01

=======================================================
R = 1.1199999999999999
-----------
-2.981835578e-01  -9.544843513e-01
9.544843513e-01  -2.981835578e-01

=======================================================
R = 1.13
-----------
-2.953981896e-01  -9.553500819e-01
9.553500819e-01  -2.953981896e-01

=======================================================
R = 1.14
-----------
-2.925821952e-01  -9.562162588e-01
9.562162588e-01  -2.925821952e-01

=======================================================
R = 1.15
-----------
-2.897355278e-01  -9.570826667e-01
9.570826667e-01  -2.897355278e-01

=======================================================
R = 1.16
-----------
-2.868579424e-01  -9.579491093e-01
9.579491093e-01  -2.868579424e-01

=======================================================
R = 1.17
-----------
-2.839491449e-01  -9.588153902e-01
9.588153902e-01  -2.839491449e-01

=======================================================
R = 1.18
-----------
-2.810088501e-01  -9.596813055e-01
9.596813055e-01  -2.810088501e-01

=======================================================
R = 1.19
-----------
-2.780367824e-01  -9.605466438e-01
9.605466438e-01  -2.780367824e-01

=======================================================
R = 1.2
-----------
-2.750326750e-01  -9.614111864e-01
9.614111864e-01  -2.750326750e-01

=======================================================
R = 1.2193548387096773
-----------
-2.691259617e-01  -9.630813889e-01
9.630813889e-01  -2.691259617e-01

=======================================================
R = 1.229032258064516
-----------
-2.661268277e-01  -9.639145161e-01
9.639145161e-01  -2.661268277e-01

=======================================================
R = 1.238709677419355
-----------
-2.630968641e-01  -9.647460299e-01
9.647460299e-01  -2.630968641e-01

=======================================================
R = 1.2483870967741935
-----------
-2.600358449e-01  -9.655756992e-01
9.655756992e-01  -2.600358449e-01

=======================================================
R = 1.2580645161290323
-----------
-2.569435558e-01  -9.664032863e-01
9.664032863e-01  -2.569435558e-01

=======================================================
R = 1.2677419354838708
-----------
-2.538197942e-01  -9.672285468e-01
9.672285468e-01  -2.538197942e-01

=======================================================
R = 1.2774193548387096
-----------
-2.506641457e-01  -9.680511946e-01
9.680511946e-01  -2.506641457e-01

=======================================================
R = 1.2870967741935484
-----------
-2.474767304e-01  -9.688710194e-01
9.688710194e-01  -2.474767304e-01

=======================================================
R = 1.296774193548387
-----------
-2.442574137e-01  -9.696877620e-01
9.696877620e-01  -2.442574137e-01

=======================================================
R = 1.3064516129032258
-----------
-2.410060072e-01  -9.705011467e-01
9.705011467e-01  -2.410060072e-01

=======================================================
R = 1.3161290322580645
-----------
-2.377223378e-01  -9.713108914e-01
9.713108914e-01  -2.377223378e-01

=======================================================
R = 1.3258064516129031
-----------
-2.344062479e-01  -9.721167085e-01
9.721167085e-01  -2.344062479e-01

=======================================================
R = 1.335483870967742
-----------
-2.310575952e-01  -9.729183039e-01
9.729183039e-01  -2.310575952e-01

=======================================================
R = 1.3451612903225807
-----------
-2.276760563e-01  -9.737152796e-01
9.737152796e-01  -2.276760563e-01

=======================================================
R = 1.3548387096774193
-----------
-2.242617550e-01  -9.745074470e-01
9.745074470e-01  -2.242617550e-01

=======================================================
R = 1.364516129032258
-----------
-2.208146686e-01  -9.752945309e-01
9.752945309e-01  -2.208146686e-01

=======================================================
R = 1.3741935483870968
-----------
-2.173346845e-01  -9.760761973e-01
9.760761973e-01  -2.173346845e-01

=======================================================
R = 1.3838709677419354
-----------
-2.138217093e-01  -9.768521082e-01
9.768521082e-01  -2.138217093e-01

=======================================================
R = 1.3935483870967742
-----------
-2.102756688e-01  -9.776219215e-01
9.776219215e-01  -2.102756688e-01

=======================================================
R = 1.403225806451613
-----------
-2.066965080e-01  -9.783852907e-01
9.783852907e-01  -2.066965080e-01

=======================================================
R = 1.4129032258064516
-----------
-2.030840458e-01  -9.791416979e-01
9.791416979e-01  -2.030840458e-01

=======================================================
R = 1.4225806451612903
-----------
-1.994384103e-01  -9.798909558e-01
9.798909558e-01  -1.994384103e-01

=======================================================
R = 1.432258064516129
-----------
-1.957597019e-01  -9.806328189e-01
9.806328189e-01  -1.957597019e-01

=======================================================
R = 1.4419354838709677
-----------
-1.920479149e-01  -9.813668926e-01
9.813668926e-01  -1.920479149e-01

=======================================================
R = 1.4516129032258065
-----------
-1.883030659e-01  -9.820927823e-01
9.820927823e-01  -1.883030659e-01

=======================================================
R = 1.461290322580645
-----------
-1.845251939e-01  -9.828100925e-01
9.828100925e-01  -1.845251939e-01

=======================================================
R = 1.4709677419354839
-----------
-1.807143604e-01  -9.835184277e-01
9.835184277e-01  -1.807143604e-01

=======================================================
R = 1.4806451612903226
-----------
-1.768705622e-01  -9.842172061e-01
9.842172061e-01  -1.768705622e-01

=======================================================
R = 1.4903225806451612
-----------
-1.729939674e-01  -9.849061638e-01
9.849061638e-01  -1.729939674e-01

=======================================================
R = 1.5
-----------
-1.690848005e-01  -9.855851088e-01
9.855851088e-01  -1.690848005e-01

=======================================================
R = 1.509993076923077
-----------
-1.650140810e-01  -9.862752257e-01
9.862752257e-01  -1.650140810e-01

=======================================================
R = 1.5199861538461539
-----------
-1.609089419e-01  -9.869537187e-01
9.869537187e-01  -1.609089419e-01

=======================================================
R = 1.5299792307692308
-----------
-1.567695832e-01  -9.876201140e-01
9.876201140e-01  -1.567695832e-01

=======================================================
R = 1.5399723076923078
-----------
-1.525962330e-01  -9.882739427e-01
9.882739427e-01  -1.525962330e-01

=======================================================
R = 1.5499653846153847
-----------
-1.483891003e-01  -9.889145844e-01
9.889145844e-01  -1.483891003e-01

=======================================================
R = 1.5599584615384616
-----------
-1.441485104e-01  -9.895417181e-01
9.895417181e-01  -1.441485104e-01

=======================================================
R = 1.5699515384615386
-----------
-1.398748179e-01  -9.901550328e-01
9.901550328e-01  -1.398748179e-01

=======================================================
R = 1.5799446153846155
-----------
-1.355683512e-01  -9.907540416e-01
9.907540416e-01  -1.355683512e-01

=======================================================
R = 1.5899376923076922
-----------
-1.312294682e-01  -9.913382663e-01
9.913382663e-01  -1.312294682e-01

=======================================================
R = 1.5999307692307692
-----------
-1.268585556e-01  -9.919072375e-01
9.919072375e-01  -1.268585556e-01

=======================================================
R = 1.609923846153846
-----------
-1.224560292e-01  -9.924604946e-01
9.924604946e-01  -1.224560292e-01

=======================================================
R = 1.619916923076923
-----------
-1.180223237e-01  -9.929975445e-01
9.929975445e-01  -1.180223237e-01

=======================================================
R = 1.62991
-----------
-1.135579302e-01  -9.935180112e-01
9.935180112e-01  -1.135579302e-01

=======================================================
R = 1.639903076923077
-----------
-1.090633554e-01  -9.940214742e-01
9.940214742e-01  -1.090633554e-01

=======================================================
R = 1.6498961538461538
-----------
-1.045391270e-01  -9.945074779e-01
9.945074779e-01  -1.045391270e-01

=======================================================
R = 1.6598892307692308
-----------
-9.998579955e-02  -9.949755869e-01
9.949755869e-01  -9.998579955e-02

=======================================================
R = 1.6698823076923077
-----------
-9.540395489e-02  -9.954253849e-01
9.954253849e-01  -9.540395489e-02

=======================================================
R = 1.6798753846153847
-----------
-9.079420748e-02  -9.958564361e-01
9.958564361e-01  -9.079420748e-02

=======================================================
R = 1.6898684615384614
-----------
-8.615722406e-02  -9.962683125e-01
9.962683125e-01  -8.615722406e-02

=======================================================
R = 1.6998615384615383
-----------
-8.149362545e-02  -9.966606063e-01
9.966606063e-01  -8.149362545e-02

=======================================================
R = 1.7098546153846153
-----------
-7.680412551e-02  -9.970329119e-01
9.970329119e-01  -7.680412551e-02

=======================================================
R = 1.7198476923076922
-----------
-7.208950906e-02  -9.973848523e-01
9.973848523e-01  -7.208950906e-02

=======================================================
R = 1.7298407692307691
-----------
-6.735046452e-02  -9.977160147e-01
9.977160147e-01  -6.735046452e-02

=======================================================
R = 1.739833846153846
-----------
-6.258776840e-02  -9.980260231e-01
9.980260231e-01  -6.258776840e-02

=======================================================
R = 1.749826923076923
-----------
-5.780229168e-02  -9.983145451e-01
9.983145451e-01  -5.780229168e-02

=======================================================
R = 1.75982
-----------
-5.299488400e-02  -9.985812361e-01
9.985812361e-01  -5.299488400e-02

=======================================================
R = 1.7698130769230769
-----------
-4.816632550e-02  -9.988257114e-01
9.988257114e-01  -4.816632550e-02

=======================================================
R = 1.7798061538461538
-----------
-4.331754745e-02  -9.990476731e-01
9.990476731e-01  -4.331754745e-02

=======================================================
R = 1.7897992307692308
-----------
-3.844950727e-02  -9.992468417e-01
9.992468417e-01  -3.844950727e-02

=======================================================
R = 1.7997923076923077
-----------
-3.356305669e-02  -9.994228631e-01
9.994228631e-01  -3.356305669e-02

=======================================================
R = 1.8097853846153846
-----------
-2.865918885e-02  -9.995754844e-01
9.995754844e-01  -2.865918885e-02

=======================================================
R = 1.8197784615384616
-----------
-2.373883701e-02  -9.997044048e-01
9.997044048e-01  -2.373883701e-02

=======================================================
R = 1.8297715384615383
-----------
-1.880303581e-02  -9.998094030e-01
9.998094030e-01  -1.880303581e-02

=======================================================
R = 1.8397646153846152
-----------
-1.385276277e-02  -9.998902136e-01
9.998902136e-01  -1.385276277e-02

=======================================================
R = 1.8497576923076922
-----------
-8.889083380e-03  -9.999466398e-01
9.999466398e-01  -8.889083380e-03

=======================================================
R = 1.859750769230769
-----------
-3.913018307e-03  -9.999784503e-01
9.999784503e-01  -3.913018307e-03

=======================================================
R = 1.869743846153846
-----------
1.074342391e-03  -9.999854719e-01
9.999854719e-01  1.074342391e-03

=======================================================
R = 1.879736923076923
-----------
6.071939739e-03  -9.999674942e-01
9.999674942e-01  6.071939739e-03

=======================================================
R = 1.88973
-----------
1.107866140e-02  -9.999243753e-01
9.999243753e-01  1.107866140e-02

=======================================================
R = 1.89691
-----------
1.468100993e-02  -9.998777106e-01
9.998777106e-01  1.468100993e-02

=======================================================
R = 1.90409
-----------
1.828708495e-02  -9.998179293e-01
9.998179293e-01  1.828708495e-02

=======================================================
R = 1.91127
-----------
2.189646084e-02  -9.997450301e-01
9.997450301e-01  2.189646084e-02

=======================================================
R = 1.91845
-----------
2.550871201e-02  -9.996590112e-01
9.996590112e-01  2.550871201e-02

=======================================================
R = 1.92563
-----------
2.912341071e-02  -9.995601023e-01
9.995601023e-01  2.912341071e-02

=======================================================
R = 1.93281
-----------
3.274013420e-02  -9.994479926e-01
9.994479926e-01  3.274013420e-02

=======================================================
R = 1.93999
-----------
3.635845734e-02  -9.993226264e-01
9.993226264e-01  3.635845734e-02

=======================================================
R = 1.94717
-----------
3.997795425e-02  -9.991840353e-01
9.991840353e-01  3.997795425e-02

=======================================================
R = 1.95435
-----------
4.359819901e-02  -9.990322504e-01
9.990322504e-01  4.359819901e-02

=======================================================
R = 1.96154
-----------
4.722380831e-02  -9.988670642e-01
9.988670642e-01  4.722380831e-02

=======================================================
R = 1.96872
-----------
5.084435287e-02  -9.986892361e-01
9.986892361e-01  5.084435287e-02

=======================================================
R = 1.9759
-----------
5.446432163e-02  -9.984981602e-01
9.984981602e-01  5.446432163e-02

=======================================================
R = 1.98308
-----------
5.808329647e-02  -9.982938933e-01
9.982938933e-01  5.808329647e-02

=======================================================
R = 1.99026
-----------
6.170086134e-02  -9.980764990e-01
9.980764990e-01  6.170086134e-02

=======================================================
R = 1.99744
-----------
6.531660016e-02  -9.978460405e-01
9.978460405e-01  6.531660016e-02

=======================================================
R = 2.00462
-----------
6.893013594e-02  -9.976026406e-01
9.976026406e-01  6.893013594e-02

=======================================================
R = 2.0118
-----------
7.254112356e-02  -9.973464705e-01
9.973464705e-01  7.254112356e-02

=======================================================
R = 2.01898
-----------
7.614894535e-02  -9.970772876e-01
9.970772876e-01  7.614894535e-02

=======================================================
R = 2.02616
-----------
7.975320511e-02  -9.967951854e-01
9.967951854e-01  7.975320511e-02

=======================================================
R = 2.03335
-----------
8.335851802e-02  -9.964998378e-01
9.964998378e-01  8.335851802e-02

=======================================================
R = 2.04053
-----------
8.695445872e-02  -9.961921601e-01
9.961921601e-01  8.695445872e-02

=======================================================
R = 2.04771
-----------
9.054575901e-02  -9.958719485e-01
9.958719485e-01  9.054575901e-02

=======================================================
R = 2.05489
-----------
9.413198414e-02  -9.955392603e-01
9.955392603e-01  9.413198414e-02

=======================================================
R = 2.06207
-----------
9.771254116e-02  -9.951940032e-01
9.951940032e-01  9.771254116e-02

=======================================================
R = 2.06925
-----------
1.012870621e-01  -9.948362976e-01
9.948362976e-01  1.012870621e-01

=======================================================
R = 2.07643
-----------
1.048551789e-01  -9.944662636e-01
9.944662636e-01  1.048551789e-01

=======================================================
R = 2.08361
-----------
1.084165236e-01  -9.940840214e-01
9.940840214e-01  1.084165236e-01

=======================================================
R = 2.09079
-----------
1.119709015e-01  -9.936898100e-01
9.936898100e-01  1.119709015e-01

=======================================================
R = 2.09797
-----------
1.155177672e-01  -9.932836279e-01
9.932836279e-01  1.155177672e-01

=======================================================
R = 2.10515
-----------
1.190566279e-01  -9.928655099e-01
9.928655099e-01  1.190566279e-01

=======================================================
R = 2.11234
-----------
1.225920573e-01  -9.924349901e-01
9.924349901e-01  1.225920573e-01

=======================================================
R = 2.11952
-----------
1.261138836e-01  -9.919934076e-01
9.919934076e-01  1.261138836e-01

=======================================================
R = 2.1267
-----------
1.296266924e-01  -9.915403130e-01
9.915403130e-01  1.296266924e-01

=======================================================
R = 2.13388
-----------
1.331302848e-01  -9.910759313e-01
9.910759313e-01  1.331302848e-01

=======================================================
R = 2.14106
-----------
1.366241259e-01  -9.906002840e-01
9.906002840e-01  1.366241259e-01

=======================================================
R = 2.14824
-----------
1.401078497e-01  -9.901134952e-01
9.901134952e-01  1.401078497e-01

=======================================================
R = 2.15542
-----------
1.435811382e-01  -9.896157176e-01
9.896157176e-01  1.435811382e-01

=======================================================
R = 2.1626
-----------
1.470436730e-01  -9.891071040e-01
9.891071040e-01  1.470436730e-01

=======================================================
R = 2.16978
-----------
1.504951371e-01  -9.885878359e-01
9.885878359e-01  1.504951371e-01

=======================================================
R = 2.17696
-----------
1.539352118e-01  -9.880580098e-01
9.880580098e-01  1.539352118e-01

=======================================================
R = 2.18415
-----------
1.573683408e-01  -9.875170215e-01
9.875170215e-01  1.573683408e-01

=======================================================
R = 2.19133
-----------
1.607845795e-01  -9.869665505e-01
9.869665505e-01  1.607845795e-01

=======================================================
R = 2.19851
-----------
1.641885599e-01  -9.864059767e-01
9.864059767e-01  1.641885599e-01

=======================================================
R = 2.19866164
-----------
1.642603165e-01  -9.863940297e-01
9.863940297e-01  1.642603165e-01

=======================================================
R = 2.19881328
-----------
1.643320675e-01  -9.863820784e-01
9.863820784e-01  1.643320675e-01

=======================================================
R = 2.19896492
