 R   <X|H|X>   <A|H|A> 
0.0 10.003317827436948 9.99248916004878
0.01 9.871572153321079 9.861283548286735
0.02 9.739341878373432 9.729496538551327
0.03 9.606807770738271 9.597349249839091
0.04 9.474167498418705 9.465045408514186
0.05 9.341618920373744 9.33278900975954
0.06 9.209359846547684 9.200784078878367
0.07 9.077588037901062 9.069234672710392
0.08 8.946501206425765 8.938344881054354
0.09 8.816297015139467 8.808318828092043
0.1 8.6871730780549 8.679360673809684
0.11 8.5593269601198 8.551674615412733
0.12 8.432956389130647 8.425465100741162
0.13 8.30825944458497 8.30093701864301
0.14 8.1854323140647 8.178293456866847
0.15 8.064672444014612 8.057738854463995
0.16 7.94617722244322 7.939477686053257
0.17 7.830143979053813 7.823714463566079
0.18 7.716769985337605 7.710653737977347
0.19 7.606252454624735 7.600500101017503
0.2 7.498788542089438 7.493458186862272
0.21000000000000002 7.394464540733734 7.389617926882206
0.22 7.292923523708533 7.288610256620629
0.22999999999999998 7.193698629935583 7.1899520397907475
0.24 7.096321864601252 7.093158781751962
0.25 7.000325035882153 6.997745561812354
0.26 6.9052409294313595 6.903228203430741
0.27 6.8106024373340786 6.809122399428907
0.27999999999999997 6.715942561357728 6.714943711132453
0.29 6.620794416111675 6.62020756736417
0.3 6.524691232134071 6.52442926330799
0.3090909090909091 6.4362176452019995 6.436163986593762
0.3181818181818182 6.34690477773945 6.346981849607161
0.32727272727272727 6.257088246464537 6.257228017452913
0.33636363636363636 6.167104536035204 6.167248647432511
0.34545454545454546 6.077288494543266 6.077388386455772
0.35454545454545455 5.987974758967564 5.987991798584174
0.36363636363636365 5.899498762053793 5.899404374019509
0.37272727272727274 5.812195858780164 5.8119716576143166
0.38181818181818183 5.726401325956759 5.7260392505667435
0.39090909090909093 5.642450361850958 5.641952812167973
0.4 5.560678085827407 5.560058061589858
0.41000000000000003 5.473522496534098 5.472792696457955
0.42000000000000004 5.389120356249038 5.388306569340018
0.43 5.3071835062622 5.306308559262505
0.44 5.227424252359729 5.226507965615454
0.45 5.149555110879097 5.148614253476639
0.46 5.073286263136339 5.072334508016037
0.47000000000000003 4.9983297316732695 4.99737760874563
0.48 4.924397545190667 4.923452394136419
0.49 4.851201740534845 4.850267662793018
0.5 4.778454364526327 4.777532174460067
0.5193548387096774 4.638240796015617 4.637335654537496
0.5290322580645161 4.568432599157665 4.567532658543107
0.5387096774193548 4.498862450232013 4.497965611290777
0.5483870967741935 4.429560154674148 4.428664407000311
0.5580645161290323 4.360554767337686 4.359658190933464
0.567741935483871 4.291874695042454 4.290975461944041
0.5774193548387097 4.223549224589613 4.222645599966266
0.5870967741935484 4.155607629256349 4.15469797285274
0.5967741935483871 4.088079169804277 4.0871619374082195
0.6064516129032258 4.020993095460226 4.020066840396178
0.6161290322580645 3.954378644867488 3.953442019516193
0.6258064516129033 3.8882650470058255 3.887316804350414
0.635483870967742 3.8226815220786556 3.82172051727753
0.6451612903225806 3.757657282365904 3.7566824743526768
0.6548387096774193 3.6932217279561077 3.6922321809664393
0.6645161290322581 3.62940396925999 3.6283988546249946
0.6741935483870968 3.566232922030394 3.5652115199666166
0.6838709677419355 3.50373781181772 3.5026995129781886
0.6935483870967742 3.441947857519481 3.440892164731467
0.7032258064516129 3.3808922720729937 3.3798188021036113
0.7129032258064516 3.320600263111547 3.319508748461281
0.7225806451612904 3.2611011028339814 3.259991393501476
0.7322580645161291 3.202423989750281 3.201296055133886
0.7419354838709677 3.1445979639409485 3.143451894849709
0.7516129032258065 3.0876522430910094 3.086488253503789
0.7612903225806452 3.0316160384695694 3.0304344674688566
0.7709677419354839 2.9765185555945366 2.9753198693277945
0.7806451612903226 2.9223889948582955 2.921173788526618
0.7903225806451614 2.869256594380298 2.8680255942005255
0.8 2.8171505923828994 2.8159046576200026
0.81 2.7644052268338237 2.763144919961584
0.8200000000000001 2.7127493504472646 2.711475967993527
0.8300000000000001 2.6621454909512074 2.6608605675387316
0.8400000000000001 2.6125561694350057 2.611261481593562
0.8500000000000001 2.5639439009918368 2.5626414710165863
0.86 2.5162712417973467 2.514963341559361
0.87 2.469500703750076 2.468189858719554
0.88 2.4235946702320303 2.422283663719986
0.89 2.378515656731808 2.3772075336478418
0.9 2.3342261725089357 2.3329242434324446
0.91 2.2906887211281495 2.289396566416222
0.92 2.2478658009544974 2.246587274884176
0.93 2.205719945550543 2.2044591803574027
0.9400000000000001 2.1642136229034037 2.162975033198843
0.95 2.1233092612052613 2.1220975483191964
0.96 2.0829693535267504 2.0817895095247194
0.97 2.0431563882441863 2.0420137002055476
0.98 2.0038328493752706 2.002732903687879
0.99 1.9649612168913875 1.9639099035587948
1.0 1.9265039799563526 1.9255074967735348
1.01 1.8884322686610004 1.8874968798516847
1.02 1.8507518852880391 1.8498829338495235
1.03 1.8134773217595712 1.8126789654261606
1.04 1.7766230795649698 1.7758982706939535
1.05 1.7402036699465295 1.7395541352114585
1.06 1.704233614070252 1.7036598339740363
1.07 1.6687274115731423 1.6682285997133812
1.08 1.6336996441754978 1.6332737266403097
1.0899999999999999 1.5991648749328589 1.5988084692612663
1.1 1.5651376581781968 1.5648460522588967
1.1099999999999999 1.531632560677831 1.5313996916104766
1.1199999999999999 1.4986641614486846 1.498482594328153
1.13 1.466247051574019 1.4661079582201402
1.14 1.4343957494346309 1.4342888870730826
1.15 1.4031249890389912 1.4030386790455165
1.16 1.3724494058582797 1.3723705124392704
1.17 1.342383620805667 1.34229752976854
1.18 1.3129422694172974 1.3128328670290512
1.19 1.284140001238047 1.2839896531964927
1.2 1.2559914792258737 1.2557810097781188
1.2193548387096773 1.2033890554790239 1.2030047815257416
1.229032258064516 1.1779982135381755 1.1774997261201636
1.238709677419355 1.1531989333087902 1.1525690204751706
1.2483870967741935 1.1289796940582029 1.1282019091498245
1.2580645161290323 1.1053289719533568 1.1043876486999984
1.2677419354838708 1.0822352392992893 1.0811155070512075
1.2774193548387096 1.0596867735559585 1.058374572570713
1.2870967741935484 1.037672301801091 1.0361543988461157
1.296774193548387 1.0161803017847253 1.0144443056329968
1.3064516129032258 0.9951991910940499 0.9932335681290322
1.3161290322580645 0.9747173866627434 0.9725114765588538
1.3258064516129031 0.9547233037219048 0.9522673351633556
1.335483870967742 0.9352053548398575 0.9324904612575252
1.3451612903225807 0.9161516919886434 0.9131699276316333
1.3548387096774193 0.8975510388379654 0.8942953938007241
1.364516129032258 0.8793918820838305 0.8758562981331902
1.3741935483870968 0.8616625663885693 0.857841952724635
1.3838709677419354 0.8443514389325223 0.8402416876771182
1.3935483870967742 0.8274468481105943 0.82304484966352
1.403225806451613 0.8109371423473426 0.8062408005808331
1.4129032258064516 0.7948103614652027 0.7898186101914657
1.4225806451612903 0.7790551714208657 0.773767986419558
1.432258064516129 0.7636601127414196 0.7580785264563683
1.4419354838709677 0.7486134567449956 0.742739573767331
1.4516129032258065 0.7339034819659903 0.7277404929658633
1.461290322580645 0.7195184726009174 0.7130706678888323
1.4709677419354839 0.7054467171020624 0.6987194997826124
1.4806451612903226 0.691676233392452 0.6846761345685527
1.4903225806451612 0.6781955232246686 0.6709302101566941
1.5 0.6649931755029872 0.6574714619818295
1.509993076923077 0.6516412723939512 0.6438650443517226
1.5199861538461539 0.6385693307339126 0.6305491156962653
1.5299792307692308 0.6257730702394397 0.6175192841871532
1.5399723076923078 0.6132482270310224 0.6047711700081078
1.5499653846153847 0.600990357758891 0.5923002120559421
1.5599584615384616 0.5889954052867671 0.5801022259213741
1.5699515384615386 0.5772593157995091 0.5681730255046361
1.5799446153846155 0.5657778198520267 0.5565082074092071
1.5899376923076922 0.5545466645758943 0.5451033799621791
1.5999307692307692 0.5435616117689319 0.5339541612262765
1.609923846153846 0.5328184361272309 0.5230561771651533
1.619916923076923 0.5223128799555856 0.512405017100362
1.62991 0.5120408117368562 0.501996389331387
1.639903076923077 0.5019980482991052 0.4918259463675545
1.6498961538461538 0.4921803686716288 0.48188929865723096
1.6598892307692308 0.48258357106711086 0.47218207045203275
1.6698823076923077 0.47320346963129256 0.46269989656904725
1.6798753846153847 0.4640358575199631 0.45343838630545935
1.6898684615384614 0.4550765342705816 0.4443931503074881
1.6998615384615383 0.44632130860741476 0.4355598029479741
1.7098546153846153 0.43776599213913686 0.42693395672160644
1.7198476923076922 0.4294064182543257 0.4185112405679138
1.7298407692307691 0.42123837591208313 0.4102872348591607
1.739833846153846 0.41325768444787675 0.40225754503098204
1.749826923076923 0.4054601954733175 0.39441780338005505
1.75982 0.3978417387948817 0.38676361615897553
1.7698130769230769 0.3903981014641662 0.3792905433434724
1.7798061538461538 0.383125137195833 0.3719942056247878
1.7897992307692308 0.37601870287003486 0.364870222394213
1.7997923076923077 0.3690745860305472 0.35791414137635774
1.8097853846153846 0.36228864523054877 0.35112157544616873
1.8197784615384616 0.35565669197493444 0.34448808790944513
1.8297715384615383 0.34917458712498595 0.33800928635570215
1.8397646153846152 0.342838148269527 0.331680732911613
1.8497576923076922 0.3366432316505764 0.3254980239150309
1.859750769230769 0.3305856584971753 0.31945671873294973
1.869743846153846 0.32466127894336416 0.31355240187171696
1.879736923076923 0.31886590810974325 0.30778062139861856
1.88973 0.31319539506039074 0.302136955806819
1.89691 0.3091934678920079 0.2981566266748642
1.90409 0.30524116269286306 0.2942295063804073
1.91127 0.30133763188883395 0.2903547920858163
1.91845 0.29748223303301174 0.28653188445338734
1.92563 0.29367423057521774 0.2827600662333307
1.93281 0.2899128287956214 0.27903857897650775
1.93999 0.2861971937321506 0.27536659108797285
1.94717 0.28252674726070254 0.2717435316657041
1.95435 0.2789007922849651 0.2681686913189957
1.96154 0.27531368183394245 0.26463646879527236
1.96872 0.27177499912596675 0.2611562924780813
1.9759 0.26827878943902617 0.25772224555467105
1.98308 0.26482455910025093 0.2543337852087514
1.99026 0.26141166851613484 0.25099025355490395
1.99744 0.2580395169602154 0.24769097120109512
2.00462 0.2547076625628343 0.24443545256724644
2.0118 0.25141550799619977 0.24122303858010133
2.01898 0.24816243030033636 0.23805305791603143
2.02616 0.24494786576344532 0.2349248543410213
2.03335 0.2417668517995442 0.231833538677697
2.04053 0.23862780065864014 0.22878717663465717
2.04771 0.23552573164053556 0.22578084462924067
2.05489 0.23246017173772174 0.22281399177404643
2.06207 0.22943051124140781 0.219885906558946
2.06925 0.22643619998481748 0.21699598196715492
2.07643 0.22347684885596472 0.2141436992422141
2.08361 0.22055188148677782 0.211328435509175
2.09079 0.2176609710845856 0.208549731886445
2.09797 0.21480353552071385 0.20580693058100694
2.10515 0.21197902187338963 0.20309938280098108
2.11234 0.20918317013741625 0.2004229039080341
2.11952 0.20642322440749267 0.19778430964324373
2.1267 0.20369489305914956 0.19517937089956286
2.13388 0.20099769101463913 0.19260748627193988
2.14106 0.19833117380646437 0.19006814012327597
2.14824 0.19569483260994108 0.18756072671257898
2.15542 0.19308821162610343 0.1850846645303294
2.1626 0.19051091260315428 0.1826394827875193
2.16978 0.18796244114538485 0.1802245728786163
2.17696 0.185442412185049 0.17783945956033986
2.18415 0.18294689276984955 0.17548029544159005
2.19133 0.18048236562781192 0.1731530885859336
2.19851 0.17804494882576993 0.1708540569415494
2.19866164 0.1779937597158963 0.1708058013717206
2.19881328 0.17794258245700634 0.17075755808974302
2.19896492 0.17789141704656258 0.17070932709176195
2.19911656 0.17784026348202714 0.17066110837392248
2.1992682 0.17778912176086226 0.17061290193236986
2.19941984 0.17773799188052924 0.17056470776324897
2.19957148 0.17768687383848933 0.17051652586270474
2.19972312 0.17763576763220348 0.17046835622688183
2.19987476 0.1775846732591321 0.17042019885192483
2.2000264 0.1775335907167356 0.17037205373397857
2.2000725 0.17751806348339638 0.17035741958987266
2.2001185 0.17750257102124306 0.17034281831878245
2.2001645 0.17748707964738727 0.17032821817502714
2.2002106 0.1774715556884098 0.17031358742273486
2.2002566 0.17745606649330234 0.17029898953577716
2.2003026 0.17744057838627963 0.17028439277583138
2.2003487 0.17742505770102324 0.17026976541438044
2.2003947 0.1774095717723225 0.17025517091058534
2.2004407 0.17739408693149347 0.170240577533479
2.2004867 0.17737860317846552 0.170225985282954
2.2005328 0.17736308685638422 0.17021136244029467
