 R   <X|H|X>   <A|H|A> 
0.6645161290322581 3.633137867380908 3.6317148981651535
0.6741935483870968 3.5702180764707707 3.568777813284684
0.6838709677419355 3.5079502378628584 3.5064903879513203
0.6935483870967742 3.4463616921390536 3.444880305700767
0.7032258064516129 3.3854797709033884 3.383975241687847
0.7129032258064516 3.3253318077532725 3.3238028737811893
0.7225806451612904 3.2659451379570834 3.264390882270855
0.7322580645161291 3.2073470979583525 3.2057669494020478
0.7419354838709677 3.149565024923894 3.1479587589541707
0.7516129032258065 3.0926263511093808 3.090994090647547
0.7612903225806452 3.0365582880638624 3.034900504353224
0.7709677419354839 2.981388151063049 2.9797056645905124
0.7806451612903226 2.9271432964827446 2.9254372779328657
0.7903225806451614 2.873851075215505 2.8721230464594525
0.8 2.8215388330643436 2.8197906681899116
0.81 2.7685310171101363 2.766764263024063
0.8200000000000001 2.7165665291192544 2.71478319821748
0.8300000000000001 2.665613189264911 2.6638149276099217
0.8400000000000001 2.615638805312487 2.6138268915767466
0.8500000000000001 2.5666111335842374 2.564786477730321
0.86 2.5184979314913636 2.5166610736514485
0.87 2.4712669574520816 2.4694180667547005
0.88 2.42488597083395 2.423024844174876
0.89 2.3793225632043553 2.3774486230795353
0.9 2.3345446606493323 2.332656955491724
0.91 2.2905201640736745 2.288617366786603
0.92 2.24721678475935 2.245297190238204
0.93 2.2046022471791833 2.2026637707934142
0.9400000000000001 2.162644287299493 2.1606844632926414
0.95 2.1213106510469224 2.1193266308498218
0.96 2.0805688183918445 2.07855736756841
0.97 2.040386814261183 2.0383443130358327
0.98 2.0007326422176495 1.9986550835281083
0.99 1.9615739893867605 1.9594569753110223
1.0 1.9228785676420173 1.9207173072548764
1.01 1.8846217371457863 1.8824112313930814
1.02 1.846809383705366 1.844545173213263
1.03 1.8094548491556943 1.8071332025499942
1.04 1.7725718455434674 1.770189763725048
1.05 1.7361740774921033 1.7337292964592401
1.06 1.700275029683496 1.6977660223238753
1.07 1.6648882043410844 1.6623141835104724
1.08 1.6300271175563055 1.6273880393273645
1.0899999999999999 1.5957052959692075 1.5930018630621872
1.1 1.561936268171053 1.5591699334220372
1.1099999999999999 1.5287335800154758 1.525906550536519
1.1199999999999999 1.4961107778158433 1.493226019021467
1.13 1.4640814008515668 1.461142640530744
1.14 1.4326589879039402 1.4296707207679844
1.15 1.4018571034936425 1.3988245957502
1.16 1.3716892294220533 1.368618524590575
1.17 1.342168904503143 1.339066828324348
1.18 1.3133096619785842 1.310183828183202
1.19 1.285124980694371 1.2819837966376446
1.2 1.2576284002689582 1.2544810743377313
1.2193548387096773 1.2063804954536088 1.203248902002623
1.229032258064516 1.1817090013820517 1.1785982675504125
1.238709677419355 1.1576545424896014 1.1545727524873075
1.2483870967741935 1.1342041328171537 1.1311589396662356
1.2580645161290323 1.1113445520035028 1.108343174618249
1.2677419354838708 1.0890624182369182 1.0861116388997167
1.2774193548387096 1.0673443890298857 1.0644505523545182
1.2870967741935484 1.0461768960144393 1.0433459062364112
1.296774193548387 1.025547111997044 1.0227844358643132
1.3064516129032258 1.0054416997094353 1.0027523618161949
1.3161290322580645 0.9858473102105977 0.9832358911505062
1.3258064516129031 0.9667506210774659 0.9642212557913948
1.335483870967742 0.9481383115897588 0.9456946874974208
1.3451612903225807 0.9299972737609358 0.9276426283663514
1.3548387096774193 0.9123142276794491 0.9100513464290698
1.364516129032258 0.8950759157858873 0.8929071294065204
1.3741935483870968 0.8782691131611923 0.8761962950829996
1.3838709677419354 0.8618805625060831 0.8599051248974771
1.3935483870967742 0.8458970085172851 0.8440198988325021
1.403225806451613 0.8303052300403482 0.8285269281199675
1.4129032258064516 0.8150920125016721 0.8134125263064164
1.4225806451612903 0.8002441570350147 0.7986630180559803
1.432258064516129 0.7857483640896019 0.784264622156911
1.4419354838709677 0.7715912779481794 0.7702034954931554
1.4516129032258065 0.7577599302779178 0.7564661793020278
1.461290322580645 0.7442408957950131 0.7430387481642666
1.4709677419354839 0.7310205782173632 0.7299070977791511
1.4806451612903226 0.7180862299372659 0.7170579707792003
1.4903225806451612 0.7054244110144934 0.704477404190351
1.5 0.6930217969269487 0.6921515421318871
1.509993076923077 0.6804744002518314 0.679678217443445
1.5199861538461539 0.6681855089774742 0.6674580998796162
1.5299792307692308 0.6561513463479953 0.6554874870463765
1.5399723076923078 0.6443681340187202 0.6437626726400547
1.5499653846153847 0.6328320024035973 0.6322798571030553
1.5599584615384616 0.6215392181264832 0.621035374579857
1.5699515384615386 0.6104859377485401 0.6100254464748719
1.5799446153846155 0.5996684115462145 0.5992463850442696
1.5899376923076922 0.5890825856039188 0.5886941950979075
1.5999307692307692 0.5787246257035873 0.578365097547507
1.609923846153846 0.5685904501999429 0.5682550617932691
1.619916923076923 0.5586764583661024 0.5583605336449726
1.62991 0.5489788983844289 0.5486778025521882
1.639903076923077 0.5394940081885388 0.5392031423328487
1.6498961538461538 0.5302179704924486 0.5299327652327775
1.6598892307692308 0.5211469108763465 0.520862819440574
1.6698823076923077 0.5122769768086836 0.5119894676011418
1.6798753846153847 0.5036043434026743 0.5033088919396147
1.6898684615384614 0.49512519335656996 0.4948172736903669
1.6998615384615383 0.4868357252837875 0.4865108011433365
1.7098546153846153 0.4787321448454541 0.4783856608902998
1.7198476923076922 0.47081062269327073 0.47043799658074115
1.7298407692307691 0.4630672388125468 0.46266385522091874
1.739833846153846 0.45549799568776067 0.4550592040373307
1.749826923076923 0.44809900138618325 0.44762011982958566
1.75982 0.4408667537045292 0.4403430833765173
1.7698130769230769 0.43379823678942453 0.43322509278427435
1.7798061538461538 0.4268901377794306 0.4262629082587397
1.7897992307692308 0.42013793449938397 0.41945218364074305
1.7997923076923077 0.4135370064352296 0.4127886402901773
1.8097853846153846 0.4070833996021727 0.40626892357649175
1.8197784615384616 0.4007730029860445 0.39988991285209535
1.8297715384615383 0.3946011495892947 0.3936484999572281
1.8397646153846152 0.3885627718263827 0.38754195577626244
1.8497576923076922 0.38265331993996066 0.3815690551203067
1.859750769230769 0.3768667581855011 0.37572819345754954
1.869743846153846 0.371196003679953 0.3700176897811719
1.879736923076923 0.3656334005855139 0.36443568563708223
1.88973 0.36017306712210395 0.3589813946765299
1.89691 0.3563056177951298 0.35513591853958126
1.9005 0.3543827231787696 0.35322983691815213
1.90409 0.35246527987606296 0.3513331485994807
1.90768 0.3505542755463915 0.349446790988005
1.91127 0.34865420251964185 0.3475750744741121
1.91486 0.34676015018689677 0.3457128836307197
1.91845 0.344876586361445 0.3438643825848871
1.92204 0.34300053440529027 0.3420262709924634
1.92563 0.34113399853131904 0.34020019137880253
1.92922 0.33927666141082435 0.3383854467500658
1.93281 0.33742791631835295 0.33658104384937576
1.9364 0.33558938948174966 0.33478823772558763
1.93999 0.3337593681447345 0.3330049504093011
1.94358 0.3319393492990748 0.3312323605075217
1.94717 0.33012845159719834 0.3294692622894475
1.95076 0.3283273086404888 0.32771601936870154
1.95435 0.3265358037407433 0.32597226025847753
1.957945 0.3247515318920568 0.3242354326737184
1.96154 0.3229773947383949 0.3225081872173059
1.96513 0.3212160575625482 0.32079296317906997
1.96872 0.31946443075259345 0.31908661886620915
1.97231 0.3177235884983771 0.3173901052208535
1.9759 0.31599264577395747 0.31570246654807577
1.97949 0.31427018607616297 0.31402223744303126
1.98308 0.3125571542136054 0.31235031124506174
1.98667 0.31085435124934474 0.31068745149146826
1.99026 0.30916105437557206 0.30903292122014325
1.9938500000000001 0.30747570610279257 0.30738516060159743
1.99744 0.30580057684742373 0.30574643766933685
2.00462 0.3024782077340718 0.30249338904572143
2.0118 0.29919197201765463 0.29927195837963727
2.01898 0.2959417997517142 0.2960823000646432
2.02616 0.292727305313339 0.29292430477806397
2.03335 0.2895433421175483 0.2897931924513477
2.04053 0.28639884885371825 0.2866980734758376
2.04771 0.283288945528908 0.2836344614686267
2.05489 0.28021322980747965 0.28060226824623835
2.06207 0.277171222221105 0.27760131148400097
2.06925 0.2741624776650261 0.27463143467134865
2.07643 0.27118664586873903 0.27169254673640025
2.08361 0.2682430393867411 0.26878422763345017
2.0872 0.2667831573215509 0.2673414552128329
2.09079 0.26533120112315955 0.2659062826220601
2.09438 0.26388701586279234 0.2644785980158469
2.09797 0.26245057133803434 0.2630583915389601
2.10156 0.26102180854977663 0.2616456315640915
2.10515 0.25960068585013885 0.2602403067869494
2.108745 0.2581852379038752 0.25884048804699883
2.11234 0.25677744506950934 0.2574481294158301
2.11593 0.25537918796749415 0.25606510094899304
2.11952 0.25398844340839294 0.25468942707768893
2.12311 0.2526050977553305 0.25332105445122427
2.1267 0.2512292281526527 0.25195998198585007
2.13029 0.24986067341351997 0.2506060968746008
2.13388 0.2484994060713733 0.24925937637476936
2.13747 0.2471550824057409 0.24791010601207863
2.14106 0.24581862716140848 0.24656730875633776
2.14465 0.2444893393711719 0.2452315883249393
2.14824 0.24316719162399467 0.24390291055979718
2.15183 0.2418521193629548 0.242581203477215
2.15542 0.2405440955693401 0.2412664290711123
2.15901 0.23924310260379777 0.23995855901586646
2.1626 0.23794909003899425 0.23865753621535973
2.16619 0.2366620071239797 0.2373633030615168
2.16978 0.23538183521456146 0.2360758297200545
2.17337 0.2341085576225716 0.23479508841202834
2.17696 0.23284213434613973 0.2335210318130528
2.180555 0.23158077037742636 0.23225184648571315
2.18415 0.2303261909060475 0.23098925674605153
2.18774 0.22908008881752712 0.22973495593176851
2.19133 0.22784069719150016 0.2284871588673993
2.1949199999999998 0.22660799552006777 0.22724583813890453
2.19851 0.22538194811817888 0.22601094755050177
2.19866164 0.22533030564008172 0.2259589264878174
2.19881328 0.22527867488115205 0.22590691673007704
2.19896492 0.22522705584045455 0.2258549182758576
2.19911656 0.22517544851705285 0.22580293112373548
2.1992682 0.2251238529100103 0.2257509552722874
2.19941984 0.2250722690183892 0.22569899072008925
2.19957148 0.225020696841251 0.22564703746571702
2.19972312 0.2249691363776567 0.22559509550774617
2.19987476 0.2249175876266662 0.22554316484475204
2.2000264 0.22486605058733947 0.22549124547531005
2.2000725 0.22485038515927086 0.22547546373230587
2.2001185 0.22483475479138845 0.22545971726322278
2.2001645 0.22481912550108846 0.2254439718331755
2.2002106 0.22480346331514314 0.22542819321631913
2.2002566 0.22478783618227197 0.225412449866483
2.2003026 0.22477221012690443 0.22539670755556324
2.2003487 0.22475655118284474 0.22538093206449522
2.2003947 0.22474092728474787 0.22536519183354747
2.2004407 0.2247253044640755 0.22534945264139652
2.2004867 0.22470968272080158 0.225333714488003
2.2005328 0.22469402809810368 0.22531794316333928
2.2005788 0.22467840851188914 0.22530220708959847
2.2006248 0.22466279000299386 0.2252864720544955
2.2006709 0.22464713862162655 0.22527070385478146
2.2007169 0.2246315222696323 0.22525497089909197
2.2007629 0.22461590699487813 0.22523923898192083
2.200809 0.22460025885460325 0.22522347390679676
2.200855 0.22458464573659165 0.22520774406879993
2.200901 0.22456903369574074 0.22519201526920163
2.2009471 0.22455338879631992 0.2251762533183079
2.2009931 0.224537778912053 0.22516052659764457
2.2010391 0.22452217010486752 0.22514480091526035
2.2010852 0.22450652844606236 0.22512904208823725
2.2011312 0.22449092179530214 0.22511331848454874
2.2011772 0.22447531622154399 0.22509759591901946
2.2012233 0.2244596778031157 0.22508184021550737
2.2012693 0.22444407438562394 0.22506611972843452
2.2013153 0.22442847204505495 0.2250504002794014
2.2013614 0.22441283686676472 0.22503464769904022
2.2014074 0.22439723668230302 0.22501893032822395
2.2014534 0.22438163757468466 0.22500321399532788
2.2014994 0.22436603954388343 0.22498749870031243
2.2015455 0.22435040868462364 0.22497175028283933
2.2015915 0.22433481280971734 0.2249560370657211
2.2016375 0.2243192180115487 0.22494032488636392
2.2016836 0.22430359039186926 0.22492457959120227
2.2017296 0.22428799774943625 0.22490886948950284
2.2017756 0.22427240618366143 0.22489316042544485
2.2018217 0.22425678180332287 0.22487741825223465
2.2018677 0.22424119239312446 0.22486171126559476
2.2019137 0.22422560405950442 0.2248460053164765
2.2019598 0.22420998291826727 0.2248302662648578
2.2020058 0.22419439674006442 0.22481456239291836
2.2020518 0.22417881163836 0.2247988595583806
2.2020979 0.22416319373598453 0.22478312362799324
2.2021439 0.22414761078953793 0.22476742287039475
2.2021899 0.22413202891951003 0.22475172315007835
2.202236 0.2241164142557564 0.22473599034056224
2.202282 0.22410083454082658 0.22472029269694538
2.202328 0.22408525590223569 0.22470459609049084
2.2023741 0.22406964447686403 0.22468886640148583
2.2024201 0.2240540679932115 0.22467317187149122
2.2024661 0.22403849258581807 0.22465747837853922
2.2025121 0.22402291825465745 0.22464178592259018
2.2025582 0.22400731114597308 0.2246260603929532
2.2026042 0.22399173896953734 0.2246103700131442
2.2026502 0.22397616786925456 0.2245946806702185
2.2026963 0.22396056399839148 0.22457895826025215
2.2027423 0.22394499505267343 0.22456327099322662
2.2027883 0.2239294271830285 0.22454758476296469
2.2028344 0.22391382654974612 0.22453186547230852
2.2028804 0.2238982608345059 0.22451618131770706
2.2029264 0.2238826961952587 0.22450049819974932
2.2029725 0.22386709879931632 0.22448478202804306
2.2030185 0.22385153631431354 0.2244691009855059
2.2030645 0.22383597490522375 0.22445342097949272
2.2031106 0.22382038074638055 0.22443770792637596
2.2031566 0.22380482149137515 0.22442202999554378
2.2032026 0.22378926331220206 0.22440635310111529
2.2032487 0.22377367239021712 0.22439064316622753
2.2032947 0.22375811636496815 0.2243749683467403
2.2033407 0.2237425614154715 0.22435929456353704
2.2033868 0.22372697373010347 0.22434358774651783
2.2034328 0.2237114209343704 0.22432791603801594
2.2034788 0.2236958692143094 0.22431224536567806
2.2035248 0.22368031856989415 0.22429657572946485
2.2035709 0.22366473519885882 0.22428087306829034
2.2036169 0.22364918670799255 0.22426520550645818
2.2036629 0.22363363929269167 0.22424953898063069
2.203709 0.2236180591577101 0.22423383943648345
2.203755 0.22360251389579738 0.22421817498479707
2.203801 0.22358696970936984 0.22420251156899557
2.2038471 0.22357139281020022 0.2241868151415149
2.2038931 0.2235558507769999 0.22417115379961447
2.2039391 0.22354030981920436 0.22415549349347885
2.2039852 0.22352473615560486 0.22413980018230417
2.2040312 0.22350919735087557 0.2241241419498297
2.2040772 0.22349365962147053 0.22410848475300021
2.2041233 0.223478089193199 0.22409279455777054
2.2041693 0.22346255361669926 0.22407713943436214
2.2042153 0.22344701911544324 0.2240614853464788
2.2042614 0.22343145192225763 0.22404579826683355
2.2043074 0.22341591957374574 0.22403014625213125
2.2043534 0.22340038830039674 0.2240144952728338
2.2043995 0.22338482434205473 0.2239988113084121
2.2044455 0.22336929522128868 0.22398316240205568
2.2044915 0.22335376717560496 0.22396751453098424
2.2045375 0.223338240204977 0.22395186769515807
2.2045836 0.22332268055860188 0.22393618788305464
2.2046296 0.22330715574034143 0.22392054311984905
2.2046756 0.22329163199705604 0.22390489939176886
2.2047217 0.22327607558495843 0.22388922269404693
2.2047677 0.22326055399387892 0.22387358103834704
2.2048137 0.22324503347769387 0.22385794041765258
2.2048598 0.22322948029963097 0.22384226683395123
2.2049058 0.22321396193549015 0.22382662828539696
2.2049518 0.2231984446461629 0.22381099077172806
2.2049979 0.22318289470189173 0.22379532030168628
2.2050439 0.22316737956444693 0.22377968485991726
2.2050899 0.223151865501735 0.22376405045291364
2.205136 0.22313631879101228 0.22374838309617034
2.205182 0.2231208068800209 0.22373275076082638
2.205228 0.2231052960436814 0.22371711946012773
2.2052741 0.223089752566264 0.22370145521632193
2.2053201 0.22307424388148328 0.22368582598704284
2.2053661 0.22305873627127332 0.22367019779228875
2.2054122 0.22304319602691763 0.22365453666105925
2.2054582 0.2230276905681045 0.2236389105374845
2.2055042 0.2230121861837811 0.22362328544831475
2.2055502 0.22299668287392072 0.2236076613935103
2.2055963 0.22298114693915475 0.22359200441106958
2.2056423 0.2229656457804747 0.22357638242712374
2.2056883 0.22295014569617672 0.22356076147742318
2.2057344 0.22293461299389172 0.22354510760670304
2.2057804 0.2229191150605273 0.22352948872752954
2.2058264 0.2229036182013192 0.22351387088232508
2.2058725 0.2228880887308487 0.22349822012250792
2.2059185 0.2228725940219901 0.22348260434713485
2.2059645 0.22285710038699014 0.22346698960537686
2.2060106 0.22284157414743794 0.22345134195539762
2.2060566 0.222826082662191 0.22343572928276212
2.2061026 0.2228105922505048 0.22342011764338776
2.2061487 0.22279506924097464 0.22340447310218137
2.2061947 0.22277958097844505 0.22338886353122078
2.2062407 0.2227640937891781 0.2233732549931675
2.2062868 0.22274857400877357 0.22335761355966888
2.2063328 0.22273308896806654 0.2233420070893206
2.2063788 0.22271760500032411 0.2233264016515256
2.2064249 0.22270208844814846 0.22331076332466993
2.2064709 0.22268660662836928 0.22329515995387156
2.2065169 0.22267112588125626 0.22327955761527213
2.2065629 0.22265564620671047 0.22326395630875404
2.206609 0.22264013395666576 0.22324832212168327
2.206655 0.2226246564292872 0.22323272288121715
2.206701 0.22260917997417756 0.22321712467247845
2.2067471 0.22259367095026839 0.2232014935895661
2.2067931 0.22257819664172862 0.22318589744617068
2.2068391 0.22256272340515965 0.22317030233414892
2.2068852 0.22254721760648855 0.2231546743543304
2.2069312 0.22253174651589208 0.2231390813069433
2.2069772 0.22251627649696779 0.22312348929057602
2.2070233 0.2225007739226369 0.22310786441278657
2.2070693 0.22248530604908764 0.22309227446034546
2.2071153 0.22246983924691213 0.2230766855385703
2.2071614 0.22245433989602345 0.22306106376174537
2.2072074 0.2224388752386252 0.22304547690318793
2.2072534 0.22242341165230226 0.2230298910749426
2.2072995 0.22240791552395744 0.22301427239801758
2.2073455 0.22239245408181396 0.22299868863228162
2.2073915 0.22237699371044684 0.22298310589650383
2.2074376 0.22236150080374745 0.22296749031841423
2.2074836 0.22234604257596174 0.22295190964443745
2.2075296 0.22233058541865397 0.22293633000006519
2.2075756 0.22231512933172418 0.2229207513851792
2.2076217 0.2222996407183767 0.222905139936467
2.2076677 0.22228418677423098 0.22288956338243784
2.2077137 0.22226873390016477 0.22287398785754153
2.2077598 0.22225324850636513 0.22285837950518111
2.2078058 0.22223779777448444 0.22284280604043327
2.2078518 0.22222234811238428 0.22282723360446452
2.2078979 0.2222068659372334 0.22281162834739177
2.2079439 0.22219141841672024 0.22279605797086321
2.2079899 0.2221759719656886 0.22278048862276
2.208036 0.22216049300828686 0.22276488645991066
2.208082 0.22214504869824353 0.22274931917053936
2.208128 0.22212960545738258 0.22273375290923975
2.2081741 0.22211412971683026 0.22271815383954968
2.2082201 0.22209868861635873 0.22270258963627382
2.2082661 0.22208324858477055 0.22268702646071598
2.2083122 0.22206777606016737 0.2226714304831209
2.2083582 0.2220523381683695 0.22265586936487863
2.2084042 0.2220369013451558 0.2226403092740008
2.2084502 0.22202146559042613 0.2226247502103691
2.2084963 0.22200599735157894 0.22260915835316633
2.2085423 0.22199056373584108 0.22259360134590656
2.2085883 0.2219751311882881 0.2225780453655395
2.2086344 0.2219596661632893 0.22256245659794932
2.2086804 0.2219442357541287 0.22254690267324617
2.2087264 0.22192880641285342 0.22253134977508193
2.2087725 0.22191334460080225 0.22251576409604043
2.2088185 0.22189791739731968 0.2225002132528321
2.2088645 0.22188249126142323 0.2224846634358093
2.2089106 0.22186703266141833 0.22246908084425238
2.2089566 0.22185160866271475 0.22245353308147736
2.2090026 0.22183618573129768 0.2224379863445344
2.2090487 0.22182073034243777 0.22242240683939832
2.2090947 0.22180530954761374 0.2224068621559952
2.2091407 0.22178988981977654 0.2223913184980706
2.2091868 0.22177443764116012 0.2223757420782916
2.2092328 0.2217590200493158 0.2223602004731989
2.2092788 0.2217436035241587 0.2223446598932312
2.2093249 0.22172815455488395 0.22232908655774564
2.2093709 0.2217127401651195 0.22231354802990203
2.2094169 0.22169732684174234 0.22229801052682974
2.2094629 0.22168191458465242 0.22228247404841103
2.209509 0.22166646989232244 0.22226690482291817
2.209555 0.2216510597698251 0.2222513703956803
2.209601 0.22163565071331504 0.2222358369927423
2.2096471 0.2216202092282217 0.2222202708490614
2.2096931 0.22160480230570367 0.22220473949659653
2.2097391 0.22158939644887282 0.2221892091680781
2.2097852 0.2215739581701138 0.2221736461051459
2.2098312 0.2215585544466741 0.22215811782639278
2.2098772 0.22154315178862174 0.2221425905712328
2.2099233 0.22152771671529392 0.22212703058798566
2.2099693 0.22151231619003175 0.22211150538188337
2.2100153 0.221496916729857 0.2220959811990209
2.2100614 0.22148148486105715 0.22208042429439534
2.2101074 0.22146608753307145 0.22206490215988284
2.2101534 0.22145069126987268 0.22204938104825672
2.2101995 0.2214352626046976 0.22203382722118953
2.2102455 0.22141986847308676 0.22201830815720588
2.2102915 0.22140447540596264 0.2220027901157552
2.2103376 0.2213890499435089 0.22198723936518333
2.2103836 0.2213736590073712 0.2219717233706675
2.2104296 0.22135826913541995 0.2219562083983315
2.2104756 0.22134288032755467 0.22194069444805717
2.2105217 0.22132745913321722 0.2219251477970829
2.2105677 0.22131207245553677 0.22190963589280066
2.2106137 0.22129668684164172 0.22189412501022665
2.2106598 0.2212812688479166 0.22187858143326739
2.2107058 0.2212658853636047 0.22186307259597818
2.2107518 0.2212505029427777 0.22184756478004397
2.2107979 0.22123508814876042 0.2218320242760365
2.2108439 0.22121970785691458 0.2218165185046796
2.2108899 0.22120432862825307 0.2218010137543245
2.210936 0.22118891703303917 0.22178547632220613
2.210982 0.22117353993275657 0.22176997361572084
2.211028 0.22115816389535775 0.2217544719298843
2.2110741 0.2211427554980423 0.221738937568592
2.2111201 0.22112738158842019 0.22172343792591795
2.2111661 0.22111200874138104 0.22170793930353938
2.2112122 0.22109660354105892 0.2216924080120104
2.2112582 0.22108123282119402 0.22167691143208712
2.2113042 0.22106586316361132 0.22166141587210622
2.2113503 0.2210504611593772 0.22164588764927767
2.2113963 0.22103509362836618 0.22163039413104468
2.2114423 0.22101972715933638 0.221614901632401
2.2114883 0.22100436175218707 0.2215994101532285
2.2115344 0.22098896400722395 0.22158388601960752
2.2115804 0.22097360072584327 0.2215683965812406
2.2116264 0.220958238506042 0.22155290816199183
2.2116725 0.22094284395505398 0.22153738709459228
2.2117185 0.22092748386041844 0.22152190071544206
2.2117645 0.22091212482706124 0.22150641535505683
2.2118106 0.22089673346914207 0.22149089735281619
2.2118566 0.22088137656034754 0.22147541403182247
2.2119026 0.22086602071253003 0.2214599317292405
2.2119487 0.22085063254677345 0.22144441679109633
2.2119947 0.22083527882291545 0.22142893652719903
2.2120407 0.22081992615973323 0.22141345728136042
2.2120868 0.22080454118523285 0.2213979454062506
2.2121328 0.22078919064540664 0.22138246819838953
2.2121788 0.220773841165955 0.22136699200823434
2.2122249 0.22075845938180377 0.2213514831950963
2.2122709 0.22074311202510444 0.22133600904221162
2.2123169 0.22072776572847835 0.22132053590667985
2.212363 0.22071238713376928 0.22130503015445147
2.212409 0.22069704295929182 0.2212895590554833
2.212455 0.22068169984458602 0.22127408897351514
2.212501 0.2206663577895511 0.2212586199084289
2.2125471 0.22065098344525086 0.22124311823502288
2.2125931 0.22063564351155984 0.22122765120555843
2.2126391 0.2206203046372382 0.22121218519262303
2.2126852 0.22060493348026303 0.22119668657764874
2.2127312 0.22058959672668116 0.2211812225996283
2.2127772 0.22057426103216698 0.22116575963778412
2.2128233 0.22055889306160914 0.22115026408017957
2.2128693 0.22054355948723056 0.22113480315254364
2.2129153 0.22052822697162047 0.22111934324073407
2.2129614 0.22051286218659105 0.22110385073946048
2.2130074 0.22049753179056159 0.22108839286121162
2.2130534 0.2204822024530452 0.221072935998492
2.2130995 0.22046684085276497 0.22105744655264176
2.2131455 0.2204515136343232 0.22104199172289413
2.2131915 0.22043618747414187 0.22102653790838175
2.2132376 0.22042082905785043 0.2210110515170705
2.2132836 0.2204055050162376 0.22099559973494148
2.2133296 0.22039018203263258 0.22098014896775392
2.2133757 0.22037482679956927 0.22096466563009687
2.2134217 0.22035950593402648 0.22094921689470387
2.2134677 0.2203441861262387 0.22093376917395846
2.2135137 0.2203288673761215 0.22091832246776233
2.2135598 0.22031351638541097 0.2209028431995319
2.2136058 0.22029819975268122 0.220887398524346
2.2136518 0.22028288417736908 0.22087195486341546
2.2136979 0.2202675363681118 0.220856478646776
2.2137439 0.22025222290968063 0.22084103701626712
2.2137899 0.2202369105084142 0.22082559639971963
2.213836 0.22022156587984884 0.22081012323378657
2.213882 0.22020625559495693 0.22079468464707236
2.213928 0.22019094636697656 0.22077924707402555
2.2139741 0.22017560491834187 0.2207637769579145
2.2140201 0.2201602978062293 0.22074834141411234
2.2140661 0.22014499175077523 0.22073290688368366
2.2141122 0.22012965348130975 0.2207174398165103
2.2141582 0.22011434954121667 0.22070200731473777
2.2142042 0.22009904665752889 0.2206865758260448
2.2142503 0.2200837115664711 0.22067111180692495
2.2142963 0.2200684107976374 0.22065568234629962
2.2143423 0.22005311108495584 0.22064025389845993
