 R   <X|C|X>   <X|C|A>   <A|C|X>   <A|C|A> 
0.98 -0.39861119462116107 0.917073460377957 -0.9170734603781736 -0.3986111946212544
0.99 -0.398171276148536 0.917264700848887 -0.9172647008491035 -0.3981712761486294
1.0 -0.397721573745945 0.9174599403499538 -0.9174599403501703 -0.3977215737460386
1.01 -0.3972616949113139 0.9176593183511625 -0.917659318351379 -0.3972616949114076
1.02 -0.39679125092461986 0.9178629752086019 -0.9178629752088183 -0.3967912509247137
1.03 -0.39630962176990003 0.9180710976357327 -0.918071097635949 -0.39630962176999396
1.04 -0.3958166282234891 0.9182837897292477 -0.9182837897294639 -0.3958166282235832
1.05 -0.3953120862137383 0.9185011589308766 -0.9185011589310927 -0.3953120862138325
1.06 -0.394795518549137 0.9187233717277037 -0.9187233717279197 -0.3947955185492314
1.07 -0.3942664484814285 0.9189505974673088 -0.9189505974675248 -0.39426644848152304
1.08 -0.39372439558335 0.9191830094169398 -0.9191830094171557 -0.39372439558344463
1.0899999999999999 -0.3931688716263728 0.9194207858226854 -0.9194207858229012 -0.39316887162646763
1.1 -0.3925993492289562 0.9196641206082743 -0.9196641206084901 -0.3925993492290512
1.1099999999999999 -0.39201534318271974 0.9199131941842847 -0.9199131941845005 -0.39201534318281495
1.1199999999999999 -0.3914163414065836 0.9201681974911968 -0.9201681974914125 -0.3914163414066789
1.13 -0.39080177037000924 0.9204293438398928 -0.9204293438401084 -0.3908017703701047
1.14 -0.3901710303685317 0.9206968560234492 -0.9206968560236648 -0.3901710303686274
1.15 -0.38952346770550633 0.9209709881391881 -0.9209709881394035 -0.38952346770560226
1.16 -0.38885846212787745 0.9212519468289712 -0.9212519468291865 -0.38885846212797354
1.17 -0.38817530394878336 0.9215399960590107 -0.921539996059226 -0.38817530394887967
1.18 -0.38747324098536295 0.9218354137025848 -0.9218354137028001 -0.38747324098545954
1.19 -0.3867513769339057 0.9221385130760713 -0.9221385130762865 -0.3867513769340024
1.2 -0.38600892124050645 0.9224495852833408 -0.9224495852835558 -0.3860089212406034
1.2193548387096773 -0.38451056582534243 0.923075384537486 -0.923075384537701 -0.3845105658254398
1.229032258064516 -0.3837291200489807 0.923400674768135 -0.9234006747683499 -0.3837291200490783
1.238709677419355 -0.3829244721497858 0.9237347308653235 -0.9237347308655384 -0.38292447214988373
1.2483870967741935 -0.38209608847589716 0.9240778347187987 -0.9240778347190134 -0.3820960884759953
1.2580645161290323 -0.38124299971320363 0.9244303396229742 -0.9244303396231888 -0.381242999713302
1.2677419354838708 -0.38036388226921775 0.9247926594548476 -0.9247926594550622 -0.3803638822693164
1.2774193548387096 -0.3794574007442541 0.9251652200658075 -0.9251652200660219 -0.379457400744353
1.2870967741935484 -0.37852177746681587 0.9255484990894768 -0.925548499089691 -0.37852177746691495
1.296774193548387 -0.3775563411692308 0.9259428909926527 -0.9259428909928668 -0.3775563411693302
1.3064516129032258 -0.3765595401669696 0.9263488843084651 -0.926348884308679 -0.3765595401670693
1.3161290322580645 -0.3755296996731028 0.9267669965640358 -0.9267669965642497 -0.3755296996732028
1.3258064516129031 -0.374465099036505 0.9271977623126212 -0.927197762312835 -0.3744650990366053
1.335483870967742 -0.3733639429662215 0.9276417308230123 -0.9276417308232259 -0.3733639429663221
1.3451612903225807 -0.3722244390969094 0.928099555942092 -0.9280995559423056 -0.3722244390970103
1.3548387096774193 -0.37104460916647475 0.9285718550606754 -0.9285718550608888 -0.371044609166576
1.364516129032258 -0.36982235429660953 0.929059288327891 -0.9290592883281044 -0.3698223542967111
1.3741935483870968 -0.36855552795536334 0.9295625353229302 -0.9295625353231435 -0.3685555279554653
1.3838709677419354 -0.3672416088381553 0.930082383529707 -0.9300823835299201 -0.3672416088382576
1.3935483870967742 -0.3658778658371971 0.930619679297264 -0.9306196792974769 -0.36587786583729975
1.403225806451613 -0.3644616007613462 0.9311752506231346 -0.9311752506233473 -0.3644616007614491
1.4129032258064516 -0.36298986443903614 0.9317499997591544 -0.9317499997593671 -0.36298986443913944
1.4225806451612903 -0.361459443478252 0.9323449106562018 -0.9323449106564142 -0.3614594434783556
1.432258064516129 -0.3598666515246405 0.9329610461916015 -0.9329610461918137 -0.3598666515247445
1.4419354838709677 -0.35820724817177524 0.9335995968882984 -0.9335995968885105 -0.3582072481718797
1.4516129032258065 -0.356478028634439 0.9342615766508646 -0.9342615766510765 -0.3564780286345438
1.461290322580645 -0.35467378204789124 0.9349483988191829 -0.9349483988193945 -0.3546737820479965
1.4709677419354839 -0.3527880712884661 0.9356617381224428 -0.9356617381226542 -0.3527880712885718
1.4806451612903226 -0.35081747421587006 0.9364026722533666 -0.9364026722535778 -0.3508174742159762
1.4903225806451612 -0.34875523560115407 0.937172958755028 -0.937172958755239 -0.3487552356012607
1.5 -0.3465944589621588 0.9379743882057267 -0.9379743882059374 -0.34659445896226593
1.509993076923077 -0.34425209368282234 0.9388366334021963 -0.9388366334024066 -0.34425209368293
1.5199861538461539 -0.3417888934977706 0.9397361193062088 -0.9397361193064189 -0.3417888934978789
1.5299792307692308 -0.33919578920179344 0.9406751084201188 -0.9406751084203286 -0.33919578920190235
1.5399723076923078 -0.3364624715620743 0.941656142718929 -0.9416561427191384 -0.3364624715621838
1.5499653846153847 -0.33357753114125954 0.9426818846858871 -0.9426818846860964 -0.3335775311413697
1.5599584615384616 -0.33052833576884016 0.9437553116001639 -0.9437553116003728 -0.3305283357689509
1.5699515384615386 -0.3273006199770109 0.9448796114379172 -0.9448796114381257 -0.32730061997712234
1.5799446153846155 -0.3238786584839083 0.946058239444644 -0.9460582394448521 -0.32387865848402053
1.5899376923076922 -0.3202444832028571 0.9472947738807992 -0.9472947738810069 -0.3202444832029701
1.5999307692307692 -0.3163783466974997 0.948593132236371 -0.9485931322365782 -0.31637834669761355
1.609923846153846 -0.31225770710861517 0.949957404251415 -0.9499574042516217 -0.3122577071087299
1.619916923076923 -0.30785793977058745 0.9513921676253695 -0.9513921676255755 -0.30785793977070314
1.62991 -0.30315052462663267 0.9529023782224856 -0.952902378222691 -0.3031505246267494
1.639903076923077 -0.29810360311147344 0.9544931358111161 -0.9544931358113209 -0.29810360311159123
1.6498961538461538 -0.2926805070687351 0.9561698927325757 -0.9561698927327799 -0.2926805070688541
1.6598892307692308 -0.2868390373868309 0.9579383905537358 -0.9579383905539391 -0.28683903738695116
1.6698823076923077 -0.28053096919390763 0.95980453957229 -0.9598045395724927 -0.2805309691940292
1.6798753846153847 -0.27370089304226736 0.9617743419290163 -0.9617743419292182 -0.27370089304239037
1.6898684615384614 -0.2662848043577706 0.9638537335267817 -0.9638537335269826 -0.26628480435789514
1.6998615384615383 -0.25820849361555337 0.9660483436612447 -0.9660483436614445 -0.25820849361567966
1.7098546153846153 -0.2493855961444238 0.9683631133349839 -0.9683631133351825 -0.24938559614455189
1.7198476923076922 -0.2397152555323223 0.9708016919172444 -0.9708016919174418 -0.23971525553245235
1.7298407692307691 -0.22907936593008396 0.973365542603071 -0.9733655426032669 -0.22907936593021613
1.739833846153846 -0.21733933521487575 0.9760527349841853 -0.9760527349843796 -0.21733933521501025
1.749826923076923 -0.20433224547891077 0.9788564055346667 -0.978856405534859 -0.20433224547904785
1.75982 -0.18986626622753708 0.981762622337809 -0.9817626223379993 -0.18986626622767697
1.7698130769230769 -0.173715204854353 0.9847470294870043 -0.9847470294871923 -0.17371520485449599
1.7798061538461538 -0.15561327555857596 0.9877688256991349 -0.9877688256993203 -0.15561327555872242
1.7897992307692308 -0.1352502208061414 0.9907624468340415 -0.9907624468342238 -0.13525022080629165
1.7997923076923077 -0.11226901096638023 0.9936287818524469 -0.9936287818526255 -0.1122690109665347
1.8097853846153846 -0.08626524050298268 0.9962230256872324 -0.9962230256874071 -0.08626524050314174
1.8197784615384616 -0.05679548395769904 0.9983366934904586 -0.9983366934906285 -0.05679548395786322
1.8297715384615383 -0.023401442106073773 0.9996770892406802 -0.9996770892408446 -0.023401442106243533
1.8397646153846152 0.014346919109511892 0.9998480036992042 -0.9998480036993622 0.014346919109336047
1.8497576923076922 0.05677247176423087 0.9983391344640922 -0.9983391344642425 0.056772471764048475
1.859750769230769 0.10398208463298375 0.9945333241338846 -0.9945333241340262 0.10398208463279446
1.869743846153846 0.15571999203065032 0.9877579142530802 -0.9877579142532117 0.1557199920304539
1.879736923076923 0.21123081290451257 0.9773944618172994 -0.9773944618174196 0.21123081290430903
1.88973 0.2691983628663627 0.9630442408537079 -0.9630442408538158 0.2691983628661523
1.89691 0.3113781064964815 0.9502449651288852 -0.9502449651289838 0.31137810649626657
1.9005 0.33236899062176567 0.9431055543088183 -0.943105554308912 0.3323689906215487
1.90409 0.3531694627332256 0.9355093501770724 -0.9355093501771613 0.3531694627330065
1.90768 0.37368952874020556 0.92749485453278 -0.9274948545328641 0.37368952873998457
1.91127 0.3938424510127307 0.9191140115852223 -0.9191140115853016 0.39384245101250787
1.91486 0.4135526744885518 0.91040780907653 -0.9104078090766043 0.41355267448832733
1.91845 0.432754592045373 0.9014343531168263 -0.9014343531168959 0.43275459204514694
1.92204 0.4513877197651073 0.8922439753636524 -0.8922439753637174 0.45138771976487985
1.92563 0.46940823776802915 0.8828922645460716 -0.8828922645461319 0.4694082377678005
1.92922 0.48677829069852646 0.8734322821985198 -0.8734322821985755 0.4867782906982966
1.93281 0.5034712303181895 0.8639139973252575 -0.8639139973253088 0.5034712303179586
1.9364 0.5194747740491095 0.8543852458539849 -0.8543852458540319 0.5194747740488777
1.93999 0.5347760634301548 0.8448897105219598 -0.8448897105220026 0.5347760634299222
1.94358 0.5493813051239719 0.8354654689749526 -0.8354654689749913 0.5493813051237385
1.94717 0.563292925084347 0.8261484236989592 -0.8261484236989941 0.563292925084113
1.95076 0.5765272944634188 0.8169671551231501 -0.8169671551231812 0.5765272944631843
1.95435 0.5890999835885214 0.8079478865393473 -0.8079478865393748 0.5890999835882865
1.957945 0.6010488363895863 0.7990989118779238 -0.7990989118779478 0.6010488363893509
1.96154 0.6123801825256189 0.7904499839000786 -0.7904499839000992 0.6123801825253832
1.96513 0.6231039796222836 0.7820269796392282 -0.7820269796392455 0.6231039796220477
1.96872 0.6332650675731563 0.7738246439152258 -0.77382464391524 0.6332650675729201
1.97231 0.6428883738770176 0.7658537695631941 -0.7658537695632054 0.6428883738767812
1.9759 0.6520026618685985 0.7581155667165607 -0.7581155667165691 0.6520026618683621
1.97949 0.6606359867395708 0.7506080781055677 -0.7506080781055735 0.6606359867393343
1.98308 0.6688147847418001 0.743333317190407 -0.7433333171904102 0.6688147847415635
1.98667 0.6765645049651768 0.7362917774756612 -0.7362917774756619 0.6765645049649402
1.99026 0.6839099893359967 0.7294791300018734 -0.7294791300018717 0.6839099893357601
1.9938500000000001 0.6908740742337242 0.7228889484118299 -0.722888948411826 0.6908740742334876
1.99744 0.6974811389876715 0.7165199297553314 -0.7165199297553253 0.6974811389874349
2.00462 0.7097064794595946 0.7044199353885761 -0.7044199353885661 0.7097064794593582
2.0118 0.7207427613618537 0.693128929262664 -0.6931289292626504 0.7207427613616174
2.01898 0.7307298473704017 0.6825956715816863 -0.6825956715816692 0.7307298473701657
2.02616 0.7397909712036214 0.6727673067106169 -0.6727673067105967 0.7397909712033856
2.03335 0.7480443735316288 0.6635792081958378 -0.6635792081958146 0.7480443735313933
2.04053 0.755562046162766 0.6550071067591872 -0.6550071067591614 0.7555620461625309
2.04771 0.7624382719414755 0.6469903985555248 -0.6469903985554964 0.7624382719412407
2.05489 0.7687445048333721 0.6394848184752991 -0.6394848184752685 0.7687445048331374
2.06207 0.7745426175743642 0.6324499902820079 -0.6324499902819751 0.7745426175741299
2.06925 0.779885635330456 0.6258500444295013 -0.6258500444294665 0.7798856353302219
2.07643 0.7848191445281618 0.619653014344574 -0.6196530143445372 0.784819144527928
2.08361 0.7893858030617712 0.6138257489423191 -0.6138257489422806 0.7893858030615378
2.0872 0.7915446564941843 0.6110395811170529 -0.6110395811170136 0.7915446564939511
2.09079 0.7936249822034824 0.6083354876455248 -0.6083354876454847 0.7936249822032494
2.09438 0.7956328313334761 0.6057071899075503 -0.6057071899075094 0.7956328313332431
2.09797 0.7975712588191308 0.6031524521987054 -0.6031524521986636 0.7975712588188979
2.10156 0.7994441793150349 0.6006676660178824 -0.6006676660178399 0.7994441793148022
2.10515 0.8012555253908125 0.5982490449064313 -0.598249044906388 0.8012555253905799
2.108745 0.8030094425480899 0.5958924756176445 -0.5958924756176005 0.8030094425478574
2.11234 0.8047030962606077 0.5936032193443361 -0.5936032193442916 0.8047030962603753
2.11593 0.806336007159668 0.5913832353688847 -0.5913832353688395 0.806336007159436
2.11952 0.8079139846849707 0.5892257703034557 -0.58922577030341 0.8079139846847389
2.12311 0.8094449086547751 0.58712089308939 -0.5871208930893438 0.8094449086545434
2.1267 0.8109186296820569 0.5850839340301743 -0.5850839340301278 0.8109186296818253
2.13029 0.8123419330005996 0.5831063216158945 -0.5831063216158473 0.812341933000368
2.13388 0.8137158195554621 0.5811876301849156 -0.5811876301848675 0.8137158195552308
2.13747 0.812515015480096 0.5828652081839861 -0.5828652081839386 0.8125150154798646
2.14106 0.8111291739451718 0.5847922337227888 -0.5847922337227418 0.8111291739449402
2.14465 0.8097302443966785 0.5867277199281887 -0.5867277199281423 0.8097302443964469
2.14824 0.8083181718349277 0.5886716339334944 -0.5886716339334485 0.8083181718346959
2.15183 0.8068928577576332 0.5906238518777616 -0.5906238518777163 0.8068928577574013
2.15542 0.8054542038016754 0.5925842993252417 -0.5925842993251969 0.8054542038014433
2.15901 0.8040021229564306 0.5945529263180852 -0.5945529263180409 0.8040021229561983
2.1626 0.8025365293983662 0.5965296787286611 -0.5965296787286174 0.8025365293981337
2.16619 0.8010573385754487 0.5985144982874423 -0.5985144982873992 0.8010573385752161
2.16978 0.7995644672915516 0.6005073226108912 -0.6005073226108487 0.7995644672913188
2.17337 0.7980578337908629 0.6025080852293455 -0.6025080852293035 0.7980578337906299
2.17696 0.7965373578422932 0.6045167156149036 -0.6045167156148623 0.79653735784206
2.180555 0.7950008140368506 0.6065359529972167 -0.606535952997176 0.7950008140366173
2.18415 0.7934502331085522 0.6085629264184576 -0.6085629264184175 0.7934502331083187
2.18774 0.7918877256389332 0.610594717914219 -0.6105947179141795 0.7918877256386995
2.19133 0.7903110715309917 0.6126340547944154 -0.6126340547943764 0.7903110715307579
2.1949199999999998 0.788720199448909 0.614680846647356 -0.6146808466473177 0.788720199448675
2.19851 0.7871149083423625 0.6167352280809909 -0.6167352280809532 0.7871149083421285
2.19866164 0.7870467857284213 0.6168221653733911 -0.6168221653733533 0.7870467857281872
2.19881328 0.7869786375869521 0.6169091154622572 -0.6169091154622195 0.786978637586718
2.19896492 0.7869104639123601 0.6169960783411107 -0.616996078341073 0.786910463912126
2.19911656 0.7868422646990599 0.6170830540034562 -0.6170830540034185 0.7868422646988259
2.1992682 0.7867740399414761 0.6171700424427818 -0.6171700424427441 0.7867740399412421
2.19941984 0.7867057896340418 0.6172570436525601 -0.6172570436525224 0.7867057896338077
2.19957148 0.7866375137711998 0.6173440576262471 -0.6173440576262095 0.7866375137709657
2.19972312 0.7865692123474024 0.6174310843572827 -0.6174310843572451 0.7865692123471683
2.19987476 0.786500885357111 0.6175181238390908 -0.6175181238390531 0.7865008853568769
2.2000264 0.7864325327947972 0.617605176065078 -0.6176051760650405 0.786432532794563
2.2000725 0.7864117478971505 0.6176316432935315 -0.617631643293494 0.7864117478969165
2.2001185 0.7863910057296599 0.6176580542825578 -0.6176580542825203 0.7863910057294258
2.2001645 0.7863702612081837 0.6176844664433415 -0.617684466443304 0.7863702612079495
2.2002106 0.7863494692281002 0.617710937197261 -0.6177109371972235 0.7863494692278661
2.2002566 0.7863287199930739 0.6177373517035498 -0.6177373517035123 0.7863287199928397
2.2003026 0.7863079684036005 0.61776376738104 -0.6177637673810026 0.7863079684033665
2.2003487 0.7862871693396922 0.617790241658753 -0.6177902416587154 0.7862871693394581
2.2003947 0.786266413035746 0.6178166596806339 -0.6178166596805964 0.7862664130355118
2.2004407 0.786245654376892 0.6178430788731591 -0.6178430788731217 0.7862456543766578
2.2004867 0.7862248933629776 0.6178694992361423 -0.6178694992361049 0.7862248933627435
2.2005328 0.7862040848535246 0.6178959782087882 -0.6178959782087508 0.7862040848532904
2.2005788 0.7861833191239087 0.6179224009146732 -0.6179224009146358 0.7861833191236745
2.2006248 0.7861625510387726 0.6179488247904572 -0.6179488247904198 0.7861625510385385
2.2006709 0.7861417354422648 0.6179753072829794 -0.617975307282942 0.7861417354420307
2.2007169 0.7861209626405077 0.6180017335005452 -0.6180017335005078 0.7861209626402735
2.2007629 0.7861001874827714 0.6180281608874499 -0.6180281608874125 0.7861001874825373
2.200809 0.7860793647978281 0.6180546468981635 -0.6180546468981261 0.786079364797594
2.200855 0.7860585849225529 0.6180810766257271 -0.6180810766256897 0.7860585849223187
2.200901 0.78603780269084 0.618107507522069 -0.6181075075220316 0.7860378026906059
2.2009471 0.7860169729160825 0.618133997049285 -0.6181339970492475 0.7860169729158484
2.2009931 0.7859961859659141 0.6181604302851603 -0.6181604302851229 0.7859961859656799
2.2010391 0.7859753966588505 0.6181868646892514 -0.618186864689214 0.7859753966586164
2.2010852 0.7859545597929024 0.6182133577312774 -0.6182133577312401 0.7859545597926683
2.2011312 0.7859337657664681 0.6182397944737745 -0.6182397944737372 0.785933765766234
2.2011772 0.785912969382682 0.6182662323839235 -0.6182662323838862 0.7859129693824477
2.2012233 0.785892125424169 0.6182927289390634 -0.6182927289390261 0.7858921254239348
2.2012693 0.7858713243200982 0.6183191691864885 -0.6183191691864511 0.7858713243198641
2.2013153 0.7858505208582195 0.6183456106010006 -0.6183456106009633 0.7858505208579853
2.2013614 0.7858296698057696 0.6183721106675543 -0.618372110667517 0.7858296698055354
2.2014074 0.7858088616226939 0.61839855441821 -0.6183985544181727 0.7858088616224598
2.2014534 0.7857880510813551 0.6184249993353864 -0.6184249993353491 0.7857880510811209
2.2014994 0.7857672381816019 0.6184514454188941 -0.6184514454188569 0.7857672381813677
2.2015455 0.7857463776701517 0.6184779501638357 -0.6184779501637985 0.7857463776699175
2.2015915 0.7857255600479872 0.6185043985819741 -0.6185043985819368 0.785725560047753
2.2016375 0.785704740066954 0.618530848165876 -0.6185308481658387 0.7857047400667198
2.2016836 0.7856838724583741 0.6185573564182512 -0.618557356418214 0.7856838724581399
2.2017296 0.7856630477540206 0.6185838083356456 -0.6185838083356083 0.7856630477537865
2.2017756 0.7856422206903448 0.6186102614182345 -0.6186102614181972 0.7856422206901107
2.2018217 0.7856213459832705 0.618636773176331 -0.6186367731762938 0.7856213459830363
2.2018677 0.7856005141953669 0.6186632285912718 -0.6186632285912346 0.7856005141951328
2.2019137 0.7855796800476882 0.6186896851708367 -0.6186896851707994 0.7855796800474539
